"","P7_4_Ctrl1","P7_4_Ctrl2","P8_4_Ctrl3","P8_4_Ctrl4","P8_4_Ctrl5","P8_4_Lps3","P8_4_Lps5","P8_4_Lps4","P7_4_Lps1","P7_4_Lps2","P4_5_Ctrl1","P4_5_Ctrl3","P4_5_Ctrl2","P4_5_Lps2","P4_5_Lps3","P4_5_Lps1"
"GPC2",698.645529974357,756.743246443689,803.070809144523,859.124654453637,723.203017779445,522.934581676568,573.082293946732,504.896429503616,570.90557862182,583.062274968588,390.287390157465,328.346291305818,419.466102626794,336.81038482865,357.890550602849,389.225907209121
"GPC3",130.363205774201,114.511187812536,50.4611542910735,61.0752124019173,73.0224406301576,63.3628763199345,65.235592538605,30.7500772389236,94.2403945571905,144.355843705956,93.2302430821111,13.8915738629384,100.363055229724,118.507357624895,4.67830785101764,105.02921305643
"GPC4",13197.0596758018,13755.8836407186,13314.9755536092,14289.7900661256,13461.4060746287,13251.2386404991,13605.3369957729,12581.741280597,13632.0779431206,13945.0000580011,18218.2863246337,1675.82895601085,17409.1299648482,16844.6773943316,2070.1512240753,18321.8607885582
"GPC5",6.32831095991265,0.605879300595427,1.84613979113683,4.97649878830438,1.40427770442611,3.05363259373178,4.12883497079778,4.95968987724574,2.73160563933885,2.25556005790556,9.1402199100109,16.4173145652909,14.1537641990636,8.31630579823828,21.0523853295794,8.82598429045627
"GPC6",6329.57662210463,6594.99618698123,6476.87376723839,6590.24162265726,6585.36029490623,6564.5466683749,7028.92865428615,6719.38784569252,6986.08142260912,6914.4193575095,10545.0717101796,2463.86005514481,10055.6061105165,9933.82727599563,1595.30297719701,10123.4039811533
"GPCPD1",941.652670835002,945.171708928866,1014.1461252645,1018.37261567938,1071.46388847712,1032.12781668134,1137.08115095771,1007.80898305633,927.380114555541,959.740804638816,1169.03412649039,1603.8453459938,1176.04913435856,1289.02739872693,1232.73411874315,1329.19323414271
"GPD1",18.984932879738,18.7822583184582,17.8460179809894,16.286723307178,7.72352737434359,9.16089778119534,18.1668738715102,16.8629455826355,9.56061973768599,7.89446020266946,19.1944618110229,23.9945366723482,18.0138817078991,31.1861467433936,2.33915392550882,15.8867717228213
"GPD1L",822.680424788645,799.154797485368,766.148013321786,759.142269706795,718.288045813954,590.8779068871,580.514196894168,547.549762447929,569.539775802151,598.851195373927,581.317986276693,525.354066089308,579.017626325329,517.690035940333,668.998022695522,543.680632292106
"GPD2",1779.52104192744,1924.27265869108,1680.6025898649,1621.43378702572,1598.77016648912,1832.9429643875,1851.36960090573,1805.32711531745,2044.60682104513,2040.15407237558,1423.1322399887,1110.0630386839,1330.45383471198,1422.08829149875,1225.71665696662,1557.78622726553
"GPER1",30.3758926075807,28.4763271279851,16.6152581202315,13.5722694226483,17.5534713053263,11.4511222264942,4.12883497079778,14.8790696317372,5.46321127867771,6.76668017371668,23.7645717660283,55.5662954517538,25.7341167255702,33.2652231929531,21.0523853295794,24.7127560132776
"GPHA2",2.53132438396506,1.81763790178628,0.615379930378945,2.26204490377472,4.21283311327832,1.52681629686589,0.825766994159557,3.96775190179659,4.09740845900828,2.25556005790556,7.31217592800872,1.26287035117622,9.00694085394956,6.23722934867871,2.33915392550882,7.06078743236502
"GPHN",396.152266090532,415.633200208463,362.458778993198,345.188052316022,389.687062978245,642.026252832107,618.499478625508,610.041854901226,572.27138144149,551.48443415791,351.89846653542,320.76906919876,335.830223268691,384.62914316852,121.636004126459,465.129372107045
"GPI1",13066.6964700276,13621.984315287,14337.736997899,14266.2647991264,14295.5470310578,13158.8662545387,13079.3234204932,13406.0417381952,11831.9498267962,12279.2689552379,10737.9303502808,11567.8924167742,11276.6899491449,10463.9917706333,12825.5809735649,10826.8349291027
"GPKOW",1179.59716292772,1141.47660232178,1087.99171690997,1062.25628681261,1039.16550127532,977.16242999417,1071.01979142494,1046.49456409885,1151.37177698133,1122.14112880802,1260.4363255905,2015.54108047725,1212.07689777436,1193.38988204719,1953.19352779986,1140.31717032695
"GPLD1",184.786680029449,204.181324300659,200.613857303536,226.204490377472,232.407960082521,185.508180069206,187.449107674219,203.347284967075,177.554366557026,209.767085385217,255.926157480305,101.029628094098,276.641754799879,243.25194459847,371.925474155902,263.896930284642
"GPM6A",6.32831095991265,6.6646723065497,2.46151972151578,9.50058859585381,3.51069426106527,8.3974896327624,0.825766994159557,6.94356582814403,2.73160563933885,3.38334008685834,13.7103298650163,1.26287035117622,23.1607050530132,6.23722934867871,2.33915392550882,29.1257481585057
"GPM6B",183.521017837467,164.193290461361,141.537383987157,138.437148111013,137.619215033759,432.089012013047,460.777982741033,297.581392634744,534.028902490746,544.717753984193,1218.39131400445,333.397772710523,1037.08490404048,1284.86924582781,1052.61926647897,1588.67717228213
"GPN1",831.540060132522,821.572331607399,834.455185593849,789.001262436621,825.013151350338,854.253718096466,834.850431095312,763.792241095843,820.847494621326,778.168219977419,754.068142575899,1131.53183465389,820.918323545689,765.100133437922,1139.16796172279,833.172917019072
"GPN2",246.804127436593,273.251564568538,300.305406024925,331.163373912619,280.153402033008,342.770258646392,342.693302576216,334.283097726363,278.623775212563,285.328347325054,287.002905174342,290.460180770531,288.222107326386,282.754397140102,257.30693180597,330.97441089211
"GPN3",432.856469658025,438.656613631089,401.843094537451,436.57466642852,429.708977554389,402.316094224162,393.890856214109,432.484957295828,417.935662818845,417.278610712529,477.119479302569,656.692582611635,512.108922838847,467.792201150903,582.449327451696,476.603151684638
"GPNMB",37821.783283014,38232.8015054732,51150.3798130979,50904.6061055655,50641.0625770143,42459.2343995436,42220.640644384,42181.1704679995,30951.8234993486,29562.4978989392,21346.0695778394,61439.9054550744,22244.5704975829,19023.5495134701,68382.8258583248,21562.7622200137
"GPR1",25.3132438396506,26.0528099256034,18.4613979113683,20.8108131147274,28.0855540885221,27.482693343586,21.4699418481485,19.8387595089829,28.681859213058,32.7056208396306,23.7645717660283,1.26287035117622,18.0138817078991,35.3442996425127,2.33915392550882,18.5345670099582
"GPR107",2985.69711088679,3000.31429654856,3192.59107880597,3255.98743449333,3177.17830626407,3454.42187165908,3392.25081200746,3225.78229616063,3262.90293619026,3141.99516066245,3983.30783678275,2938.69930718707,4094.29797103822,4104.09691143059,4147.31990992714,4280.60238087129
"GPR108",1422.60430378836,1508.63945848261,1536.60368615622,1487.97313770301,1438.68250818455,1645.90796802143,1612.72293959361,1587.10076071864,1603.45251029191,1573.25314038913,1637.92740787395,1515.44442141147,1765.36040737411,1736.02883538224,2152.02161146811,1804.03118896926
"GPR111",2.53132438396506,6.05879300595427,3.69227958227367,5.42890776905932,7.02138852213054,3.81704074216473,9.08343693575512,4.95968987724574,6.82901409834714,10.150020260575,1.82804398200218,3.78861105352867,2.57341167255702,2.07907644955957,2.33915392550882,6.17818900331939
"GPR112",5.06264876793012,7.27055160714513,4.30765951265261,4.52408980754943,4.21283311327832,3.81704074216473,4.95460196495734,6.94356582814403,6.82901409834714,4.51112011581112,6.39815393700763,1.26287035117622,1.28670583627851,2.07907644955957,2.33915392550882,5.29559057427376
"GPR114",12.6566219198253,10.2999481101223,11.076838746821,13.5722694226483,18.9577490097525,9.16089778119534,14.0380389007125,9.91937975449147,13.6580281966943,10.150020260575,15.5383738470185,3.78861105352867,12.8670583627851,14.553535146917,35.0873088826323,7.94338586141064
"GPR115",10.1252975358602,7.87643090774055,8.61531902530523,4.52408980754943,6.31924966991748,9.92430592962829,8.25766994159557,8.92744177904232,4.09740845900828,3.38334008685834,2.74206597300327,15.1544442141147,6.43352918139255,8.31630579823828,7.01746177652645,4.41299214522813
"GPR116",489.811268297239,471.979975163838,504.611542910735,522.984781752715,514.667778672168,611.489926894789,612.719109666391,598.138599195836,575.002987080829,666.517997111093,115.166770866137,2.52574070235244,102.936466902281,118.507357624895,49.1222324356852,88.2598429045627
"GPR123",89.8620156307597,121.781739419681,133.537444892231,150.652190591396,123.576437989497,46.5678970544097,50.371786643733,58.5243405514997,54.6321127867771,54.1334413897335,45.7010995500545,125.024164766446,45.0347042697478,24.9489173947148,65.4963099142469,44.1299214522813
"GPR124",3610.93423372616,3824.91602465893,2716.90239262304,2729.83578987533,2580.36028188297,2415.42338164184,2470.69484652539,2254.67501819591,3545.62411986183,3376.57340668463,3598.50457857129,322.031939549937,3798.35562869416,3395.13184213078,388.299551634464,3965.514741702
"GPR125",2152.89138856228,2280.52968744119,2039.9844692062,1991.50433328326,1962.47809193549,1848.97453550459,1913.30212546769,1808.3029292438,2147.04203252034,2046.9207525493,3957.71522103472,1954.92330362079,3889.71174306993,4002.22216540217,1836.23583152442,3794.29064646715
"GPR126",588.532919271877,603.455783393046,607.995371214397,607.585261153889,662.819076489123,1110.75885596994,1177.54373367153,1023.67999066352,1003.86507245703,1043.19652678132,2062.94763368946,388.964068162276,2060.01604388189,1985.51800932939,259.646085731479,2076.75410354436
"GPR128",5.06264876793012,1.81763790178628,2.46151972151578,4.07168082679449,2.80855540885221,2.29022444529884,3.30306797663823,1.98387595089829,2.73160563933885,3.38334008685834,0.91402199100109,13.8915738629384,2.57341167255702,2.07907644955957,2.33915392550882,2.64779528713688
"GPR132",6.32831095991265,3.63527580357256,6.76917923416839,5.88131674981426,6.31924966991748,22.1388363045554,20.6441748539889,21.8226354598812,45.0714930490911,49.6223212739224,6.39815393700763,16.4173145652909,5.14682334511404,8.31630579823828,2.33915392550882,0.882598429045627
"GPR133",21.516257263703,23.6292927232217,38.7689356138735,33.0258555951109,36.5112203150788,29.7729177888849,28.0760778014249,28.7662012880253,34.1450704917357,30.4500607817251,62.1534953880741,2.52574070235244,66.9087034864825,72.767675734585,23.3915392550882,57.3688978879657
"GPR135",8.85963534387771,16.3587411160765,14.1537383987157,26.2397208837867,25.2769986796699,11.4511222264942,15.6895728890316,15.8710076071864,12.2922253770248,6.76668017371668,5.48413194600654,27.7831477258769,18.0138817078991,24.9489173947148,39.7656167336499,15.8867717228213
"GPR137",573.344972968086,599.820507589473,699.68698084086,726.568823092439,681.776825498875,670.272354324126,648.227090415252,644.759684041946,576.368789900498,550.356654128957,690.086603205823,794.345450889843,752.722914222928,783.811821483958,865.486952438263,766.97803484065
"GPR137B",5767.62260886439,5969.12286946615,7527.94268832563,7910.82343748094,7795.84767612154,6525.61285280482,6370.79235994098,6755.09761280869,4733.87257297423,4888.9264255103,2816.10175427436,9160.86152743231,2610.72614180909,2804.67413045586,9534.39140037394,3008.77804461654
"GPR137B-PS",531.578120632663,553.167801443625,614.149170518187,721.592324304135,635.435661252814,454.227848317602,532.619711232914,483.073794043735,416.569859999175,413.89527062567,247.699959561295,804.448413699253,229.033638857575,228.698409451553,666.658868770013,275.370709862236
"GPR137C",68.3457583670566,76.9466711756193,78.7686310885049,92.2914320740084,81.4481068567142,62.5994681715015,60.2809905736476,73.4034101832369,71.0217466228102,62.0279015924029,237.645717660283,200.796385837019,265.061402273373,187.116880460361,257.30693180597,194.171654390038
"GPR141",13.9222841118078,9.69406880952684,10.4614588164421,9.50058859585381,9.82994393098275,6.87067333589651,6.60613595327645,7.93550380359318,5.46321127867771,4.51112011581112,8.22619791900981,1.26287035117622,20.5872933804561,10.3953822477978,2.33915392550882,9.7085827195019
"GPR143",3.79698657594759,3.02939650297714,6.15379930378945,3.1668628652846,7.02138852213054,3.05363259373178,2.47730098247867,3.96775190179659,1.36580281966943,3.38334008685834,10.9682638920131,22.731666321172,12.8670583627851,12.4744586973574,79.5312334672998,3.53039371618251
"GPR146",254.398100588489,222.963582619117,231.998233752862,223.490036492942,244.344320570143,86.2651207729228,79.2736314393174,88.2824798149741,72.3875494424796,78.9446020266947,110.596660911132,330.87203200817,150.544582844586,110.191051826657,203.506391519267,120.033386350205
"GPR149",2011.13722306024,2037.57208790242,1449.83511597279,1497.02131731811,1535.57766978995,1268.78434269555,1214.70324840871,1239.92246931143,1462.77481986596,1617.23656151829,476.205457311568,275.305736556416,463.214101060263,442.843283756188,105.261926647897,481.898742258912
"GPR150",5.06264876793012,1.81763790178628,2.46151972151578,1.80963592301977,2.10641655663916,4.58044889059767,1.65153398831911,0.991937975449147,2.73160563933885,5.6389001447639,8.22619791900981,1.26287035117622,2.57341167255702,6.23722934867871,2.33915392550882,0.882598429045627
"GPR151",7.59397315189518,6.05879300595427,3.07689965189472,4.97649878830438,4.21283311327832,3.05363259373178,6.60613595327645,1.98387595089829,8.19481691801656,5.6389001447639,9.1402199100109,1.26287035117622,1.28670583627851,8.31630579823828,2.33915392550882,7.94338586141064
"GPR153",1855.46077344639,1878.22583184582,1993.2155944974,2232.18591104489,1961.77595308327,2065.78244965955,2128.82731094334,2133.65858519112,2082.84929999588,1995.04287121747,952.410914623135,950.941374435695,1020.35772816886,1064.4871421745,1539.1632829848,1148.26055618836
"GPR155",315.14988580365,260.528099256034,255.998051037641,253.801438203523,268.217041545387,77.8676311401604,83.4024664101152,97.2099215940164,103.801014294876,94.7335224320336,56.6693634420676,65.6692582611635,77.2023501767105,54.0559876885488,2.33915392550882,60.8992916041483
"GPR156",13.9222841118078,17.5704997172674,22.153677493642,21.2632220954823,16.1491936009002,19.8486118592566,14.863805894872,13.8871316562881,19.121239475372,12.4055803184806,25.5926157480305,11.365833160586,23.1607050530132,16.6326115964766,2.33915392550882,22.0649607261407
"GPR157",273.383033468227,307.180805401882,265.844129923704,294.065837490713,287.876929407352,152.681629686589,158.547262878635,169.621393801804,150.238310163637,156.761424024437,230.333541732275,132.601386873503,223.886815512461,205.828568506397,233.915392550882,173.871890521988
"GPR160",35.4385413755109,38.1703959375119,24.6151972151578,30.3114017105812,25.979137531883,22.9022444529884,18.1668738715102,19.8387595089829,25.9502535737191,15.7889204053389,24.6785937570294,34.097499481758,30.8809400706842,12.4744586973574,23.3915392550882,20.2997638680494
"GPR161",361.979386907004,375.645166369165,375.997137461535,422.549988025117,372.133591672918,342.770258646392,384.807419278353,369.000926867083,346.913916196034,392.467450075568,163.609936389195,253.836940586421,136.390818645522,151.772580817849,163.740774785617,162.398110944395
"GPR162",116.440921662393,121.781739419681,142.152763917536,142.961237918562,143.938464703676,83.974896327624,105.698175252423,89.2744177904232,83.313971999835,75.5612619398363,110.596660911132,170.48749740879,92.6428202120527,97.7165931292998,105.261926647897,82.0816539012433
"GPR165",7.59397315189518,8.48231020833598,3.69227958227367,3.61927184603955,3.51069426106527,2.29022444529884,2.47730098247867,4.95968987724574,2.73160563933885,4.51112011581112,10.9682638920131,1.26287035117622,6.43352918139255,6.23722934867871,9.35661570203527,6.17818900331939
"GPR17",21.516257263703,18.1763790178628,20.3075377025052,18.5487682109527,14.0427770442611,9.16089778119534,16.5153398831911,3.96775190179659,8.19481691801656,7.89446020266946,15.5383738470185,1.26287035117622,12.8670583627851,6.23722934867871,18.7132314040705,14.12157486473
"GPR173",250.601114012541,270.222168065561,270.767169366736,271.445388452966,270.323458102026,235.89311786578,204.79021455157,210.290850795219,196.675606032397,216.533765558934,171.836134308205,83.3494431776306,169.845170388763,139.298122120491,130.992619828494,134.154961214935
"GPR174",24.0475816476681,16.964620416672,14.1537383987157,12.6674514611384,16.8513324531133,4.58044889059767,9.90920392991468,14.8790696317372,9.56061973768599,12.4055803184806,31.076747694037,65.6692582611635,28.3075283981272,22.8698409451553,9.35661570203527,25.5953544423232
"GPR176",1301.10073335804,1315.36396159267,1432.60447792218,1473.94845929961,1503.27928258815,2149.75734598717,2134.60767990245,1986.85176482464,1872.51566576678,1939.78164979878,1017.30647598421,251.311199884068,936.721848810755,1103.98959471613,697.067869801628,1174.73850905973
"GPR179",3.79698657594759,5.45291370535884,9.23069895568417,7.23854369207909,7.72352737434359,8.3974896327624,4.12883497079778,4.95968987724574,6.82901409834714,3.38334008685834,19.1944618110229,13.8915738629384,24.4474108892917,31.1861467433936,11.6957696275441,22.0649607261407
"GPR180",931.527373299142,1013.03019059555,1002.4539065873,949.154041623871,968.951616054014,832.11488179191,890.176819704002,864.969914591656,882.30862150645,854.857261946208,991.713860236182,897.900819686294,1064.10572660233,941.821631650485,851.45202888521,1073.23968971948
"GPR182",26.5789060316331,12.1175860119085,15.3844982594736,19.0011771917076,18.9577490097525,15.2681629686589,14.863805894872,13.8871316562881,15.0238310163637,22.5556005790556,19.1944618110229,35.3603698329342,14.1537641990636,12.4744586973574,46.7830785101764,15.8867717228213
"GPR183",18.984932879738,18.7822583184582,9.23069895568417,13.5722694226483,15.4470547486872,2.29022444529884,2.47730098247867,0.991937975449147,6.82901409834714,5.6389001447639,3.65608796400436,1.26287035117622,2.57341167255702,2.07907644955957,2.33915392550882,5.29559057427376
"GPR19",98.7216509746374,105.422998303604,123.691366006168,123.5076517461,127.789271102776,91.6089778119534,101.569340281625,84.3147279131775,98.3378030161987,98.1168625188919,77.6918692350926,93.4524059870404,108.083290247395,74.8467521841445,95.9053109458616,94.4380319078821
"GPR20",10.1252975358602,9.08818950893141,2.46151972151578,4.97649878830438,6.31924966991748,5.34385703903062,2.47730098247867,3.96775190179659,6.82901409834714,5.6389001447639,11.8822858830142,6.31435175588111,2.57341167255702,8.31630579823828,16.3740774785617,11.4737795775931
"GPR21",7.59397315189518,3.02939650297714,11.6922186771999,5.88131674981426,2.80855540885221,3.81704074216473,4.12883497079778,4.95968987724574,12.2922253770248,6.76668017371668,7.31217592800872,1.26287035117622,11.5803525265066,4.15815289911914,2.33915392550882,5.29559057427376
"GPR26",12.6566219198253,16.3587411160765,11.6922186771999,14.0246784034032,14.7449158964741,13.741346671793,10.7349709240742,7.93550380359318,8.19481691801656,14.6611403763861,14.6243518560174,13.8915738629384,11.5803525265066,18.7116880460361,4.67830785101764,7.06078743236502
"GPR27",1.26566219198253,1.21175860119085,4.92303944303156,3.1668628652846,4.21283311327832,4.58044889059767,0.825766994159557,2.97581392634744,1.36580281966943,3.38334008685834,1.82804398200218,2.52574070235244,3.86011750883553,8.31630579823828,2.33915392550882,2.64779528713688
"GPR3",5.06264876793012,4.24115510416799,4.92303944303156,2.26204490377472,2.80855540885221,8.3974896327624,7.43190294743601,5.95162785269488,2.73160563933885,5.6389001447639,6.39815393700763,18.9430552676433,6.43352918139255,10.3953822477978,32.7481549571235,8.82598429045627
"GPR31B",5.06264876793012,0.605879300595427,3.07689965189472,1.80963592301977,1.40427770442611,5.34385703903062,4.95460196495734,6.94356582814403,12.2922253770248,12.4055803184806,0.91402199100109,1.26287035117622,2.57341167255702,4.15815289911914,2.33915392550882,1.76519685809125
"GPR34",11.3909597278428,9.69406880952684,11.076838746821,5.42890776905932,9.1278050787697,6.10726518746356,6.60613595327645,11.9032557053898,12.2922253770248,12.4055803184806,8.22619791900981,1.26287035117622,5.14682334511404,6.23722934867871,11.6957696275441,11.4737795775931
"GPR35",46.8295011033536,37.5645166369165,27.6920968670525,22.6204490377472,19.6598878619655,17.5583874139577,33.0306797663823,20.8306974844321,31.4134648523968,30.4500607817251,12.7963078740153,10.1029628094098,12.8670583627851,8.31630579823828,23.3915392550882,15.0041732937757
"GPR37",2.53132438396506,1.21175860119085,3.07689965189472,1.35722694226483,1.40427770442611,1.52681629686589,1.65153398831911,0.991937975449147,2.73160563933885,2.25556005790556,26.5066377390316,164.173145652909,19.3005875441776,12.4744586973574,44.4439245846675,15.8867717228213
"GPR39",137.957178926096,139.958118437544,137.229724474505,134.365467284218,141.832048147037,165.659568209949,123.039282129774,169.621393801804,127.019662229257,126.311363242711,420.450115860501,64.4063879099873,404.025632591452,555.113412032405,46.7830785101764,499.550710839825
"GPR4",10.1252975358602,11.5117067113131,13.5383584683368,6.78613471132415,15.4470547486872,6.87067333589651,12.3865049123933,12.8951936808389,4.09740845900828,10.150020260575,12.7963078740153,17.6801849164671,11.5803525265066,14.553535146917,2.33915392550882,20.2997638680494
"GPR50",5.06264876793012,8.48231020833598,6.76917923416839,7.69095267283404,8.42566622655665,10.6877140780612,5.7803689591169,4.95968987724574,5.46321127867771,3.38334008685834,3.65608796400436,78.2979617729257,10.2936466902281,6.23722934867871,2.33915392550882,7.06078743236502
"GPR55",3.79698657594759,2.42351720238171,2.46151972151578,1.35722694226483,1.40427770442611,6.10726518746356,3.30306797663823,5.95162785269488,6.82901409834714,9.02224023162224,1.82804398200218,1.26287035117622,2.57341167255702,2.07907644955957,2.33915392550882,2.64779528713688
"GPR56",170.864395917642,143.593394241116,166.767961132694,185.035273128772,169.215463383346,80.1578555854592,111.47854421154,98.2018595694656,103.801014294876,107.139102750514,203.826903993243,440.741752560501,183.998934587827,166.326115964766,739.172640460787,162.398110944395
"GPR61",1.26566219198253,3.63527580357256,3.07689965189472,3.1668628652846,3.51069426106527,6.87067333589651,3.30306797663823,4.95968987724574,4.09740845900828,4.51112011581112,1.82804398200218,1.26287035117622,1.28670583627851,10.3953822477978,2.33915392550882,4.41299214522813
"GPR62",8.85963534387771,11.5117067113131,5.5384193734105,6.78613471132415,2.80855540885221,7.63408148432945,8.25766994159557,6.94356582814403,12.2922253770248,11.2778002895278,10.054241901012,11.365833160586,3.86011750883553,4.15815289911914,4.67830785101764,4.41299214522813
"GPR63",50.6264876793012,44.8350682440616,39.3843155442525,35.2879004988856,33.7026649062266,37.4069992732143,36.3337477430205,46.6210848461099,45.0714930490911,30.4500607817251,40.2169676040479,78.2979617729257,50.1815276148619,47.8187583398701,58.4788481377205,47.6603151684639
"GPR64",146.816814269974,152.681583750048,188.306258695957,165.129277975554,156.576964043511,183.98136377234,184.146039697581,152.758448219169,140.677690425951,144.355843705956,2074.82991957247,961.044337245105,2133.35827654977,2216.2954952305,891.21764561886,2246.21300192112
"GPR68",36.7042035674934,38.7762752381073,41.8458352657682,33.0258555951109,37.9154980195049,210.700648967493,226.260156399719,200.371471040728,140.677690425951,145.483623734909,40.2169676040479,17.6801849164671,38.6011750883553,95.6375166797402,63.1571559887381,105.911811485475
"GPR75",25.3132438396506,21.20577552084,20.3075377025052,17.1915412686878,23.1705821230308,13.741346671793,14.863805894872,17.8548835580846,19.121239475372,19.1722604921973,39.3029456130469,75.7722210705733,48.8948217785833,54.0559876885488,2.33915392550882,55.6037010298745
"GPR84",11.3909597278428,12.1175860119085,8.61531902530523,5.88131674981426,10.5320827831958,278.643974178025,287.366913967526,269.807129322168,393.351212064795,328.183988425259,6.39815393700763,1.26287035117622,2.57341167255702,10.3953822477978,2.33915392550882,5.29559057427376
"GPR85",302.493263883825,239.322323735194,214.767595702252,209.012949108784,226.790849264816,492.39825573925,481.422157595021,493.985111773675,557.247550425126,555.995554273721,274.206597300327,387.7011978111,281.788578144993,239.093791699351,516.953017537449,285.079292581737
"GPR88",36.7042035674934,40.5939131398936,31.9997563797051,28.0493568068065,31.5962483495874,29.0095096404519,32.2049127722227,34.7178291407201,31.4134648523968,22.5556005790556,13.7103298650163,1.26287035117622,14.1537641990636,16.6326115964766,2.33915392550882,11.4737795775931
"GPR89",885.963534387771,855.501572440743,868.301081764691,779.500673840767,853.09870543886,716.076843230103,746.493362720239,764.784179071292,800.360452326284,801.851600585427,923.162210911101,878.95776441865,958.595848027489,827.472426924709,762.564179715875,917.019767778406
"GPR98",51.8921498712837,53.3173784523976,59.6918532467576,50.6698058445537,47.0433030982746,51.9117540934403,55.3263886086903,55.5485266251522,62.8269297047936,73.3057018819307,74.9498032620894,37.8861105352866,72.0555268315965,62.3722934867871,18.7132314040705,75.0208664688783
"GPRASP1",1125.17368867247,1151.77655043191,1113.83767398589,1169.92962423228,1152.91199533383,997.77445000186,1056.15598553007,1048.47844004975,975.183213243971,1079.28548770781,1182.74445635541,2019.32969153078,1073.11266745628,1106.06867116569,1497.05851232564,1137.66937503981
"GPRASP2",40.501190143441,54.5291370535884,57.2303335252419,50.6698058445537,44.9368865416354,32.0631422341837,43.7656506904565,53.564650674254,66.9243381638019,58.6445615055446,63.9815393700763,118.709813010565,63.048585977647,62.3722934867871,30.4090010316146,44.1299214522813
"GPRC5A",264.523398124349,291.4279435864,229.536714031346,237.9671238771,236.620793195799,451.174215723871,461.603749735192,379.912244597023,514.907663015374,588.701175113351,1639.75545185596,901.689430739822,1722.89911477692,2332.72377640584,959.053109458615,2365.36378984228
"GPRC5B",698.645529974357,659.196679047825,585.226313790376,503.531195580252,502.731418184546,697.755047667712,715.939983936336,661.622629624581,994.304452719343,989.063085391589,614.222777952732,2077.42172768488,642.066212302976,717.281375098052,2481.84231496486,802.281972002475
"GPRC5C",106.315624126533,128.446411726231,165.537201271936,175.082275552163,166.406907974494,148.101180795991,140.380389007125,118.040619078449,125.653859409587,131.950263387475,273.292575309326,477.364992744612,245.760814729195,191.27503335948,369.586320230393,229.475591551863
"GPRIN1",35.4385413755109,36.9586373363211,51.6919141518314,48.4077609407789,59.6818024381096,78.6310392885934,80.099398433477,67.451782330542,80.5823663604962,65.4112416792613,31.076747694037,10.1029628094098,41.1745867609123,47.8187583398701,44.4439245846675,49.4255120265551
"GPRIN2",13.9222841118078,13.9352239136948,22.769057424021,20.8108131147274,16.1491936009002,30.5363259373178,14.863805894872,22.8145734353304,12.2922253770248,13.5333603474334,13.7103298650163,35.3603698329342,30.8809400706842,18.7116880460361,35.0873088826323,23.8301575842319
"GPRIN3",24.0475816476681,19.9940169196491,12.9229785379578,10.8578155381186,9.1278050787697,4.58044889059767,13.2122719065529,7.93550380359318,12.2922253770248,21.4278205501028,64.8955613610774,41.6747215888153,46.3214101060263,39.5024525416318,9.35661570203527,42.3647245941901
"GPS1",3317.30060518621,3413.52397955464,3463.3582481727,3340.13550491375,3301.45688310578,3425.41236201863,3374.90970513011,3257.524311375,3385.82518996051,3260.41206370249,3046.43529600663,3589.07753804282,3242.49870742184,3060.40053375169,3132.12710625631,3240.0188330265
"GPS2",573.344972968086,520.450319211472,550.765037689156,516.19864704139,478.15655835709,437.432869052078,441.785341875363,428.517205394032,427.496282556531,425.173070915198,426.848269797509,489.993696256374,465.78751273282,370.075608021603,385.960397708955,456.303387816589
"GPSM1",1169.47186539186,1123.90610260452,1079.37639788467,1106.59236692659,1094.63447060015,544.31000983269,523.536274297159,516.799685209006,587.295212457854,563.89001447639,922.2481889201,623.857953481054,926.428202120527,636.197393565228,479.526554729308,629.292679909532
"GPSM2",637.893744759195,616.17924870555,431.38133119564,487.696881253829,512.561362115529,279.407382326458,282.412312002568,316.428214168278,372.864169769754,404.873030394048,685.516493250817,892.849338281589,715.408444970851,469.871277600463,617.536636334328,547.211026008289
"GPSM3",231.616181132803,202.969565699468,200.613857303536,228.014126300491,225.38657156039,140.467099311662,165.979165826071,144.822944415575,116.093239671901,124.055803184806,26.5066377390316,15.1544442141147,30.8809400706842,31.1861467433936,4.67830785101764,23.8301575842319
"GPT",75.9397315189518,75.7349125744284,80.6147708796418,79.1715716321151,75.1288571867968,70.9969578042639,65.235592538605,71.4195342323386,64.1927325244631,74.4334819108835,45.7010995500545,75.7722210705733,33.4543517432412,37.4233760920723,46.7830785101764,67.0774806074676
"GPT2",993.544820706286,971.22451885447,1104.60697503021,1127.85558902207,1110.08152534884,1106.17840707934,1175.89219968321,1104.0269666749,957.427776588268,995.829765565305,994.455926209186,1533.12460632793,1076.97278496511,925.189020054009,1279.51719725332,935.554334788364
"GPX1",4943.67652188376,5239.03831224866,5010.42339314537,5703.52002037757,5190.21039555889,4809.47133512755,4633.37860422927,4788.08460749303,5068.49426379324,5099.82129092447,4920.18037755887,3095.29523073292,5050.32040739315,4736.1361520967,2159.03907324464,4624.81576819909
"GPX3",2866.72486484043,2863.99145391458,4643.65695463952,4802.77373969448,4635.52070231058,4468.99130092646,4843.1234207458,4446.85794393853,2806.72479442067,2892.75577426388,6064.53591029223,4630.9455777632,6010.20296125692,5715.38115983926,4484.1580752004,6047.56443582064
