"","X685.2_CTRL","X697.3_CTRL","X697.1_CTRL","X468.4_CTRL","X468.4_LPS","X685.2_LPS","X697.3_LPS","X697.1_LPS","X685.1_CTRL","X697.5_CTRL","X697.2_CTRL","X468.6_CTRL","X697.5_LPS","X697.2_LPS","X685.1_LPS","X468.6_LPS","Gene_name"
"PLAGL1",2627.06636505567,1545.84417698211,3807.90027592035,1998.02965136742,2050.46538120214,2605.86018510878,1486.8458780066,3299.76334073112,3394.28695866853,731.597906141845,1795.20893336924,749.950710505849,1406.87352518083,2123.63867252918,2087.42894236621,908.070702112903,"PLAGL1"
"PLAGL2",582.791901748394,633.324310928757,532.937581347389,693.055084728966,1585.62436279359,1086.3984886562,1000.47916928436,980.960486168624,728.847509070531,1026.16232624632,1090.10173862082,520.554022586413,3217.67171403727,4414.64702549311,2112.94523409236,1080.41715587113,"PLAGL2"
"PLAT",2293.85863315096,1954.92394661795,2755.04226679297,923.898961137935,707.591328021896,1293.37111579881,1255.0872449913,1852.71883389593,2182.34167701522,2163.98959606167,1893.6059763902,2823.34385131614,2384.8221951236,1691.08586205497,1947.08933787238,3175.40211499821,"PLAT"
"PLAU",1008.62881008994,1142.31501480402,931.109337526473,1362.55467186518,3930.48905565447,1830.33624485153,2581.98702415636,2498.63786552757,603.34710945392,1224.46386396372,1353.49644330137,1111.69164145573,2964.2383995709,2484.46161995994,1437.09063529459,2656.73684378242,"PLAU"
"PLAUR",535.190797190578,704.927147133673,418.080343988038,888.827442499838,1549.47006136182,871.113707813079,936.827150357618,609.208525517322,729.897721619624,1286.07210869145,845.183334594855,1323.44243030444,4158.36519655365,2399.68996363584,1620.61165655574,2092.54609421541,"PLAUR"
"PLB1",23.1572941092077,11.6562756612655,10.7200088202061,7.85183253091729,20.6596008181575,14.130661290861,13.0568243952281,12.5466286719815,19.9540384327667,113.59020121676,21.4840705285932,44.1147476768146,90.6869693931894,26.0835865612592,33.0403264659124,109.748921025284,"PLB1"
"PLBD1",3.85954901820128,2.22024298309818,3.06285966291603,5.23455502061153,5.16490020453938,2.49364611015194,3.26420609880703,1.85875980325651,2.10042509818597,3.85051529548339,5.15617692686236,8.82294953536293,1.96079933823112,4.34726442687653,1.30852778082821,3.25181988223063,"PLBD1"
"PLBD2",2993.7235217848,2647.08469659881,2742.7908281413,3140.73301236692,3331.3606319279,3133.68194509094,3068.35373287861,2837.39683967107,2746.8309221527,3619.48437775439,3209.29045556125,3246.84542901356,3808.3625146794,3136.55128399141,2783.89285371202,3391.64813716655,"PLBD2"
"PLCB1",87.4831110792291,92.1400837985746,96.4800793818549,95.2689013751298,87.8033034771695,65.6660142340012,70.1804311243512,90.614540408755,54.0859462782887,57.7577294322509,46.8352737523331,79.4065458182663,52.9415821322403,47.8199086956418,81.1287224113492,51.2161631451324,"PLCB1"
"PLCB2",30.8763921456103,12.21133640704,16.0800132303092,120.394765474065,41.3192016363151,8.31215370050648,14.6889274446316,4.64689950814128,87.6927478492642,165.572157705786,178.317785387323,79.4065458182663,72.5495755145515,91.2925529644071,32.0589306302912,15.4461444405955,"PLCB2"
"PLCB3",2018.54413651927,2270.19845021789,2193.77323356361,1524.30242200208,1570.12966217997,1938.39424295811,2451.41878020408,2164.52579089221,1302.78866714985,1191.73448395211,1531.81422868869,1146.98343959718,1559.3256737283,1878.01823241066,1422.36969776027,1197.48267163143,"PLCB3"
"PLCB4",545.482927905781,785.966016016757,693.73771365048,457.500108801448,573.303922703872,575.201036075048,977.629726592706,917.762652857903,329.241634140651,369.649468366406,346.323216920922,529.376972121776,623.534189557497,597.748858695523,541.076237372466,647.925111534453,"PLCB4"
"PLCD1",1078.10069241756,1109.56643080332,1135.55522002612,847.474457837007,981.331038862483,1103.02279605721,1436.25068347509,1201.22352285452,582.867964746607,473.613381344457,486.829038177921,432.324527232783,628.436187903074,517.324466798307,548.600272112228,662.55830100449,"PLCD1"
"PLCD3",379.522320123126,325.265597023884,418.846058903767,319.831311759364,196.266207772497,232.740303614181,274.193312299791,277.419900636034,362.32332943708,130.917520046435,215.270386696503,141.167192565807,94.6085680696516,104.334346245037,179.268305973465,106.497101143053,"PLCD3"
"PLCD4",15.4381960728051,12.21133640704,17.6114430617672,13.0863875515288,25.8245010226969,16.624307401013,21.2173396422457,25.557947294777,17.8536133345807,25.028349420642,15.8982121911589,35.2917981414517,23.5295920587735,19.5626899209444,15.3752014247315,29.2663789400757,"PLCD4"
"PLCE1",446.421169771948,219.80405532672,414.251769409393,283.189426615084,170.4417067498,201.985334922307,120.77562565586,172.864661702856,2167.11359505337,960.703566223106,1557.595113323,2020.45544359811,730.88795332565,762.944906916831,1155.1028985261,2087.66836439206,"PLCE1"
"PLCG1",2118.8924109925,1938.27212424471,2289.48759802973,1568.79613967728,1415.18265604379,1717.29095452464,1917.72108304913,1834.13123586336,1607.35030638681,1076.21902508761,1270.567931061,1155.80638913254,1003.43906133978,1002.04445039504,1389.00223934915,1314.54818739173,"PLCG1"
"PLCG2",434.842522717345,526.752647740044,514.560423369893,900.343463545183,841.87873333992,500.39165277049,538.59400630316,464.689950814128,662.159012203127,1515.17776877271,1918.95717961394,361.74093094988,1221.08778788343,1334.61017905109,477.612640002298,397.534980602694,"PLCG2"
"PLCH1",37.3089738426124,26.6429157971782,35.2228861235343,25.6493196009965,25.8245010226969,34.0798301720766,21.2173396422457,19.5169779341934,53.0357337291957,26.9536070683837,43.82750387833,35.2917981414517,12.7451956985023,23.9099543478209,33.6945903563265,30.0793339106333,"PLCH1"
"PLCH2",11.5786470546038,22.2024298309818,22.2057325561412,10.4691100412231,20.6596008181575,9.97458444060778,19.5852365928422,12.0819387211673,12.6025505891158,25.028349420642,22.7731147603088,35.2917981414517,20.098193216869,8.69452885375306,7.19690279455517,20.3238742639414,"PLCH2"
"PLCL1",575.072803711991,764.31864693155,528.343291853015,415.623668636555,377.037714931375,279.288364337018,473.30988432702,271.843621226265,759.303672994228,367.724210718664,487.258719588493,591.137618869316,324.512290477251,323.871199802301,351.993973042789,471.513882923441,"PLCL1"
"PLCL2",182.685320194861,147.091097630255,127.108676011015,151.278640095673,335.71851329506,176.217658450737,137.096656149895,151.488923965406,131.80167491117,363.873695423181,403.47084452698,211.75078884871,770.594139924831,795.549390118405,195.297771288611,203.238742639414,"PLCL2"
"PLCXD1",75.9044640246252,70.4927147133673,101.074368876229,74.8541367947449,92.9682036817089,52.3665683131908,84.8693585689828,46.0043051305987,60.3872215728466,98.1881400348265,59.2960346589171,79.4065458182663,83.8241717093804,36.9517476284505,54.958166794785,90.2380017318999,"PLCXD1"
"PLCXD2",725.595215421841,1388.20692518214,898.949311065854,963.681579294583,805.724431908144,797.966755248622,1279.56879073236,822.965902891821,505.152236113726,800.907181460546,592.100983768028,529.376972121776,515.200026120227,395.601062845764,524.719640112113,560.938929684783,"PLCXD2"
"PLD1",653.550300415417,827.595571949848,758.057766571717,735.978435897981,764.405230271829,702.376987692798,869.910925332074,824.824662695077,713.094320834137,616.082447277343,610.147603012046,547.022871192501,445.591649613022,499.935409090801,432.141299618517,573.133254243148,"PLD1"
"PLD2",761.617672925053,738.230791880146,788.686363200877,635.47497950224,717.921128430974,705.701849173,762.192124071442,607.349765714065,687.889219655905,710.420072016686,833.152255098843,564.668770263227,816.672924373262,754.250378063078,643.795668167481,556.874154831995,"PLD2"
"PLD3",4343.27916181584,4175.16692971613,4244.35777788589,6408.6657117347,5784.68822908411,4338.11301629433,4527.45385904535,4173.8451382125,6423.0999502527,12192.6566831482,11379.2527961747,5867.26144101635,10359.3931037096,8877.11395968187,5848.13778446649,6062.20521544845,"PLD3"
"PLD4",203.269581625268,290.851830785862,207.508742162561,723.938959350575,433.851617181308,112.214074956837,120.77562565586,114.77841785109,718.345383579602,1936.80919362815,2534.26095955285,176.458990707259,1186.28359962983,1356.34650118548,375.22034115249,146.331894700378,"PLD4"
"PLD5",30.8763921456103,33.8587054922473,29.0971667977023,35.0715186380972,56.8139022499332,24.9364611015194,17.9531335434387,29.2754669012901,48.8348835328238,13.4768035341919,44.6868666994738,17.6458990707259,10.7843963602712,56.5144375493949,50.0511876166792,9.75545964669188,"PLD5"
"PLD6",9.00561437580299,4.99554671197091,6.89143424156106,3.14073301236692,5.16490020453938,3.32486148020259,13.0568243952281,4.18220955732715,6.8263815691044,9.62628823870848,6.44522115857795,8.82294953536293,1.47059950367334,4.34726442687653,3.92558334248464,4.87772982334594,"PLD6"
"PLEC",13451.8148447709,14906.1563277754,11910.6955141647,13525.5667177581,16073.1694365266,16039.1317804973,19425.2904940006,16023.4388839728,7780.49966995538,7778.04089687645,9397.13244920665,7764.19559111937,11911.8559797541,13372.1853770722,8897.33464574144,9175.00979771372,"PLEC"
"PLEK",771.909803640257,724.354273235782,752.697762161614,3450.09521408506,11595.2009591909,2034.81522588399,1836.11593057896,2074.84063038508,2715.84965195446,7350.6336990778,10345.8690037493,1438.14077426416,29434.0490660219,40799.0766462362,11455.1793253154,5311.03482265317,"PLEK"
"PLEK2",27.016843127409,23.8676120683055,29.0971667977023,14.6567540577123,30.9894012272363,56.5226451634441,26.1136487904563,70.1681825729333,24.1548886291386,21.1778341251587,19.7653448863057,44.1147476768146,57.8435804778181,52.1671731225183,36.3116459179829,77.2307222029774,"PLEK2"
"PLEKHA1",1012.48835910814,981.902459275172,936.469341936576,1316.4905876838,1296.38995133939,960.053752408498,853.589894838039,974.91951680804,1498.65330755569,1634.5437429327,1648.68757236424,1411.67192565807,1361.77514040151,1351.9992367586,1475.36507288381,1412.10278385865,"PLEKHA1"
"PLEKHA2",732.027797118843,1145.09031853289,934.937912105118,1001.37037544299,1151.77274561228,774.692724887204,1158.7931650765,1126.87313072426,764.554735739693,1493.99993464756,1497.86939725352,476.439274909598,1744.13101135658,2801.81192312192,1017.70748153914,470.700927952883,"PLEKHA2"
"PLEKHA3",771.909803640257,961.920272427288,856.834990700759,1053.7159256491,1286.06015093031,1086.3984886562,1062.49908516169,1210.98201182162,902.132579670874,916.422640325047,869.675174997451,847.003155394841,1139.22441551228,1115.07332549383,1239.50294038952,1252.76360962935,"PLEKHA3"
"PLEKHA4",74.6179476852248,48.2902848823855,91.1200749717518,47.1109951855038,56.8139022499332,105.564351996432,63.6520189267371,150.559544063777,101.87061726202,55.8324717845092,69.6083885126419,61.7606467475405,207.354530017941,426.0319138339,226.375306083281,118.691425701418,"PLEKHA4"
"PLEKHA5",901.8479539197,776.52998333859,821.612104577225,608.25529339506,428.686716976769,630.061250498391,522.272975809125,615.71418482872,506.202448662819,329.21905776383,402.181800295264,352.917981414517,342.159484521331,408.642856126394,483.501015016025,512.974586421882,"PLEKHA5"
"PLEKHA6",128.651633940043,72.157896950691,90.3543600560228,99.4565453916191,67.143702659012,60.6787220136973,106.086698211229,58.086243851766,395.405024733509,227.18040243352,364.799517575512,458.793375838872,175.001340937128,104.334346245037,138.376812822584,704.831959473489,"PLEKHA6"
"PLEKHA7",503.027888705567,376.886246380917,450.240370448656,467.44576334061,397.697315749533,522.003252391807,328.052712930107,377.328240061072,1376.8286518609,633.409766107018,1065.18021680765,732.304811435123,709.809360439666,1084.64247450569,1499.57283682913,886.933872878404,"PLEKHA7"
"PLEKHA8",370.516705747323,407.414587398517,379.028883285859,391.021260039681,418.35691656769,369.059624302488,401.497350153265,438.667313568537,390.153961988044,454.36080486704,408.19734004327,211.75078884871,359.806678565411,386.906533992011,414.803306522544,380.462926220983,"PLEKHA8"
"PLEKHB1",50.1741372366167,56.6161960690037,30.6285966291603,180.068692709037,191.101307567957,29.9237533218233,35.9062670868773,25.0932573439629,92.9438105947291,86.6365941483763,65.3115744069232,105.875394424355,102.451765422576,43.4726442687653,77.5302710140716,78.0436771735351,"PLEKHB1"
"PLEKHB2",1968.36999928265,2547.17376235939,1751.19001227224,3299.86348499351,3093.77522251909,2199.39586915401,2596.67595160099,1918.70480691153,2794.09048686189,4532.05650278395,3690.9633168123,3167.43888319529,4119.14920978903,3399.56078181744,2562.42452680685,2959.15609282987,"PLEKHB2"
"PLEKHF1",279.174045649893,273.089886921077,313.177400533164,197.342724277055,175.606606954339,237.727595834485,329.68481597951,232.344975407064,277.256112960548,161.721642410302,233.317005940522,247.042586990162,192.15833514665,228.231382411018,261.051292275228,254.454905784547,"PLEKHF1"
"PLEKHF2",333.207731904711,333.036447464728,340.743137499408,461.687752817937,511.325120249399,450.518730567451,399.865247103861,497.218247371117,406.957362773532,795.13140851732,682.763761398691,414.678628162058,1261.28417431717,1773.68388616562,739.645328113147,420.297719778309,"PLEKHF2"
"PLEKHG1",360.22457503212,511.766007604131,451.006085364385,592.028172831164,511.325120249399,354.928963011627,487.998811771651,723.986943368411,273.055262764176,204.07731066062,343.315447046919,202.927839313347,269.609909006779,232.578646837894,229.646625535351,268.275140284027,"PLEKHG1"
"PLEKHG2",1853.87004507602,2465.57983273053,2003.87593446281,1209.18220976126,1642.43826504352,1744.72106173631,2577.09071500815,1930.7867456327,1722.87368678704,552.548944901867,1218.5764803818,802.888407718026,772.064739428504,1278.0957415017,1247.02697512929,917.013206789037,"PLEKHG2"
"PLEKHG3",986.758032320128,814.274114051259,823.143534408683,652.225555568197,521.654920658478,852.826969671965,814.419421652354,595.732516943712,1658.81072129237,1043.489645076,1157.99140149117,1923.40299870912,811.770926027684,647.742399604603,1205.48121808799,1436.49143297538,"PLEKHG3"
"PLEKHG4",39.8820065214133,28.3080980345018,35.2228861235343,24.078953094813,36.1543014317757,37.4046916522792,14.6889274446316,30.2048468029183,5.77616902001142,5.77577294322509,9.02330962200913,17.6458990707259,8.33339718748227,10.8681610671913,5.23411112331285,4.87772982334594,"PLEKHG4"
"PLEKHG5",474.724529238758,386.877339804858,516.091853201351,331.870788306771,340.883413499599,389.008793183703,295.410651942036,297.866258471856,612.799022395757,458.211320162524,377.689959892668,829.357256324115,414.218860201324,217.363221343826,375.874605042904,665.810120886721,"PLEKHG5"
"PLEKHG6",30.8763921456103,37.1890699668946,29.0971667977023,38.7357071525253,51.6490020453938,34.0798301720766,27.7457518398598,29.2754669012901,34.6570141200685,36.5798953070922,39.9603711831833,88.2294953536293,49.019983455778,32.604483201574,42.854284822124,56.906847939036,"PLEKHG6"
"PLEKHH1",81.0505293822269,61.0566820352,85.7600705616488,52.3455502061153,67.143702659012,125.513520877648,96.2940799148074,93.8673700644539,95.0442356929151,71.2345329664428,68.3193442809263,149.99014210117,119.118559797541,126.070668379419,129.217118356786,145.518939729821,"PLEKHH1"
"PLEKHH2",1865.44869213062,1420.95550918284,1902.80156558658,1329.57697523533,1146.60784540774,1206.09350194349,974.365520493899,1120.83216136368,2291.56378212089,1205.2112874863,1302.79403685389,1508.72437054706,760.790143233675,786.854861264652,1360.54176011613,1241.38224004154,"PLEKHH2"
"PLEKHH3",284.320111007495,302.508106447127,320.834549690454,233.984609421335,232.420509204272,272.638641376613,293.778548892633,276.025830783592,254.676543155049,202.152053012878,257.808846343118,167.636041171896,256.864713308277,186.932370355691,191.372187946126,252.016040872874,"PLEKHH3"
"PLEKHJ1",595.657065142398,651.086254793542,495.417550476668,643.850267535218,537.149621272096,581.850759035454,758.927917972635,475.842509633667,499.376067093714,567.9510060838,583.077674146018,582.314669333953,688.240567719124,567.318007707387,499.53048033117,548.744605126418,"PLEKHJ1"
"PLEKHM1",1299.38150279443,1281.08020124765,1140.14950952049,1944.63719015718,1203.42174765768,1224.3802400846,1101.66955834737,979.101726365368,2181.81657074068,4491.62609218138,4123.2228158476,2002.80954452738,1921.5833514665,1512.84802055303,1473.40228121257,1636.47835573256,"PLEKHM1"
"PLEKHM2",1157.86470546038,1172.84335582162,1173.07525089684,1594.44545927827,1234.41114888491,1087.22970402625,1098.40535224857,1018.13568223375,1401.50864676459,2552.89164090549,2452.6214915442,1244.03588448617,1773.05280159549,1506.32712391272,1105.05171090943,1198.29562660199,"PLEKHM2"
"PLEKHM3",585.364934427195,778.750226321688,650.091963453927,991.424720903824,1079.46414274873,795.47310913847,736.078475280986,931.703351382327,913.684917710897,1195.58499924759,1311.38766506533,485.262224444961,1072.06703817787,1212.88677509855,881.947724278216,789.379276411485,"PLEKHM3"
"PLEKHN1",204.556097964668,117.117817358429,183.005864859233,163.841572145141,335.71851329506,271.807426006562,205.644984224843,238.385944767648,100.820404712927,232.956175376745,169.294475765314,114.698343959718,871.085106009176,632.526974110535,290.82029928907,233.318076550048,"PLEKHN1"
"PLEKHO1",1069.09507804176,1682.38912044265,1057.45229862176,1677.15142860393,991.660839271562,836.202662270952,1592.93257621783,694.711476467121,1451.3937428465,2999.55141518156,2825.15527451,1676.36041171896,1924.03435063929,1236.79672944637,981.068703675953,1546.24035400066,"PLEKHO1"
"PLEKHO2",2556.30796638865,2969.57498989382,2357.63622552961,2667.52923850364,3584.44074195033,3032.27366994476,3450.26584643903,2612.02221352621,2695.37050724715,4401.13898273752,4161.4644613885,3617.4093094988,7005.44583566524,5986.18311580898,4051.20200944415,5397.20804953229,"PLEKHO2"
"PLEKHS1",2.57303267880086,2.22024298309818,2.29714474718702,3.14073301236692,10.3298004090788,4.15607685025324,8.16051524701758,8.3644191146543,1.57531882363948,3.85051529548339,1.71872564228745,8.82294953536293,1.96079933823112,2.17363221343826,2.28992361644937,2.43886491167297,"PLEKHS1"
"PLET1",10.2921307152034,2.22024298309818,4.59428949437404,9.42219903710075,103.298004090788,124.682305507597,17.9531335434387,64.5919031631638,401.18119375352,107.814428273535,140.505821256999,70.5835962829034,137.746153510736,773.813067984022,2738.74864527345,278.030599930719,"PLET1"
"PLGRKT",580.218869069593,532.303255197789,562.034748145091,656.413199584686,537.149621272096,554.420651823782,561.44344899481,522.776194665894,739.349634561461,852.889137949571,879.557847440604,679.367114222945,757.358744391771,1160.71960197603,946.065585538798,754.422212677506,"PLGRKT"
"PLIN2",2845.77414275375,3220.46244698392,2658.56218741111,6142.75031668763,4555.44198040374,2811.17038151129,2944.31390112394,2237.94680312084,5370.26186978698,13222.66952469,12425.5270309171,5037.90418469223,11454.4995341117,9392.26479426674,4457.1727534461,5154.13451333555,"PLIN2"
"PLIN3",2830.33594668094,2427.83570201786,2908.18524993877,2617.27751030576,2071.12498202029,2575.93643178696,2258.83062037447,2165.91986074465,3526.61373985424,3163.19831523961,3409.09231147716,3096.85528691239,2623.54951455324,2288.83472075049,2717.15793688978,2606.33363560785,"PLIN3"
"PLIN4",240.57855546788,83.2591118661819,250.388777443385,50.2517281978707,72.3086028635514,100.577059776128,22.8494426916492,59.0156237533943,33.6068015709755,46.2061835458007,55.8585833743422,44.1147476768146,42.6473856065269,21.7363221343826,22.8992361644937,29.2663789400757,"PLIN4"
"PLIN5",2.57303267880086,2.77530372887273,3.06285966291603,4.71109951855038,10.3298004090788,2.49364611015194,1.63210304940352,4.18220955732715,2.62553137273246,5.77577294322509,1.28904423171559,8.82294953536293,3.43139884190446,8.69452885375306,2.94418750686348,4.87772982334594,"PLIN5"
"PLK1",513.320019420771,280.86073736192,390.514607021794,79.0417808112341,41.3192016363151,433.063207796388,233.390736064703,412.179986372132,138.628056480274,50.0566988412841,116.443662264975,44.1147476768146,24.509991727889,69.5562308300244,129.544250301993,10.5684146172495,"PLK1"
"PLK2",3133.95380277944,2931.27579843538,3348.47132648295,4994.28894516546,18051.3262148651,12390.096305975,11410.03241838,11811.0244798427,3337.57548101751,5488.90955371158,4154.15987740877,4755.56979956062,27771.2912272019,27279.0842786502,13860.9076503681,14555.9587478348,"PLK2"
"PLK3",164.674091443255,152.641705088,161.565847218821,242.359897454314,294.399311658745,306.718471548689,287.250136695019,318.777306258492,267.279093744165,261.835040092871,357.065252185218,344.095031879154,368.140075752893,306.482142094795,345.124202193441,418.671809837193,"PLK3"
"PLK4",402.679614232334,291.406891531637,409.657479915019,194.725446766749,191.101307567957,410.62039280502,270.929106200984,407.53308686399,256.251861978688,155.945869467077,278.003872639996,149.99014210117,197.060333492228,406.469223912955,260.724160330021,162.590994111531,"PLK4"
"PLK5",5.14606535760171,4.99554671197091,6.89143424156106,1.57036650618346,5.16490020453938,6.64972296040518,3.26420609880703,3.71751960651302,29.9310576491501,5.77577294322509,13.3201237277278,17.6458990707259,4.9019983455778,15.2154254940678,9.8139583562116,8.12954970557657,"PLK5"
"PLLP",7.71909803640257,9.99109342394182,7.65714915729007,10.4691100412231,10.3298004090788,6.64972296040518,4.89630914821055,4.18220955732715,4.20085019637194,5.77577294322509,5.58585833743422,17.6458990707259,7.84319735292449,8.69452885375306,4.25271528769169,6.50363976446126,"PLLP"
"PLN",6.43258169700214,1.66518223732364,4.59428949437404,2.61727751030576,10.3298004090788,4.15607685025324,3.26420609880703,3.71751960651302,26.2553137273246,5.77577294322509,38.6713269514677,17.6458990707259,2.94119900734668,45.6462764822035,26.4976875617713,2.43886491167297,"PLN"
"PLOD1",2268.12830636295,2529.41181849461,2369.12194926555,2394.28546642771,2267.39118979279,2218.51382266518,2451.41878020408,2040.91826397565,2301.01569506273,2930.24213986286,3720.18165273119,1896.93415010303,2408.84198701693,2823.5482452563,1884.93426828304,1934.83282992722,"PLOD1"
"PLOD2",7883.77212784582,9933.92216712705,9576.79645102269,8040.79996716137,7545.91919883204,6707.90803630873,7920.59609875526,9059.59528107224,8950.43644964496,4582.11320162524,6487.75961822456,4984.96648748005,4348.07253252751,6660.00910197484,7155.68416945908,5665.48318981631,"PLOD2"
"PLOD3",5067.58786089828,5660.50948540882,4871.47829386794,4706.38841903183,4803.35719022163,5453.6040429023,6241.16206091904,5061.8676342183,3445.22226729954,3276.78851645637,3618.77683983623,3211.5536308721,3675.51835951424,4764.60181185667,3904.9740299366,3268.89193661234,"PLOD3"
"PLP1",138.943764655246,113.232392138007,107.96580311779,944.31372571832,857.373433953538,135.488105318256,135.464553100492,94.332060015268,366.524179633452,86.6365941483763,196.794086041913,44.1147476768146,82.3535722057071,173.890577075061,399.100973152605,143.893029788705,"PLP1"
"PLP2",730.741280779443,798.177352423797,521.451857611454,617.154036930099,521.654920658478,719.00129509381,757.295814923231,454.466771896217,396.455237282602,308.041223638671,391.869446441539,291.157334666977,341.179084852215,326.04483201574,349.376917481133,399.16089054381,"PLP2"
"PLRG1",1000.90971205353,1080.70327202304,983.943666711774,915.000217602895,888.362835180774,1053.98108922422,1039.64964247004,931.703351382327,861.699396530794,914.497382677306,922.52598849779,899.940852607018,986.282067130254,869.452885375306,933.63457162093,1019.4455330793,"PLRG1"
"PLS1",19.2977450910064,8.88097193239273,22.2057325561412,18.8443980742015,15.4947006136182,12.4682305507597,3.26420609880703,6.04096936058366,31.5063764727895,25.028349420642,14.1794865488715,8.82294953536293,11.7647960293867,8.69452885375306,12.103881972661,13.8202344994802,"PLS1"
