"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Glo1",1048.39591969928,0.349004834392044,0.155690807527909,2.24165344077544,0.0249837792040367,0.0839658331503822
"Tacstd2",5.94755906508206,1.90449963045571,0.849533925003853,2.24181704155849,0.0249731993734185,0.0839658331503822
"Zfp326",487.698416087655,-0.408789723613193,0.182358931891703,-2.24167645298536,0.0249822908025417,0.0839658331503822
"Ubn2",1357.41246597137,0.394258639646012,0.175887376321158,2.24154028499535,0.0249910990981015,0.0839728185089521
"Kif15",130.444538395229,-1.5765105955084,0.70342230688223,-2.24120074112512,0.0250130748780839,0.0840290359869538
"Mrto4",437.815376908793,-0.278285439323268,0.124178645461108,-2.24100881669245,0.0250255039104179,0.0840355477151133
"Stmn1",75.0564110181763,-0.703661705637561,0.31398674147233,-2.24105547367378,0.0250224819109752,0.0840355477151133
"Myof",10861.3337989731,-0.48407292797109,0.216064983174923,-2.24040434899713,0.0250646842054106,0.0841494772956587
"Fxyd5",1659.25983623999,0.825271028946027,0.368385700760521,2.24023632633481,0.0250755845010251,0.0841684347980145
"Cdca5",108.329464819734,-0.99209087822915,0.442941312496559,-2.23977951534349,0.0251052403881355,0.0842503259862418
"5730409E04Rik",779.061718433752,-0.248792808391605,0.111093817498661,-2.23948383441413,0.0251244519941049,0.0842971403973937
"Ifitm10",56.3624296264899,1.38794037202192,0.619922385865282,2.23889377713735,0.0251628284852787,0.084408223442766
"Ccdc136",806.263396370941,-0.484697575303222,0.216501837611697,-2.2387688744358,0.0251709584846313,0.0844178199460493
"Atp6ap2",4924.51684453607,0.412548259252279,0.184282869921552,2.23866851774068,0.0251774924155444,0.0844220606926406
"Art5",19.2513592186091,1.00958937314111,0.45106832951793,2.23821826333959,0.0252068252357799,0.0844673806949237
"Cdc34",1505.41530068857,-0.283782063577239,0.126786070531262,-2.23827477567629,0.0252031419918375,0.0844673806949237
"Gm7173",8.69892283143055,1.19916429535702,0.535765267364697,2.23822701545292,0.025206254778189,0.0844673806949237
"Dnajc11",1206.3345617098,0.223717031050993,0.0999612912480859,2.23803662655545,0.0252186667371273,0.0844717248161231
"Yif1b",918.22133115827,-0.33629610863351,0.150263009024862,-2.2380498754545,0.0252178028349103,0.0844717248161231
"Itfg3",1969.17815073983,0.236352455263537,0.105618058222896,2.23780345179931,0.0252338752268202,0.0844755365348641
"Jrk",190.489635741111,-0.428847008501267,0.191632466894808,-2.23786196279919,0.0252300581847185,0.0844755365348641
"Klhl32",26.1278625296072,-0.795555259401564,0.355511465097971,-2.23777666124586,0.0252356231106585,0.0844755365348641
"Grpr",6.02327478168912,-1.85473642315276,0.82886333438001,-2.23768665619659,0.0252414960363991,0.0844775450175789
"Csnk1e",1813.91520091449,-0.257274386073417,0.115000054619386,-2.23716751200611,0.0252753938454409,0.084573325981163
"Ankmy2",472.697833788615,-0.36969626371465,0.165263404533693,-2.23701226994437,0.0252855381117336,0.0845896024406106
"Prr11",160.802203128592,-1.54306055832595,0.689812633764344,-2.23692707671268,0.0252911065463679,0.0845905674278413
"Inpp5f",812.40368762934,0.485986909306323,0.217289456364562,2.23658762572882,0.0253133044199915,0.0846471404952378
"Zfp438",129.255456096547,-0.430035028754902,0.192327153015582,-2.23595588044742,0.0253546613215823,0.0847677439551481
"Htt",2046.02277099776,0.237013919011982,0.106025663356319,2.23543915226875,0.0253885321447121,0.0848632742521243
"Sv2c",18.7404677460709,0.837352024227998,0.374694818222638,2.23475741724951,0.0254332788403263,0.0849951106176194
"Azin1",3308.20222875127,0.421612231644241,0.188713858046206,2.23413498091386,0.0254741929570053,0.0851140866244384
"Aig1",320.563501481467,0.460487855622847,0.206150769971331,2.23374307884897,0.0254999827515245,0.0851824893000593
"Dstyk",1495.20784277604,0.291441710154879,0.13047706729251,2.23366233011285,0.0255052993678537,0.0851824893000593
"Sel1l",6276.21465646895,0.222220852710312,0.0994972897832798,2.23343623926182,0.0255201906264065,0.0852144589465734
"Pcdhb9",11.8599728245389,1.4933170798626,0.668646693482711,2.23334250272669,0.0255263666994327,0.0852173204608485
"Mbtps1",4425.01833019708,-0.172706117567828,0.0773490231068893,-2.23281575682169,0.0255610967656051,0.0853154856836997
"Mad2l1",372.275840067068,-0.824159804940262,0.369125870598691,-2.23273379241489,0.025566504618522,0.0853157614024871
"A830052D11Rik",6.03447809501332,-1.41898972137186,0.636079860665528,-2.23083579456073,0.0256920079634776,0.0856866113224242
"Faim",431.657724937601,0.295583069258714,0.132501415664549,2.23079178268582,0.0256949245182574,0.0856866113224242
"Fam118b",737.0645210527,0.320163760543017,0.143524220778951,2.23072982946982,0.0256990304852536,0.0856866113224242
"Selplg",169.242296020673,1.78593930938666,0.800589953911455,2.23077906568908,0.0256957672945452,0.0856866113224242
"Olfr1318",9.46180258921043,-1.50683098552305,0.675696133637205,-2.23004233783598,0.0257446322923504,0.085820797743601
"Rapgef4",8.78264334364297,1.63068909182337,0.731482170341835,2.22929438056067,0.0257943242996727,0.0859506800343296
"Tspan6",880.043457517296,-0.290485621712006,0.130300548279588,-2.22935072451656,0.0257905780917756,0.0859506800343296
"Adcy6",2186.57608559751,-0.356579097470429,0.15997391669651,-2.22898272939646,0.0258150539241978,0.0860018671074181
"Ralgapa2",988.165867489051,0.758736960495649,0.340460644853053,2.22855995829747,0.0258431977703285,0.0860777279580942
"Pomgnt2",411.289734942017,0.429483867276244,0.192732193281279,2.2283971347197,0.0258540440008831,0.0860959548821759
"Plekho1",1515.1372788723,0.708542050997164,0.318023079609838,2.22795795785145,0.0258833186906203,0.086175529663846
"Adamts4",1316.2957671198,0.533080069523282,0.239307651224546,2.22759308695519,0.0259076620808054,0.0862386565960072
"Col17a1",11.5547459054207,1.01927532648225,0.457588660154139,2.22749253912652,0.0259143738909211,0.0862430793740023
"Commd1",595.880229380369,-0.313306021416595,0.140664504399603,-2.22732822863789,0.0259253452483198,0.0862463139599844
"Raet1d",28.6459439661831,0.827428820408179,0.371491312989953,2.2273167405951,0.0259261124793262,0.0862463139599844
"Mroh1",5901.19485918033,0.262095511960153,0.11770083508245,2.22679398813571,0.0259610453743981,0.0863445937187529
"Gtpbp8",198.454665286863,0.339268784781932,0.152382386256622,2.22643044984597,0.0259853627784472,0.0864075336391661
"4930570G19Rik",5.49824752194599,-1.66606196214559,0.74837709180285,-2.22623324577189,0.0259985621736032,0.0864334850764261
"Lst1",50.7446267984014,1.5843738783447,0.711720854341886,2.22611697926112,0.0260063469174114,0.0864414282082674
"2010016I18Rik",4.21126342611887,1.74098165046026,0.782101292457586,2.22603090833618,0.0260121111827558,0.0864426536525475
"Tbc1d9",1040.28498661274,0.792325055829435,0.356059891444465,2.22525781439501,0.0260639356772099,0.0865969127923225
"Itga9",302.713529563853,-0.927111382965489,0.416675385673556,-2.22502075918599,0.0260798445866951,0.0866318038821154
"Zcchc9",557.644849381372,0.208743418677862,0.0938342661432744,2.22459691174154,0.0261083101510764,0.0867083824482577
"C1ra",338.444029916707,0.896549002966266,0.403093651134053,2.22417048853024,0.0261369758016375,0.0867676107165426
"Kif18a",102.785622496781,-1.01661836345099,0.457069587820752,-2.22420915882436,0.0261343751288573,0.0867676107165426
"Rps6ka2",901.724622678746,-0.499590666122223,0.224646777701606,-2.22389420063625,0.0261555633542308,0.0868113280501619
"Commd9",608.019805022728,0.307314829991219,0.138222059528402,2.2233414191609,0.0261927865971805,0.0869168670408924
"Yipf7",8.51490327656068,1.49210777727458,0.671203985496651,2.22303176011464,0.0262136584437828,0.0869681138802741
"Arhgap23",2154.90113759713,-0.43679301925476,0.196506926424657,-2.2227868869662,0.0262301737242595,0.0870048888688119
"Zfp335",790.306557168809,0.273933646462037,0.12325818167382,2.22243783529885,0.0262537307890991,0.0870650012362153
"Lyrm9",175.272742744877,0.446948402111918,0.201135094572307,2.22213036995015,0.0262744963884508,0.0871158333276842
"Dspp",5.64536447433359,2.25932954869014,1.01679661427053,2.22200734835357,0.0262828089978305,0.0871253637397562
"Rad54b",54.4864321005954,-1.16497148782336,0.524402876875215,-2.22152001675721,0.0263157604899121,0.087216549195052
"Arih2",1065.00092972377,0.248990381646475,0.112125038260195,2.2206492457882,0.026374727568167,0.0873939008003316
"Ap2b1",5635.39835913378,0.189030906529578,0.0851369830987722,2.22031483439192,0.0263974036426449,0.0874324440118235
"Clcn7",3952.89758783783,0.58633254306387,0.26408564892899,2.22023629622346,0.0264027316727546,0.0874324440118235
"Pdik1l",260.87519195066,0.445950153009766,0.200842690596734,2.22039523412468,0.0263919502863033,0.0874324440118235
"4930515G01Rik",28.1684143990855,-0.735905855395853,0.331538400510803,-2.21967004202843,0.0264411738702169,0.0875070382572871
"Klhl42",924.94324056512,-0.335114232246324,0.150967743900516,-2.21977373171288,0.0264341309093671,0.0875070382572871
"Zfp646",1017.52639081334,0.220239392382716,0.0992219898965173,2.21966312722021,0.0264416436054882,0.0875070382572871
"Cadps",14.1688633262781,1.51833482768997,0.684079323888526,2.21953035951923,0.0264506641508229,0.0875188125486026
"Kif23",329.574036579035,-1.2699182013965,0.572216636934965,-2.21929618858815,0.0264665807468343,0.0875353200134254
"Mterfd3",143.86895134583,-0.337788092675536,0.152202134479337,-2.21933873549845,0.0264636882187542,0.0875353200134254
"Il13ra2",15.1540889151778,1.57781461335184,0.711051601045396,2.21898749828019,0.0264875750670877,0.0875866749535214
"Rin2",959.927913573424,0.554717606607162,0.249998693383417,2.21888202334084,0.0264947518146576,0.0875923274499854
"Atp2c1",2313.50185478327,0.271156376784053,0.122286837192289,2.21737991602216,0.0265971409694599,0.0879126873265353
"Tubg2",86.1688875981087,-0.525885981984367,0.237252711145113,-2.21656468938184,0.0266528527609621,0.0880786621459104
"Anapc1",5549.17417971699,0.394307220919628,0.17790641457081,2.21637438914653,0.0266658721935375,0.088103513799271
"Emx2",317.703828056518,0.449624624462005,0.202900135416438,2.21598977023442,0.0266922027516914,0.0881178199639085
"Etv3",1236.26605910861,0.46124481153451,0.208136908040376,2.21606449272819,0.0266870855809702,0.0881178199639085
"Nme3",97.7112921169039,0.448535282477379,0.202394309445813,2.21614571924249,0.0266815239608595,0.0881178199639085
"Vac14",1023.76344246902,0.401863998697737,0.181336364529955,2.21612471243379,0.0266829622115959,0.0881178199639085
"Anapc10",271.888890589311,0.235548442811685,0.10630474354656,2.2157848742518,0.0267062388546117,0.0881278378351666
"Ccdc124",921.210293494252,0.346844943613521,0.156533043422285,2.21579377766152,0.026705628806957,0.0881278378351666
"Fahd1",234.179389110035,-0.379633469480001,0.171360795880192,-2.21540444843302,0.0267323162802059,0.0881620543418324
"Fam57b",28.4364287400728,0.824718875208952,0.372259647826298,2.2154398953114,0.0267298855392288,0.0881620543418324
"Prkd2",506.76964431397,-0.439013589618841,0.198172303408682,-2.21531254402126,0.0267386194399203,0.0881620543418324
"Ptk7",4554.62708054707,0.442260442851134,0.199630954101271,2.2153901174403,0.026733299070614,0.0881620543418324
"Mrpl54",710.792213171136,-0.351726169843319,0.158796137469135,-2.21495418874205,0.0267632090905217,0.0882068242829148
"Tlr8",237.434216919624,2.25239742885889,1.01687946990483,2.21500924693632,0.0267594298338369,0.0882068242829148
"Acbd6",530.420415835949,-0.267267071727235,0.120703127124959,-2.21425142904991,0.0268114878126785,0.088323078907258
"Chst10",58.5533939006283,-0.682693604118531,0.308318727745245,-2.2142463064476,0.026811840005029,0.088323078907258
"Prss8",12.7740584397688,1.27390971849379,0.575336327661389,2.21420003786645,0.0268150212723864,0.088323078907258
"Mccc1",678.103854975419,0.228118551270863,0.103048946240494,2.21369125637136,0.0268500248287565,0.0884201948163427
"Slc5a3",1366.64583724609,-0.466493956939489,0.210860981554322,-2.2123294385752,0.0269439104504218,0.0886929092513269
"Xpnpep1",2095.7662155599,-0.169714852610555,0.0767131065988986,-2.21233189652877,0.0269437407406835,0.0886929092513269
"5830418P13Rik",65.9693033190511,1.17843357063782,0.53269735847424,2.21220089022613,0.026952787374968,0.0887006597504688
"Pde1c",58.8701047800425,1.1433742906798,0.516864607132273,2.21213500576795,0.0269573380141709,0.0887006597504688
"Polr2e",1046.40181877621,0.279216164418427,0.126242192958787,2.21174995359578,0.0269839468342282,0.0887699819776528
"Scel",576.480015207031,1.13626383587197,0.513795740532563,2.21150886672241,0.0270006185509103,0.0888065920353385
"Zfp771",288.153087185226,-0.515792507497333,0.233281104072225,-2.2110342350645,0.0270334664173468,0.0888963804335618
"Abcg4",20.051158148609,-1.03598400997098,0.468612791902411,-2.21074633017429,0.0270534082750159,0.0889437007949991
"Zgrf1",116.25300950537,-0.805519657876742,0.364549120688119,-2.20963270013174,0.0271306639417399,0.0891793941343075
"Phyhip",28.9603117235395,0.884146082285424,0.40016159117652,2.20947262751014,0.0271417842694831,0.0891976463141309
"Psma1",2372.25167783948,0.282441521162129,0.127846710025812,2.20922009729545,0.0271593356724317,0.0892370214946735
"Leprot",2221.7752206519,0.215598196870859,0.0975982359075747,2.20903784649376,0.0271720085871316,0.0892603546390066
"Capn15",407.158264944697,0.297428316458264,0.134714639118348,2.20783961123163,0.0272554557130042,0.0894977774089035
"Pccb",533.59725537055,0.282301358148215,0.127862612056854,2.2078491406283,0.0272547911983444,0.0894977774089035
"Mrpl36",558.913182453209,0.195214422026108,0.0884419891073692,2.20725951549005,0.0272959339441052,0.089612327401334
"Blnk",214.087843024016,1.68316210615947,0.762783570753932,2.20660508523518,0.0273416613881798,0.0896889347051654
"Epb4.1l3",2283.56185000951,-0.358172573188017,0.162317266868537,-2.20662028198211,0.0273405987865518,0.0896889347051654
"Fancm",437.558100180119,-0.572665378905349,0.259518379096499,-2.20664671573188,0.0273387505452445,0.0896889347051654
"Pik3r2",1450.75705057223,-0.297320612865836,0.134729041672901,-2.20680418396859,0.0273277426384718,0.0896889347051654
"Colec11",53.4973727944865,0.730955439528534,0.331322754270418,2.20617337658598,0.0273718626255427,0.0897384223078089
"Hecw1",57.6232654063352,-1.06225792688564,0.481466460748915,-2.20629683162834,0.0273632230881155,0.0897384223078089
"Sugct",51.8328302255732,0.920119156869531,0.417070222455733,2.20614924616727,0.0273735515771963,0.0897384223078089
"Lrrc4b",5.80006896999006,1.29682645107122,0.587886342103079,2.20591355538556,0.0273900529253621,0.0897741485100708
"Hist1h2be",147.400640908178,-0.655400481662001,0.297296449910243,-2.20453517645392,0.0274867289176492,0.0900725882572422
"Strn",1132.94544027753,0.237511239566775,0.107772786796356,2.20381458647413,0.0275373863302594,0.0902201362775226
"Cd63",6234.47703898456,0.35139538814836,0.15945665606597,2.20370473593138,0.0275451158835106,0.0902270091125993
"Serpinb1b",41.9099902051429,1.5234855229308,0.691390885146012,2.20350825511542,0.0275589457799538,0.0902538573877022
"Zc3h13",1651.7639230606,-0.300399093564419,0.136396848276901,-2.20239028510817,0.0276377515273634,0.0904934431268934
"Foxq1",45.1505488936584,1.30190451266615,0.591173597759921,2.20223724063344,0.0276485547476001,0.0905103178609116
"Tnfrsf25",15.1180284321657,1.21308776522035,0.550924642464425,2.20191233377019,0.0276715015947208,0.0905669309599635
"Maml3",149.127830032953,-0.610091232102924,0.277111978723924,-2.20160541205162,0.0276931933082356,0.0906194138054007
"Mki67",2177.92301854609,-1.31377174482329,0.596995541659517,-2.20063912231453,0.0277615816866184,0.0908246477846259
"9430083A17Rik",11.0872512122128,-0.851515866049853,0.386956891191366,-2.2005445191277,0.0277682849711242,0.0908280305272318
"Ak8",15.2337829000936,1.09654113157195,0.498333128318387,2.20041789168663,0.0277772595779217,0.0908388397015481
"Magi1",438.55500363424,-0.463915037167595,0.210863395384611,-2.2000738265711,0.027801657517246,0.0908815252160371
"Metap1d",289.482780194788,0.289781594981286,0.131713539845182,2.20008964394929,0.0278005354889255,0.0908815252160371
"Ncf1",1509.16241176614,1.91369694862386,0.870166400118505,2.19923103025265,0.027861498973653,0.0910585628431038
"Myo9a",1421.4307846287,-0.271897505522063,0.123665735120614,-2.19864868192369,0.0279029125694691,0.0911753135377246
"Arhgef18",1481.82356638077,-0.370580676807935,0.168591799451633,-2.19809432020596,0.0279423851971614,0.0912484617292545
"Fam171a1",907.361283793897,-0.303588545433573,0.13810987438008,-2.1981668348933,0.0279372191451861,0.0912484617292545
"Map9",360.386677682877,-0.383833358199947,0.174617119692163,-2.19814276444725,0.0279389338675302,0.0912484617292545
"Cep170b",3932.60683122982,-0.213155116556514,0.0970110675466927,-2.19722472854883,0.0280044003538148,0.0914137119128907
"Pigz",12.3350342074908,1.11300750205913,0.506542912573717,2.19726201755345,0.0280017386460638,0.0914137119128907
"Rdh9",14.0033452642137,-1.19690532482615,0.544840348571837,-2.19680008641714,0.028034726907498,0.0914940639203554
"Hectd2",120.645645413926,-0.472229075040779,0.214970139181828,-2.19671939943879,0.0280404925071702,0.0914942424556771
"Cdca4",546.059964473541,-0.234824128686505,0.106910708943266,-2.19645095432973,0.0280596819811162,0.0915382131988318
"Nbeal1",2125.97500896872,0.293497983623575,0.133652838483797,2.19597269278464,0.0280938979768121,0.0916311766055592
"Klhl41",11.3379427084975,0.958761709996249,0.436699265046757,2.19547360560269,0.0281296422264485,0.0917173214408576
"Psmc3ip",45.745707649442,-0.932009975630854,0.424520028619905,-2.19544406105119,0.0281317594132934,0.0917173214408576
"Clip1",3755.39793272583,0.225826834418586,0.102884964358798,2.19494496427139,0.0281675458599682,0.0917935808077344
"Cyfip2",769.734221282205,1.17380864560499,0.534794443303531,2.19487816356906,0.0281723386075544,0.0917935808077344
"Zcchc7",566.138669415339,-0.33484276968762,0.152545379441338,-2.19503711560392,0.0281609354348885,0.0917935808077344
"Hcar2",260.932979680789,1.63769651477985,0.746231999791339,2.19462113020854,0.0281907865258676,0.0918350123893706
"Tmem209",828.595414717555,-0.242067406107351,0.110307526791369,-2.19447768569036,0.0282010864180369,0.0918498893074546
"Map1b",5190.54219149907,-0.657415653709804,0.299622089385102,-2.19414948697201,0.0282246646021011,0.0919079982907035
"Tmem178b",25.1841159583498,-1.26032900980308,0.574456421634259,-2.19395059805859,0.0282389612815507,0.0919358664279056
"Fancb",67.1794074717652,-0.850932649671724,0.387902158471859,-2.19367856323351,0.0282585259937087,0.0919808705699322
"Lgals3bp",2101.57472654774,0.913563133518332,0.416477160446617,2.19354917935633,0.0282678353646356,0.0919924823028289
"5930403L14Rik",46.8393582174141,-0.767224134724399,0.349793921732638,-2.19336039609865,0.0282814233540647,0.0920173222224837
"Fam173a",516.755562563616,0.31866417129307,0.14529091317559,2.19328356005273,0.0282869553676882,0.0920173222224837
"Fam219aos",245.867266929954,0.610478477934247,0.278361712815372,2.19311223429336,0.0282992937746389,0.0920387709223486
"Ado",794.50266467317,0.343733319109789,0.156749412127283,2.19288426313632,0.0283157188164987,0.0920610850013216
"Arl3",705.383180934571,-0.352841488058259,0.160904886571035,-2.19285750468797,0.0283176472683673,0.0920610850013216
"Calm1",10507.9068852136,0.238961257103147,0.108984450547103,2.19261790010923,0.0283349203500338,0.0920884554183045
"Snx3",2714.33250523595,0.329497954631406,0.15027855984364,2.19258126358303,0.0283375622752788,0.0920884554183045
"Pno1",1184.5602084502,0.315289585755113,0.143820675384146,2.19224103149962,0.0283621071565123,0.0921495272266242
"Triap1",451.524038359677,0.387812389216122,0.176944511388378,2.19171753999709,0.0283999084338619,0.0922536360541163
"Phtf1",1194.61052362528,-0.230387827667458,0.105144862013161,-2.19114679744047,0.0284411711554696,0.0923689444722844
"Pde1b",392.897364498138,0.939720431229566,0.428997692704151,2.19050229689143,0.0284878284036634,0.0925017225081254
"Snw1",2100.04730210294,0.249688925562651,0.114013102999662,2.19000201725402,0.0285240905228596,0.0926006999527322
"Alas1",1794.68254421085,0.365052630058128,0.166698775342156,2.1898938927946,0.0285319330066324,0.0926073943880181
"Eps8l2",450.619745640934,0.694806680784054,0.317367246657516,2.18928288316358,0.0285762856705952,0.0927325648629948
"Gorab",331.503662845471,-0.542059158150481,0.247614376701403,-2.18912635595528,0.0285876573962389,0.0927506802643061
"2310009B15Rik",64.0622335744567,-0.444418274206205,0.203030387107453,-2.18892492172119,0.028602297359169,0.0927793897532388
"Rac2",644.224863265558,1.49465912738184,0.682909966884849,2.1886620489665,0.0286214123003526,0.092822600498775
"Depdc1b",31.3912904845446,-1.40748979706459,0.643379405431998,-2.18765130680478,0.0286950114990705,0.0930424568359862
"Wdr37",892.663707764105,0.394387995529609,0.18028870661115,2.18753577494031,0.0287034345514181,0.0930509358454613
"5430427O19Rik",53.8303300275344,1.39688392798826,0.63885311085708,2.18654946536022,0.0287754298896831,0.0932654586814916
"Ric8b",593.492832872689,0.178555962777814,0.0816737274245637,2.18621052825994,0.0288002063609968,0.0933268823037074
"Tmem50a",3394.8636802303,0.366820368272559,0.1678384564331,2.18555613575231,0.0288480947502844,0.0934631599584038
"Palmd",125.106714567539,-1.20710878610328,0.552396692427533,-2.18522087957947,0.0288726553159485,0.0935049142544595
"Slc16a12",56.235710747886,-0.936996344782356,0.428783607101586,-2.18524292734998,0.0288710395632785,0.0935049142544595
"1810026J23Rik",1230.01962097367,0.210719947889789,0.0964446223194966,2.18488022268082,0.0288976299711471,0.0935479753016262
"Mboat1",48.945057153089,-1.10714689977756,0.506728002420836,-2.18489385723364,0.0288966300209679,0.0935479753016262
"Cd14",2000.53152449631,1.22199690351574,0.5593279258264,2.18475932827823,0.0289064975995052,0.093557777382156
"Mbd2",1308.92810368887,0.211252846215046,0.0967397243120513,2.18372388093243,0.0289825438681236,0.0937660208625218
"Thoc7",931.700006839875,-0.275015760795248,0.125936911743482,-2.18375817691497,0.0289800223165216,0.0937660208625218
"Arf6",1803.60323759713,0.357435015439828,0.163688703909525,2.18362664559548,0.0289896939514833,0.0937702174029304
"Tjp1",2760.21667630366,-0.509436686446325,0.233416610579815,-2.18252113755257,0.0290710929774328,0.09401452979238
"Fmo6",3.89471042358628,1.65791228398534,0.75968414077249,2.18237053402153,0.0290821971894734,0.0940314593688302
"Abcb4",92.4938268396908,1.49189463018433,0.683832336981277,2.18166727354571,0.0291340979176361,0.0941802628608654
"Cab39l",668.445193584459,0.282550185607122,0.12954003861845,2.18118034100137,0.0291700802975521,0.0942585430510453
"Kcnj6",7.38042676068296,-1.48334639810709,0.680056987328468,-2.18120896593426,0.0291679639712548,0.0942585430510453
"Egr2",54.765093316655,1.22485626002681,0.561702966683578,2.18061205419411,0.02921212278947,0.0943587565753913
"Tmem199",647.579665090178,0.269656751969907,0.123661613290344,2.18060192484133,0.0292128726430273,0.0943587565753913
"Sptlc2",2878.31248741406,0.339737067414835,0.15580688957597,2.180500928678,0.0292203500712755,0.0943638839935306
"Eftud1",638.753780208768,0.278379821432591,0.12768760740646,2.18016318957596,0.0292453671422587,0.0944256402632258
"Kif20b",271.356360979298,-1.18644710288743,0.544299123476893,-2.17977037204947,0.0292744871731338,0.0945006163612285
"Lyn",772.909926988587,1.04710871905741,0.480426516695112,2.17953981029303,0.0292915906068897,0.0945367794345244
"Palm",1555.80761685018,-0.380026407520072,0.174389811146546,-2.17917781446946,0.0293184613727848,0.0945663518529064
"Tgfbr1",1568.8645745766,0.624156389229293,0.286411687806092,2.17922806855516,0.029314729770275,0.0945663518529064
"Tmem154",499.524850413842,0.8582526011368,0.393831970195007,2.17923547626627,0.0293141797474007,0.0945663518529064
"Trappc8",2080.09841289289,0.304754543621422,0.139871986034205,2.1788104413338,0.0293457529741809,0.0946353277776475
"N4bp2l2",1047.24909489442,0.273417176519789,0.125498948995325,2.17864116559235,0.029358335570064,0.094656851311732
"Fcna",75.8560869068662,1.27184743535855,0.583947634332553,2.17801624765937,0.02940482714282,0.0947686050402573
"Ndnl2",372.591833951826,-0.321739358356763,0.14771811102694,-2.17806304264265,0.0294013435774459,0.0947686050402573
"Spc24",50.8185575340356,-1.18121214834661,0.542383542760241,-2.17781708924152,0.0294196570919186,0.0947782679005889
"Tmem216",124.629736574605,0.369623063916372,0.169717012492011,2.1778786845766,0.0294150698265001,0.0947782679005889
"Agrn",3721.08377423077,0.612637922338258,0.281458737338217,2.17665270629732,0.0295064894657612,0.0950099115602718
"Ccdc148",33.7367416241695,0.93961643223257,0.43167906516186,2.17665508490725,0.0295063118594994,0.0950099115602718
"Dmrta2",18.1942299782961,1.32623573872515,0.609311301051449,2.17661437829325,0.0295093514714383,0.0950099115602718
"G6pc3",854.404383720914,0.336441726010424,0.154622510279088,2.17589098381057,0.0295634131481155,0.0951266202140909
"Pglyrp3",147.787227265943,1.17344628674278,0.539292796931927,2.17589831241692,0.0295628650301473,0.0951266202140909
"Yipf4",1645.76619140531,0.283355270694845,0.130223097724316,2.17592175003172,0.0295611121528328,0.0951266202140909
"Cyp3a13",11.2836395697472,1.70140098762672,0.782072376194891,2.17550323910524,0.0295924256506064,0.0952008536844105
"Osm",47.7890470492269,1.4709796350616,0.676397230205097,2.17472746689924,0.0296505453269307,0.0953686783141452
"Tex261",1331.73180691827,0.219111499413132,0.100784103262923,2.17406805556944,0.0297000245781961,0.095508649893071
"Thap2",225.598380105202,-0.490092563265948,0.225531475766557,-2.1730561625608,0.0297760905342579,0.0957340450430154
"Slc25a17",1075.39790544463,-0.29692967994311,0.136653723805431,-2.17286197312765,0.0297907072712301,0.0957618220690967
"Tnip3",128.154069109834,1.29790972280436,0.597353897911021,2.17276513527947,0.0297979986101146,0.0957660452823763
"Bbx",2342.22866841898,0.374343365652823,0.172310201495148,2.17249682493908,0.0298182088675172,0.0957903145993966
"Bcl7c",95.9814401803459,-0.510675613721731,0.235060410310014,-2.17252923641295,0.0298157668740386,0.0957903145993966
"Gem",512.025078678436,-0.939638012865636,0.432534934876222,-2.17239796626955,0.0298256582866102,0.0957903145993966
"Tuba1a",2333.83595745299,-0.592746116154101,0.272859720929537,-2.17234743968375,0.0298294662965102,0.0957903145993966
"Topbp1",1635.31940944176,-0.554982692904388,0.255490311444155,-2.17222598292419,0.0298386217726235,0.0958005129096595
"Atp5c1",2849.4940553977,-0.129603374388257,0.0596662427035786,-2.17213902729095,0.0298451780191056,0.0958023636634123
"Msh5",19.7256907208412,0.95310305409646,0.438861957969486,2.17176047453794,0.0298737344238814,0.0958748195522843
"Cplx2",633.329834091177,-0.555747986874858,0.255962810708856,-2.17120598627506,0.0299156050537986,0.0959899676681167
"Tmem132a",1873.40430447383,-0.533044494597802,0.245517885886758,-2.17110249492643,0.0299234254975751,0.0959958349813078
"Cmtm4",3199.48023323743,0.496625494884103,0.228808793609461,2.1704825546686,0.0299703088066577,0.0961269904687614
"Ascc2",1194.82292810659,0.223845596707228,0.103196189319081,2.16912657515968,0.0300730756086908,0.0964372987043305
"Acd",425.269139813522,-0.264278592414626,0.121857866125169,-2.16874462698344,0.0301020772604095,0.096487116951383
"Gjc2",12.3613508828962,-0.954554473069364,0.440153774322683,-2.1686840571531,0.0301066785868525,0.096487116951383
"Ism1",41.2275865687474,-1.23363542294492,0.568826461160346,-2.16873775602569,0.0301025991981212,0.096487116951383
"Siva1",374.52798649956,-0.397041870647605,0.183136969193151,-2.16800503140823,0.0301583037251319,0.0966332367960676
"Aldh3a2",1929.14475911449,0.21749250691641,0.100327910456352,2.16781657195013,0.030172645447512,0.0966598585712038
"Rsl1d1",2079.75231120618,0.243963947437959,0.112543445638983,2.16773127970995,0.0301791380940278,0.0966613297489842
"Alg14",344.441286270995,-0.258409739616143,0.119224723167222,-2.1674174009505,0.0302030416252297,0.0966799060694914
"E130309D02Rik",421.527437436907,0.33107413823533,0.152743835912751,2.16751226821646,0.0301958152651804,0.0966799060694914
"Golim4",4519.38949937441,-0.333730799786108,0.153970825112917,-2.16749374137186,0.0301972264007507,0.0966799060694914
"Tnik",321.65966189148,-0.724676702241937,0.334457308811466,-2.16672407254954,0.0302558999228043,0.096829758822063
