"","gene","baseMean_I","log2FoldChange_I","lfcSE_I","stat_I","pvalue_I","padj_I","abs_LFC_I","baseMean_II","log2FoldChange_II","lfcSE_II","stat_II","pvalue_II","padj_II","abs_LFC_II","baseMean_III","log2FoldChange_III","lfcSE_III","stat_III","pvalue_III","padj_III"
"74","Fry",276.917505919603,-1.15145405833389,0.228191486531017,-5.04599919934949,4.51157294680749e-07,2.27782661665209e-05,1.15145405833389,276.917505919603,-1.21955819087276,0.22313427575385,-5.46557980280048,4.61396152851236e-08,1.57471416786041e-06,1.21955819087276,276.917505919603,0.551319841906179,0.220690148564169,2.49816244854208,0.0124838971152118,0.049580253929075
"75","Gbp6",1011.75811711781,7.97574831382287,0.633374935085162,12.5924596506972,2.3231961215302e-36,1.98749428196909e-33,7.97574831382287,1011.75811711781,7.50313092872767,0.614420224441214,12.2117251845859,2.69121397647411e-34,1.32569200481115e-31,7.50313092872767,1011.75811711781,1.77701450525283,0.679205201338604,2.61631463032177,0.0088884612235371,0.0387129327217317
"76","Gbp9",1122.94309403986,5.85871679949787,0.636205416469659,9.208844577288,3.29654115174362e-20,8.75231675787932e-18,5.85871679949787,1122.94309403986,4.52037946857418,0.636376702320404,7.1033076039579,1.21805878070401e-12,8.78071837133849e-11,4.52037946857418,1122.94309403986,1.71888939569202,0.645875994469887,2.66133036435706,0.00778325489356269,0.0349287189495148
"77","Gch1",1213.75768798113,2.47206506620185,0.412413764049579,5.99413812460601,2.04567448523045e-09,1.61545340502891e-07,2.47206506620185,1213.75768798113,1.70721722936877,0.409722060791492,4.16676911677835,3.0894712071842e-05,0.000532744521584226,1.70721722936877,1213.75768798113,2.62029779584361,0.412853174849448,6.34680306576092,2.19835246446767e-10,1.71803926015788e-08
"78","Gcnt1",837.231985370369,-1.8930287038503,0.332656232035322,-5.69064554199992,1.26559984724702e-08,8.66176535455858e-07,1.8930287038503,837.231985370369,-1.21559282564735,0.327907139646574,-3.70712521525925,0.000209625311334378,0.0027245759462616,1.21559282564735,837.231985370369,0.902459371372686,0.327542004230355,2.75524775362246,0.005864770725328,0.028055984410415
"79","Gdpd1",980.426009242668,0.441485023895007,0.120889358520787,3.65197590008796,0.00026023031137441,0.00666175670986363,0.441485023895007,980.426009242668,0.437887949240065,0.121064363492691,3.61698468985469,0.000298054926070138,0.00364234319321443,0.437887949240065,980.426009242668,0.457345134377475,0.121909864563669,3.75150227600015,0.000175778157201063,0.00178011495355135
"80","Ggct",311.570916302016,1.11603357298264,0.2639366435484,4.22841466034625,2.35343750506714e-05,0.000827887092576772,1.11603357298264,311.570916302016,1.035516425745,0.261088244151483,3.96615492631754,7.30413953603852e-05,0.00111971549858483,1.035516425745,311.570916302016,1.17625315120143,0.265647410779802,4.42787357779457,9.51666509284685e-06,0.00016049104363421
"81","Golph3l",867.482569004738,-0.514898951789766,0.120396986537468,-4.27667640692592,1.8970424101929e-05,0.000682536356882253,0.514898951789766,867.482569004738,-0.343081648876105,0.119112793826628,-2.88030897315254,0.00397285622501821,0.0290360382261717,0.343081648876105,867.482569004738,0.362825112031655,0.118808440622092,3.05386646042882,0.00225912617518836,0.0135505280616596
"82","Gpatch4",355.667894725614,0.493917340358424,0.163194157937313,3.02656263313146,0.00247351570413978,0.0399826506996124,0.493917340358424,355.667894725614,0.526806119892774,0.169740346320153,3.10359988837979,0.00191181686164216,0.0164565876391681,0.526806119892774,355.667894725614,-0.439200613901135,0.169415055219169,-2.59245327006475,0.00952941263445688,0.0405931188026146
"83","Gpr68",264.007755687927,1.84918523426146,0.356195364591323,5.19149157480782,2.08616029314281e-07,1.15556771057936e-05,1.84918523426146,264.007755687927,2.42649315704532,0.352924694957396,6.87538500908314,6.18226590181334e-12,4.0070844516227e-10,2.42649315704532,264.007755687927,1.25204635547474,0.362467407862525,3.45423154831513,0.000551863334203644,0.00447665948216536
"84","Gsdmd",1662.83803148862,1.12451578487281,0.207485395514775,5.41973463762532,5.96875648259487e-08,3.64733655061422e-06,1.12451578487281,1662.83803148862,1.03904069096547,0.20697775362796,5.02005975402137,5.16554084601886e-07,1.42951989929713e-05,1.03904069096547,1662.83803148862,1.18024367524871,0.20807398973992,5.67223071333397,1.40949975047792e-08,6.36101281757936e-07
"85","H2-K1",5822.4671772156,1.82704691427215,0.358717483910269,5.09327533845318,3.51930021075429e-07,1.83086837653396e-05,1.82704691427215,5822.4671772156,1.56081121931885,0.358426544413522,4.35461949915773,1.33298250033794e-05,0.000257500854771164,1.56081121931885,5822.4671772156,1.89804941137365,0.358844020720807,5.28934384237768,1.22755934003663e-07,4.15605672526989e-06
"86","H2-M3",192.44968615389,1.60688651803375,0.501052582770172,3.20702172444606,0.00134116867296597,0.024469972031994,1.60688651803375,192.44968615389,1.35805846668765,0.494033776725524,2.74891825350265,0.00597922961699704,0.0398741224187646,1.35805846668765,192.44968615389,1.90242823377822,0.501973661903222,3.7898965188038,0.000150710056181791,0.00157709483065111
"87","H2-T10",44.2617033661812,3.04504701321953,0.580740810604121,5.24338389453273,1.57658032756134e-07,8.86049651975076e-06,3.04504701321953,44.2617033661812,2.10372471391393,0.539776094715769,3.89740252395152,9.72299374085677e-05,0.00142687588383696,2.10372471391393,44.2617033661812,2.15210326372843,0.598668183242575,3.59481817134822,0.000324618212377047,0.00291193078415043
"88","H2-T23",919.27367669639,1.16568665804984,0.327533660677969,3.55898277947053,0.000372293938437869,0.0088335198120258,1.16568665804984,919.27367669639,1.27945196462561,0.323628802293368,3.95345517938725,7.70306986995725e-05,0.00116994826863544,1.27945196462561,919.27367669639,2.19088429957008,0.326484714114892,6.71052641931375,1.93923530385039e-11,2.08513347671054e-09
"89","Hap1",182.001818035184,1.90438217011392,0.527143441646161,3.61264509744621,0.000303089407187675,0.00746763805005281,1.90438217011392,182.001818035184,2.12647165404764,0.519871208250779,4.0903816566465,4.30663916332266e-05,0.000709515201288543,2.12647165404764,182.001818035184,1.76054130107465,0.530933314815878,3.31593677011055,0.000913364915661073,0.00677141106608332
"90","Hck",532.534502460252,2.2628799909365,0.673503392298643,3.35986428102963,0.000779807703450136,0.0160538219591292,2.2628799909365,532.534502460252,2.25020712508835,0.669758135273776,3.35973093356834,0.000780184159823176,0.0079514217337013,2.25020712508835,532.534502460252,2.33192726597227,0.674436823169608,3.45759185421261,0.000545026408019903,0.00443017152860825
"91","Hip1",2648.77512242431,-0.518693271854155,0.133857770873632,-3.87495823715625,0.000106642987397483,0.00308831352861169,0.518693271854155,2648.77512242431,-0.721170969739956,0.133116811771516,-5.41757994458121,6.04111402764439e-08,2.01980957241015e-06,0.721170969739956,2648.77512242431,0.729884974767907,0.132994349326091,5.48809012162081,4.06302770088358e-08,1.6152299453066e-06
"92","Hivep2",1966.66149794744,1.06159269911769,0.234211870935731,4.53261696290789,5.82573988830334e-06,0.00024377871885865,1.06159269911769,1966.66149794744,1.91761852969907,0.236858983299765,8.09603462357245,5.6779669037323e-16,5.78682723471421e-14,1.91761852969907,1966.66149794744,-0.748588885432692,0.237157078814613,-3.15651082048396,0.00159668963122568,0.0103986034885637
"93","Hivep3",907.223905069473,2.53249618827766,0.491487462348439,5.15271778485827,2.56738186805438e-07,1.39208145725949e-05,2.53249618827766,907.223905069473,3.64216587327733,0.491199995399885,7.41483287334369,1.21778274268392e-13,9.94275876871986e-12,3.64216587327733,907.223905069473,1.37703027394907,0.495751616556884,2.77766169178203,0.00547515913219553,0.0265328265144902
"94","Hoga1",40.1749426852532,-0.980829500577374,0.25380975969709,-3.86442783661254,0.000111349902645684,0.00321703030176528,0.980829500577374,40.1749426852532,-0.918970109689727,0.268521946483985,-3.42232775280636,0.000620874224523062,0.00661997062770693,0.918970109689727,40.1749426852532,-0.642623318951508,0.246869407428782,-2.6030901343533,0.00923876610656345,0.0397909560241072
"95","Htr2a",446.765377829922,1.33589948077041,0.41817475032793,3.19459622974082,0.00140026594307584,0.0251900645530665,1.33589948077041,446.765377829922,2.30830669666998,0.4332662503623,5.32768637007789,9.94716916301228e-08,3.16808762696111e-06,2.30830669666998,446.765377829922,-2.03494138204454,0.433266593689186,-4.69674194060839,2.64344079167834e-06,5.39497642337308e-05
"96","Ier3",4481.61577404948,2.10595377627206,0.271651190330034,7.75241873121738,9.01585171960854e-15,1.36112843755149e-12,2.10595377627206,4481.61577404948,1.90720651856397,0.27201081637036,7.01150985101704,2.35759888889565e-12,1.64342435755189e-10,1.90720651856397,4481.61577404948,0.839731246369646,0.272482343446225,3.08178223861822,0.00205765305729909,0.0126644869884705
"97","Ifi204",1640.49212725296,4.76424499796737,0.689026737858325,6.9144559074382,4.69662457852925e-12,5.27907459012934e-10,4.76424499796737,1640.49212725296,5.05587009027985,0.685703000252813,7.37326523059661,1.66498768832266e-13,1.34454579552089e-11,5.05587009027985,1640.49212725296,2.3196592575371,0.694530005113885,3.33989783084567,0.000838092165307893,0.00630971549830722
"98","Ifit1",9558.16180746646,6.76687890128732,0.614752118542248,11.0074917957721,3.51657618066559e-28,1.69934931643964e-25,6.76687890128732,9558.16180746646,6.90614137619947,0.614457484036353,11.239412905891,2.61113042335452e-29,8.21006072262405e-27,6.90614137619947,9558.16180746646,1.905682413793,0.619283066414907,3.07723966170299,0.00208927248801483,0.0128098869232628
"99","Igsf6",831.836090466017,2.05452914111106,0.667673645464953,3.07714578082579,0.00208993063818159,0.0349813498884329,2.05452914111106,831.836090466017,2.27801942375443,0.666018309806132,3.42035555211317,0.000625393385410834,0.00665854715389143,2.27801942375443,831.836090466017,1.99522864153289,0.668460932208089,2.98480965064355,0.00283754839818775,0.0162413761903319
"100","Il18rap",114.370613295082,2.21724065561244,0.416605558863506,5.32215811440692,1.02543381729966e-07,5.95873786890473e-06,2.21724065561244,114.370613295082,1.6031932838238,0.415439087666953,3.85903332502269,0.00011383641563032,0.00163645384259229,1.6031932838238,114.370613295082,1.17277834852757,0.428229565618792,2.7386673940481,0.0061688747360019,0.0292834198949589
"101","Il1a",1551.52102856917,5.32688148596497,0.631568831064016,8.43436411671974,3.33008421079186e-17,6.33086009407208e-15,5.32688148596497,1551.52102856917,6.60023035250987,0.625604511228508,10.5501642556076,5.0708368384366e-26,1.24894711330693e-23,6.60023035250987,1551.52102856917,2.0208802638206,0.647727854491476,3.11995269279746,0.00180880086963973,0.0114540706452561
"102","Il1b",2057.1731566509,9.08847874504926,1.17876779617913,7.71015188445832,1.25668088169887e-14,1.84301227593151e-12,9.08847874504926,2057.1731566509,8.5727995936145,1.08238136648452,7.92031335633406,2.36912754410456e-15,2.28829848671746e-13,8.5727995936145,2057.1731566509,3.83550124674713,1.2059106336029,3.18058497857988,0.00146978025016195,0.00977068439329653
"103","Inpp5d",434.217936060823,-2.42372066646256,0.760188904223958,-3.18831365861204,0.00143105212696797,0.0255350772922129,2.42372066646256,434.217936060823,-3.207650322351,0.748918100373107,-4.2830455302829,1.84352429134776e-05,0.000342686817327512,3.207650322351,434.217936060823,2.28222195528639,0.747586038145592,3.05278835991574,0.00226725780116768,0.013594213036118
"104","Irg1",10966.2560982561,10.084249287938,0.972595383681322,10.3683910669704,3.45289302377313e-25,1.36336153007904e-22,10.084249287938,10966.2560982561,9.57343653402527,0.955326877538513,10.0211108460511,1.23111362417974e-23,2.52686071362892e-21,9.57343653402527,10966.2560982561,2.90433155848801,0.98722071583579,2.94192728323086,0.00326176510055542,0.0179761742951491
"105","Isg15",3313.8275435589,5.38830295759752,0.485022017239622,11.1093986789789,1.12917320916364e-28,5.79604608263697e-26,5.38830295759752,3313.8275435589,6.31494324159032,0.48660607556458,12.977526501829,1.64094777781117e-38,1.15475839335683e-35,6.31494324159032,3313.8275435589,1.42105511718159,0.494587457029619,2.87321301214577,0.00406320053490222,0.0213431264818585
"106","Itpripl2",10717.2459482877,0.991512038263039,0.183340966021393,5.40802233008494,6.37244811279713e-08,3.84820896035149e-06,0.991512038263039,10717.2459482877,0.916737822002698,0.183873181379847,4.98570707877671,6.17356169423563e-07,1.68949805032248e-05,0.916737822002698,10717.2459482877,-0.594247311236348,0.183876903752163,-3.23176700885337,0.00123027323819469,0.0085362527280715
"107","Kcne4",140.362956374362,-1.86027847600526,0.362217050086832,-5.13581145768623,2.80929198077458e-07,1.51259745496321e-05,1.86027847600526,140.362956374362,-1.1813878217689,0.40162680861293,-2.94150638461853,0.00326620109455677,0.0250872763905197,1.1813878217689,140.362956374362,-2.96715730163998,0.377846427676097,-7.85281290043989,4.06808328061184e-15,1.03452003553464e-12
"108","Klhl2",1088.32705161577,0.646895028478574,0.14464892343258,4.47217312875533,7.74286996444675e-06,0.000317107591974775,0.646895028478574,1088.32705161577,0.520713114574659,0.145337319632772,3.58279013188325,0.000339943717810177,0.0040579065119538,0.520713114574659,1088.32705161577,0.456651975341394,0.146072579351664,3.1261991632394,0.00177081580272978,0.0112804135091586
"109","Klhl24",4378.02221843518,-0.385443014446718,0.115611633730232,-3.33394661082387,0.00085623090876157,0.0172579839843186,0.385443014446718,4378.02221843518,-0.353572675030745,0.115544725158482,-3.06005033588321,0.00221299794782633,0.0184558034271882,0.353572675030745,4378.02221843518,0.313211824085571,0.115448989090919,2.71298888411148,0.00666793432680467,0.0310543534446912
"110","Klhl30",152.888372458565,-0.996911131028509,0.279818910619669,-3.56270106555992,0.000367058576974095,0.00874974462356669,0.996911131028509,152.888372458565,-0.98341032012785,0.265049588646093,-3.71028804515878,0.000207023562174176,0.00269787848484125,0.98341032012785,152.888372458565,1.13384115292525,0.264758432595213,4.28254972584298,1.84763823800146e-05,0.000280578314796411
"111","Lad1",69.1491972524178,3.93274182155648,0.795631485739142,4.94291879098144,7.6961547960635e-07,3.75041416786651e-05,3.93274182155648,69.1491972524178,3.73855246710288,0.740633861821419,5.0477741564621,4.46987085872245e-07,1.2630162820306e-05,3.73855246710288,69.1491972524178,2.4317777613676,0.823938691987348,2.95140619686415,0.00316330612552889,0.0175968943299923
"112","Lcp2",1278.30938690868,3.30516467636028,0.746075820376986,4.43006539829987,9.42045155747843e-06,0.000373880241066006,3.30516467636028,1278.30938690868,3.59677445897371,0.743784723127012,4.83577350695264,1.3262887094233e-06,3.40275947011415e-05,3.59677445897371,1278.30938690868,2.38822577007914,0.747931543255052,3.1931074329148,0.00140750570491178,0.00943894889007602
"113","Lfng",139.202550556877,-2.11486674745582,0.3659911308364,-5.77846447432405,7.53854569697246e-09,5.37435486979995e-07,2.11486674745582,139.202550556877,-2.75620316483851,0.344692113559878,-7.99613062327787,1.28390173184983e-15,1.26489998621845e-13,2.75620316483851,139.202550556877,1.33464910250215,0.3359540941571,3.97271271794066,7.10587304841737e-05,0.000856607916543978
"114","Lif",2365.21478317592,3.05241605897552,0.227637409688093,13.4091143593574,5.34735765979671e-41,6.3341508156315e-38,3.05241605897552,2365.21478317592,2.95814043626935,0.22910118128245,12.9119388198282,3.85471474767779e-38,2.5893170245992e-35,2.95814043626935,2365.21478317592,0.875284705794475,0.23126127813949,3.78483035653954,0.000153813464215421,0.0016032827001921
"115","Lincrna-cox2",76.8500472456425,1.31162648834581,0.427247910310624,3.06994243082946,0.00214100035511186,0.0355879654328311,1.31162648834581,76.8500472456425,1.41573935564758,0.476719143892171,2.96975561771819,0.00298036740833182,0.0232790008246975,1.41573935564758,76.8500472456425,-1.9251516889999,0.472747906180087,-4.0722585205201,4.65594606195837e-05,0.000600103876577917
"116","Lrig1",1358.34812741257,1.52615839902484,0.19783648352431,7.71424143736009,1.21703894045017e-14,1.80203679269156e-12,1.52615839902484,1358.34812741257,1.0751533154761,0.202100375331264,5.31989766824435,1.03825634260858e-07,3.29256485645271e-06,1.0751533154761,1358.34812741257,-0.599129436106601,0.202246241924225,-2.9623761134265,0.00305274630156512,0.0171306649728108
"117","Lyl1",96.9826898724057,-3.89903781884863,0.767529893408084,-5.07998170799007,3.77471212348378e-07,1.95056348958143e-05,3.89903781884863,96.9826898724057,-4.28485715410011,0.669742883729884,-6.39776436329893,1.57668350021585e-10,8.06236289487536e-09,4.28485715410011,96.9826898724057,2.2809729198419,0.652510839085892,3.49568586942913,0.000472845003288831,0.00396205533352006
"118","Map3k1",348.38453131981,-0.736236701536189,0.217384592161613,-3.38679339789105,0.000707146186998335,0.0149169097720375,0.736236701536189,348.38453131981,-1.32116970669309,0.212221294348529,-6.22543421360604,4.80224129473086e-10,2.31164566298152e-08,1.32116970669309,348.38453131981,1.0684023208603,0.211019443956468,5.0630515407893,4.12598247027251e-07,1.17202775099709e-05
"119","Map3k6",263.677511042054,0.628434303635686,0.191934722223111,3.27420852442309,0.00105958388942514,0.0203308773260662,0.628434303635686,263.677511042054,0.676487196505172,0.201681711800637,3.35423172713787,0.000795856836175825,0.00808883928817493,0.676487196505172,263.677511042054,-0.6264327203548,0.201192695446609,-3.11359574443913,0.00184822532344088,0.0116552981789621
"120","Map3k8",400.128402589711,2.80408216297067,0.37196785477014,7.53850669355146,4.7538358509942e-14,6.42143142714558e-12,2.80408216297067,400.128402589711,3.10629005873578,0.373357180173992,8.31988836343842,8.80462011707039e-17,1.00088212376974e-14,3.10629005873578,400.128402589711,1.08923612818634,0.382151676399247,2.85027175191135,0.00436818898104092,0.0224591642057948
"121","Mapk11",89.9806125010817,1.32111157456038,0.274285893206172,4.81654947368126,1.4606196282912e-06,6.83649898360371e-05,1.32111157456038,89.9806125010817,1.15271869381953,0.301435067023848,3.82410283315953,0.000131249130832497,0.00184723776708823,1.15271869381953,89.9806125010817,-0.892342741988408,0.301898109997069,-2.9557745227258,0.00311885003828984,0.017398014088942
"122","Marco",226.869855667094,4.61680894142961,0.977110547170426,4.72496070664597,2.30159855447698e-06,0.000104549605133897,4.61680894142961,226.869855667094,3.43058197188186,0.958071633255624,3.58071552564854,0.000342654563784284,0.00407673701449519,3.43058197188186,226.869855667094,3.06860728912604,0.985947221401538,3.11234437555792,0.0018560784461752,0.0116895199165421
"123","Mat2a",2454.66388710163,0.324396193900784,0.0803475439819191,4.03741269271136,5.40439478546099e-05,0.00171239249591181,0.324396193900784,2454.66388710163,0.353120318372251,0.0805375998673817,4.38453987893507,1.16231189637734e-05,0.000228412835168409,0.353120318372251,2454.66388710163,0.38814994543959,0.0809190164050331,4.79677043399463,1.6124421617952e-06,3.62822133063495e-05
"124","Mmp13",1481.56868119307,2.43748778506362,0.457439726383679,5.32854416544306,9.90031244616191e-08,5.77480724842603e-06,2.43748778506362,1481.56868119307,2.49191849319523,0.455326925602894,5.47281162847047,4.42950883566626e-08,1.51526114753417e-06,2.49191849319523,1481.56868119307,2.33380220438845,0.458187292699167,5.09355506269083,3.51410927411818e-07,1.02390756312187e-05
"125","Mn1",369.344447886565,-1.37044530602265,0.340065643076676,-4.02994343569618,5.57902763692408e-05,0.00176048046272529,1.37044530602265,369.344447886565,-1.46213285360274,0.348815769380706,-4.19170514050624,2.76865683424707e-05,0.000483060338801691,1.46213285360274,369.344447886565,-1.56853870886037,0.342616222953211,-4.5781215359279,4.69170088595567e-06,8.85344403932813e-05
"126","Mtss1",1061.81785202549,-1.53433167963707,0.270747236449363,-5.66702618929235,1.45297141819989e-08,9.90013578268149e-07,1.53433167963707,1061.81785202549,-1.86251411958641,0.266329252289239,-6.99327656867252,2.68539385992597e-12,1.84580234706912e-10,1.86251411958641,1061.81785202549,1.47452805819515,0.265825017257896,5.54698753866574,2.90633446990361e-08,1.19085382461191e-06
"127","Mvp",3379.15389552908,0.566986779903676,0.122364938800507,4.63357220999426,3.59409312455811e-06,0.00015678594907952,0.566986779903676,3379.15389552908,0.54612897880475,0.122536978318762,4.45685038343343,8.31726084377995e-06,0.000172387771036999,0.54612897880475,3379.15389552908,0.552695241044181,0.122861390008006,4.49852668123133,6.8426009987769e-06,0.000122213278262436
"128","Myc",855.312500693233,1.43624009453092,0.167372947121965,8.58107668669019,9.39891929954846e-18,1.98265696292804e-15,1.43624009453092,855.312500693233,1.64234468983309,0.173992120816195,9.43919001693219,3.7567211265453e-21,6.68877407326343e-19,1.64234468983309,855.312500693233,-0.657641992368979,0.174830866691184,-3.76158972849239,0.000168836830611487,0.00172398652850646
"129","Mycl",302.552411028982,2.19927473076437,0.483499549767513,4.5486593148264,5.39887633233457e-06,0.000229028365403912,2.19927473076437,302.552411028982,1.67497134957905,0.500803594087148,3.34456735006493,0.000824110177200531,0.00833586598129326,1.67497134957905,302.552411028982,-1.32848118947646,0.500930891245718,-2.65202488545433,0.00800106446114673,0.0356513972380607
"130","Nat8l",117.916502171777,-1.97714638206287,0.643764368875322,-3.07122679920452,0.00213181154338586,0.0354894767098367,1.97714638206287,117.916502171777,-2.97011089467937,0.620994122141084,-4.78283254024841,1.72842114114407e-06,4.32925552946222e-05,2.97011089467937,117.916502171777,1.87583189367755,0.615315415818115,3.04856963673415,0.00229933615379022,0.0137351470991324
"131","Ndrg1",4508.14689699884,0.712402674897239,0.194119393107131,3.66992016353605,0.000242626233898476,0.00624782838762983,0.712402674897239,4508.14689699884,0.67840798566553,0.194244319281486,3.4925499400702,0.000478432124298675,0.00535626510067107,0.67840798566553,4508.14689699884,0.607914488059839,0.194436713389343,3.12654167756138,0.00176875431862979,0.0112717633010214
"132","Neurl3",3768.26437240654,5.20780419381932,0.384228588954514,13.5539216589524,7.51077924370691e-42,9.63820746448689e-39,5.20780419381932,3768.26437240654,4.86380192220748,0.386226298478817,12.593140191033,2.30324865932346e-36,1.3091311033647e-33,4.86380192220748,3768.26437240654,1.1023682648514,0.389709563061236,2.82869184987945,0.00467386779804392,0.0235916937594397
"133","Nfam1",212.698967226619,-3.27016338712374,0.857646594357244,-3.81294977283101,0.000137318026654379,0.00386537682960195,3.27016338712374,212.698967226619,-3.55954938756702,0.825061327245611,-4.31428461136367,1.60120556859905e-05,0.000301434597359959,3.55954938756702,212.698967226619,2.20010559623641,0.821390409465529,2.67851386001451,0.00739496715902221,0.0336762283018
"134","Nfe2l2",4703.02061948187,0.776411614606934,0.141673744749149,5.48027876288348,4.24656221499962e-08,2.68003326019587e-06,0.776411614606934,4703.02061948187,0.546579743979474,0.14202765413188,3.84840365997982,0.000118890035066523,0.00170082956264577,0.546579743979474,4703.02061948187,0.433368645351176,0.142204709903148,3.04749853676671,0.00230754649557611,0.0137687904676443
"135","Nhs",297.708714825412,1.73371308683907,0.330925397565504,5.23898467628463,1.6146244324076e-07,9.04130968532533e-06,1.73371308683907,297.708714825412,2.21838641367211,0.348236913087728,6.37033677447415,1.88613578991826e-10,9.54565572034659e-09,2.21838641367211,297.708714825412,-1.24531658795539,0.349494791134309,-3.56319069567139,0.000366374327485479,0.00320222755081553
"136","Nim1k",75.6781960093492,-0.715938347108287,0.17706105381573,-4.04345468232317,5.26693401169223e-05,0.00167621356270053,0.715938347108287,75.6781960093492,-0.581874239495137,0.201718367720037,-2.88458728905994,0.00391927089491046,0.0287011820044533,0.581874239495137,75.6781960093492,-1.19310953918072,0.184148343786528,-6.47906744447194,9.22912461237886e-11,7.94945190402805e-09
"137","Nipal1",158.462338286707,1.11408813089352,0.313482458543494,3.55390900042641,0.000379550518486351,0.00893684775867175,1.11408813089352,158.462338286707,1.15012141904631,0.331301323610476,3.47152678568394,0.000517507700352584,0.00571579132721262,1.15012141904631,158.462338286707,-0.940085849810814,0.331202955747792,-2.83839812868905,0.00453405898178747,0.023045785689995
"138","Nlrc5",933.349007592905,3.39998880177303,0.636530087545103,5.34144240515908,9.220991347575e-08,5.40712011368737e-06,3.39998880177303,933.349007592905,3.13001037296326,0.633944149654483,4.93735982052867,7.91872869459804e-07,2.1234599424804e-05,3.13001037296326,933.349007592905,2.33683168101284,0.638988470587718,3.6570795696259,0.000255105208223969,0.00238450439962439
"139","Nlrp3",1983.49875913632,6.36990074272605,0.641404757737807,9.93117164455136,3.04654486903239e-23,1.04252765418288e-20,6.36990074272605,1983.49875913632,6.9340043158626,0.639176374458215,10.8483426374138,2.03074164459499e-27,5.55746296737495e-25,6.9340043158626,1983.49875913632,1.80776504109055,0.659142349577095,2.74260187082564,0.00609545396065396,0.0289520509646122
"140","Nod1",1974.10789822809,1.42873546958204,0.255747866847251,5.58650004473106,2.31691488730105e-08,1.55799879255672e-06,1.42873546958204,1974.10789822809,1.61172749123858,0.255557107626155,6.30672144558906,2.85008095611168e-10,1.4086453635257e-08,1.61172749123858,1974.10789822809,1.14637806348536,0.256601001583876,4.46755100880086,7.91201492597949e-06,0.00013733347080333
"141","Nrros",229.041592230282,-1.9257867162629,0.595432446035634,-3.23426566537433,0.00121955954926494,0.022729952797518,1.9257867162629,229.041592230282,-3.04250887684659,0.58215333457664,-5.22630155345446,1.72934236127836e-07,5.3353280615807e-06,3.04250887684659,229.041592230282,1.93781365732925,0.578845548232178,3.34772144874816,0.000814788619420701,0.00616032490407695
"142","Nupr1",4123.97907367178,0.352139326690649,0.109583543847344,3.21343254951856,0.00131158600331489,0.0241386331317921,0.352139326690649,4123.97907367178,1.15887649929758,0.110625177617806,10.4757029480335,1.11704597160256e-25,2.57932896380353e-23,1.15887649929758,4123.97907367178,-0.336527897766036,0.110795144777,-3.03738849245944,0.00238637677934922,0.0141078016169572
"143","Oas1a",294.565928496231,2.86652186803842,0.672327748310273,4.26357810642608,2.01179132607754e-05,0.000720455223959723,2.86652186803842,294.565928496231,3.15771220483204,0.661567859411485,4.77307378209253,1.81435283906596e-06,4.4836966982804e-05,3.15771220483204,294.565928496231,2.43116184834024,0.676928158295558,3.59146213456636,0.000328827957837094,0.00294474718418562
"144","Oas1g",71.8143404298176,3.70430870000811,0.808366075131234,4.58246432398432,4.5952812576142e-06,0.000197661273983243,3.70430870000811,71.8143404298176,3.74949489140339,0.741192971252203,5.05872969230784,4.22058646824243e-07,1.20408932099781e-05,3.74949489140339,71.8143404298176,2.6478107950863,0.830880275645619,3.18675370290728,0.00143879239873209,0.00960053853398037
"145","Oas2",280.166338815968,4.9127377670036,0.769126825116833,6.38742221252957,1.68705374947362e-10,1.49304256828415e-08,4.9127377670036,280.166338815968,5.08265875414323,0.744912763068528,6.8231597122946,8.90595465469067e-12,5.67293956409563e-10,5.08265875414323,280.166338815968,2.37988849728914,0.793261418998628,3.00013140723947,0.00269863153888786,0.0156138591132259
"146","Oas3",304.212862201797,4.83862389518253,0.65635320279692,7.37198184539008,1.68109914930463e-13,2.15727048334516e-11,4.83862389518253,304.212862201797,4.58276956046482,0.640231399918428,7.1579893786039,8.1868896389273e-13,6.01919677035163e-11,4.58276956046482,304.212862201797,2.25315774616314,0.676566365264249,3.33028341614813,0.00086757628149964,0.00649203157678923
"147","Oasl2",2082.85553838586,5.27959589106094,0.488232633206406,10.8136890735629,2.9650132095793e-27,1.38358298225187e-24,5.27959589106094,2082.85553838586,5.56516903340985,0.490023096697833,11.3569525006319,6.84924196488451e-30,2.30041131266053e-27,5.56516903340985,2082.85553838586,1.39060576055856,0.49810233954467,2.7918073258394,0.00524145565285002,0.0256877825066718
"148","Olr1",2827.22090423249,1.72303032516816,0.282236157445431,6.10492412015391,1.02849532007462e-09,8.56097266693464e-08,1.72303032516816,2827.22090423249,1.64831420087083,0.279361433179942,5.90029261415308,3.62857455130151e-09,1.52772292647104e-07,1.64831420087083,2827.22090423249,2.94695522618019,0.281559705402956,10.466537539392,1.23062207271429e-25,3.28596603782593e-22
"149","Orai2",845.061090940255,0.624342546286158,0.162951509603355,3.83146218041115,0.000127383957551421,0.00363256585617469,0.624342546286158,845.061090940255,1.13281803596875,0.162897943715987,6.95415798460798,3.54673971926716e-12,2.40429906290505e-10,1.13281803596875,845.061090940255,0.521028796128203,0.16450883847666,3.16717813433547,0.00153925998695156,0.0101150468625722
