"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0071674","GO:0071674","mononuclear cell migration",59,0.669819432425012,1.85707009161844,0.000102480016396803,0.00310538666987914,0.00266799976077573,689,"tags=54%, list=18%, signal=45%","Cxcl10/Ccl22/Ccl5/Ccl20/Ccl3/Ccl4/Icam1/Ccl2/Cx3cl1/Tnfsf4/Madcam1/Ch25h/Ccl7/Cxcl16/Ccl8/Ccl9/Adtrp/Ccl17/Csf1/Slamf8/Itgal/Pdgfb/Cyp7b1/Gata3/Itga4/Il34/Slamf9/Ptprj/Il27ra/Tnfsf11/Tnfrsf14/Cd47"
"GO:0032640","GO:0032640","tumor necrosis factor production",76,0.659046650968706,1.8567511306445,0.000101276078590237,0.00310538666987914,0.00266799976077573,537,"tags=45%, list=14%, signal=39%","Il12b/Il1a/Ccl3/Il23a/Ccl4/Tnfaip3/Ccl2/Cx3cl1/Ifih1/Tlr2/Ripk2/Oas1g/Zc3h12a/Oas2/Nod2/Bcl3/Trim30a/Oas1a/Oas3/Lbp/Trex1/Arid5a/Tlr1/Cd14/Tnfrsf8/Arg2/Clec4a1/Jak2/Tlr3/Abcc8/Nod1/Zfp36/Slamf9/Ptprj"
"GO:0042092","GO:0042092","type 2 immune response",16,0.792226882810309,1.85504644634074,0.000119033448399,0.00310538666987914,0.00266799976077573,587,"tags=75%, list=15%, signal=64%","Rsad2/Nlrp3/Tnfsf4/Irf1/Nod2/Bcl3/Cd74/Batf/Bcl6b/Arg2/Gata3/Il27ra"
"GO:0002285","GO:0002285","lymphocyte activation involved in immune response",64,0.665275950889667,1.85471890557801,0.000102061645233721,0.00310538666987914,0.00266799976077573,365,"tags=39%, list=9%, signal=36%","Il12b/Il27/Clec4e/Nlrp3/Il23a/Tnfaip3/Icam1/Pglyrp3/Icosl/Tnfsf4/Irf1/Ripk2/Zc3h12a/Stx11/Nfkbiz/Pglyrp2/Bcl3/Cd74/Batf/Relb/Malt1/Nfkbid/Dll1/Sema4a/Itgal"
"GO:0045089","GO:0045089","positive regulation of innate immune response",54,0.673699646638091,1.85398599617482,0.000103135313531353,0.00310538666987914,0.00266799976077573,713,"tags=56%, list=18%, signal=46%","Il12b/Gbp5/Ifi205/Zbp1/Ifi203/Igtp/Tlr2/Mndal/Nod2/Irf7/Trim30a/Trim30d/Cd74/Parp9/Ifi204/Lbp/Irgm1/Nmi/Nlrc5/Plscr1/Ikbke/Znfx1/Ifi35/Ereg/Trim12a/Aim2/Syk/H2-M3/Trim56/Il18rap"
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",117,0.64175388406739,1.8494939200357,0.000100260677762182,0.00310538666987914,0.00266799976077573,768,"tags=53%, list=20%, signal=44%","Il12b/Il1b/Rsad2/Il27/Tnf/H2-M2/Nlrp3/C3/Il23a/Tnfaip3/Icam1/Icosl/Tnfsf4/Cd274/H2-Q6/Irf1/Ripk2/Zc3h12a/Stx11/Nod2/Irf7/Nfkbiz/Bcl3/H2-Q10/H2-Q7/H2-Q4/Cd74/Fas/Batf/Il4i1/Trex1/H2-T10/Arid5a/Relb/H2-Q1/Malt1/Gm7030/Nfkb2/Il13ra2/Nfkbid/Tnfrsf1b/Sema4a/Jak2/H2-K1/Gata3/Ctsc/Il18bp/Il27ra/Il23r/Tyk2/Il1rl1/Tap2/H2-M3/Fcgr2b/Treml4/Gm11127/Myd88/Il18rap/Pnp/H2-T22/Ptprc/Il18"
"GO:0042531","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein",17,0.782182350828258,1.84941915594834,0.000117980179329873,0.00310538666987914,0.00266799976077573,373,"tags=59%, list=10%, signal=53%","Il12b/Ccl5/Csf2/Il23a/Parp14/Il15/Lif/Parp9/Tslp/Jak2"
"GO:0032652","GO:0032652","regulation of interleukin-1 production",44,0.685372747548348,1.84779358008681,0.000104909777591272,0.00310538666987914,0.00266799976077573,707,"tags=57%, list=18%, signal=47%","Gbp5/Tnf/Ifi205/Nlrp3/Ccl20/Ccl3/Tnfaip3/Cx3cl1/Tlr2/Ripk2/Mndal/Zc3h12a/Casp4/Nod2/Ifi204/Malt1/Arg2/Jak2/Il1r2/Nod1/Gsdmd/Casp1/Aim2/S1pr3/Myd88"
"GO:0001817","GO:0001817","regulation of cytokine production",251,0.628644838714878,1.84683835656951,9.99900009999e-05,0.00310538666987914,0.00266799976077573,922,"tags=54%, list=24%, signal=44%","Il12b/Il1b/Nos2/Gbp5/Rsad2/Il27/Gbp4/Tnf/Ccl5/Clec4e/Csf2/Il1a/Cxcl5/Ifi205/Nlrp3/C3/Ccl20/Ccl3/Il23a/Isg15/Ccl4/Tnfaip3/Tnfsf15/Pglyrp3/Ccl2/Icosl/Cx3cl1/Tnfsf4/Cd274/Ifih1/Irf1/Tlr2/Ripk2/Oas1g/Mndal/Il15/Cd83/Zc3h12a/Oas2/Casp4/Nod2/Irf7/Pglyrp2/Bcl3/Trim30a/Camp/Srgn/Cd74/Dhx58/Oas1a/Oas3/Ifi204/Lbp/Batf/Nepn/Trex1/Socs1/Chil1/Arid5a/Tslp/Bcl6b/Relb/Tlr1/Malt1/Cd14/Nmi/Tnfrsf8/Stat1/Arg2/Dll1/Tnfrsf1b/Clec4a1/Jak2/Ptgs2/Tlr3/Nfkb1/Peli1/Il1r2/Rel/Abcc8/Nr4a3/Gata3/Nod1/Gsdmd/Zc3hav1/Zfp36/Ptprj/Ereg/Pde4b/Irf5/Il27ra/Il23r/Casp1/Tyk2/Mcoln2/Il1rl1/Aim2/Adora2b/Syk/H2-M3/Fcgr2b/Tnfrsf14/Trim56/Ccdc88b/Cd47/S1pr3/Myd88/Eif2ak2/Tnfrsf4/Pnp/Rnf135/Ptprc/Il18/Traf3/Egr1/Il1r1/Mapk11/Mapkapk2/Nav3/C5ar1/Rela/Itgb8/Bst2/Bcl10/Cebpb/Stat5a/Serpine1/Il1rl2/Ifngr1/Traf2/Il20rb/Rasgrp1/Lacc1/Ly9/Acp5"
"GO:0043123","GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling",53,0.671822022998719,1.84446124581378,0.000103305785123967,0.00310538666987914,0.00266799976077573,910,"tags=58%, list=23%, signal=45%","Il1b/Tnf/Ubd/Il1a/Cx3cl1/Ripk2/Tnfsf10/Nod2/Trim30a/Trim30d/Cd74/Trim21/Trim30b/Trim34a/Tlr3/Peli1/Trim25/Nod1/Zc3hav1/Trim12a/Casp1/Rnf31/Tnfsf11/Myd88/Trim14/Trim12c/Alpk1/Rela/Bcl10/Traf2/Trim5"
"GO:0038061","GO:0038061","NIK/NF-kappaB signaling",47,0.679146961303306,1.84380470797137,0.000104144969797959,0.00310538666987914,0.00266799976077573,579,"tags=47%, list=15%, signal=40%","Il1b/Tnf/Nlrp3/Tnfsf15/Tlr2/Zc3h12a/Nod2/Chil1/Relb/Birc3/Tlr1/Malt1/Cd14/Nmi/Nr3c2/Nfkb2/Tlr3/Edn1/Rel/Nod1/Ifi35/Cd86"
"GO:0002720","GO:0002720","positive regulation of cytokine production involved in immune response",35,0.699414227404708,1.84258783998844,0.000106986198780357,0.00310538666987914,0.00266799976077573,802,"tags=63%, list=21%, signal=50%","Il1b/Rsad2/Nlrp3/Tnfsf4/Tlr2/Ripk2/Casp4/Nod2/Cd74/Arid5a/Malt1/Tlr3/Nr4a3/Gata3/Nod1/Casp1/Syk/Tnfrsf14/Myd88/Il18/Il1r1/Mapkapk2"
"GO:0002825","GO:0002825","regulation of T-helper 1 type immune response",16,0.786721326047441,1.84215485716384,0.000119033448399,0.00310538666987914,0.00266799976077573,255,"tags=50%, list=7%, signal=47%","Il12b/Il1b/Il27/Il23a/Tnfsf4/Irf1/Ripk2/Arid5a"
"GO:0002700","GO:0002700","regulation of production of molecular mediator of immune response",61,0.662577769075972,1.84091139456028,0.00010231225700839,0.00310538666987914,0.00266799976077573,922,"tags=61%, list=24%, signal=47%","Il1b/Rsad2/Tnf/Nlrp3/Tnfaip3/Tnfsf4/Tlr2/Ripk2/Casp4/Nod2/Cd74/Nepn/Trex1/Arid5a/Malt1/Il13ra2/Tnfrsf1b/Tlr3/Nr4a3/Gata3/Nod1/Cd86/Il27ra/Casp1/Syk/Fcgr2b/Tnfrsf14/Myd88/Tnfrsf4/Ptprc/Il18/Il1r1/Mapkapk2/Bst2/Traf2/Lacc1/Acp5"
"GO:0002699","GO:0002699","positive regulation of immune effector process",112,0.63921669737055,1.83955489932237,0.000100331092605598,0.00310538666987914,0.00266799976077573,802,"tags=51%, list=21%, signal=42%","Il12b/Il1b/Cxcl1/Rsad2/Tnf/H2-M2/Nlrp3/C3/Il23a/Ddx60/Ccl2/Tnfsf4/H2-Q6/Irf1/Tlr2/Ripk2/Casp4/Nod2/Nfkbiz/H2-Q10/H2-Q7/H2-Q4/Cd74/Dhx58/Lbp/H2-T10/Arid5a/H2-Q1/Cfb/Malt1/Gm7030/Il13ra2/Nfkbid/H2-K1/Tlr3/Nr4a3/Gata3/Nod1/Ptprj/Cd86/Casp1/Adora2b/Foxf1/Tap2/Syk/H2-M3/Tnfrsf14/Gm11127/Myd88/Il18rap/Tnfrsf4/Pnp/H2-T22/Ptprc/Il18/Il1r1/Mapkapk2"
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response",44,0.68155559855133,1.8375023868111,0.000104909777591272,0.00310538666987914,0.00266799976077573,922,"tags=66%, list=24%, signal=51%","Il1b/Rsad2/Tnf/Nlrp3/Tnfsf4/Tlr2/Ripk2/Casp4/Nod2/Cd74/Nepn/Arid5a/Malt1/Tnfrsf1b/Tlr3/Nr4a3/Gata3/Nod1/Casp1/Syk/Tnfrsf14/Myd88/Il18/Il1r1/Mapkapk2/Bst2/Traf2/Lacc1/Acp5"
"GO:0007259","GO:0007259","receptor signaling pathway via JAK-STAT",46,0.676296354384728,1.83324409461047,0.00010436234606554,0.00310538666987914,0.00266799976077573,373,"tags=39%, list=10%, signal=36%","Il12b/Ccl5/Csf2/Cxcl5/Il23a/Parp14/Irf1/Socs3/Il15/Lif/Bcl3/Parp9/Socs1/Tslp/Stat2/Il15ra/Stat1/Jak2"
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway",43,0.681105392154715,1.83307595058219,0.000105030984140321,0.00310538666987914,0.00266799976077573,519,"tags=42%, list=13%, signal=37%","Rsad2/Oasl1/Ddx60/Tnfaip3/Irf1/Tlr2/Nod2/Irf7/Trim30a/Dhx58/Lbp/Tlr1/Slc15a3/Tlr3/Peli1/Mfhas1/Ifi35/Zc3hav1"
"GO:0006954","GO:0006954","inflammatory response",261,0.623415330366756,1.83307534194306,9.99900009999e-05,0.00310538666987914,0.00266799976077573,728,"tags=43%, list=19%, signal=38%","Il12b/Il1b/Cxcl10/Nos2/Cxcl1/Cxcl2/Gbp5/Ccl22/Cxcl9/Il27/Tnf/Sele/Ccl5/Saa3/Il1a/Cxcl5/Zbp1/Nlrp3/C3/Fpr2/Cxcl11/Ccrl2/Ccl20/Ccl3/Il23a/Ccl4/Tnfaip3/Icam1/Ccl2/Cx3cl1/Tnfsf4/Slc7a2/Nfkbia/Adora2a/Tlr2/Socs3/Zc3h12a/Casp4/Nod2/Nfkbiz/Pglyrp2/Bdkrb1/Camp/Ccl7/Ccl8/Ccl9/Fpr1/Selp/Lbp/Trex1/Chil1/Ccl17/Tslp/Bcl6b/Relb/Tlr1/Csf1/Elf3/Slamf8/Ptgir/Ccr3/Cd14/Nmi/Tnip1/Krt16/Plscr1/Il1rn/Ptges/Nfkbid/Tnfrsf1b/Jak2/Ptgs2/Tlr3/Nfkb1/Kl/Itga2/Il1r2/Bmp2/Aoah/Hck/Cybb/Ier3/Rel/Gpr31b/Gata3/Nfkbib/Mfhas1/Ciita/Gsdmd/Il34/Ifi35/Zfp36/Ctsc/Irf5/Il23r/Casp1/Il1rl1/Aim2/Adora2b/Ncf1/Foxf1/Akna/Syk/Fcgr2b/Tnfsf11/Cd47/S1pr3/Myd88/Themis2/Il18rap/Tnfrsf4/Casp7/Rbpj"
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway",81,0.647036915384464,1.82953741403563,0.000101173613921489,0.00310538666987914,0.00266799976077573,912,"tags=57%, list=23%, signal=44%","Rsad2/Clec4e/Nlrp3/Oasl1/Ddx60/Tnfaip3/Igtp/Ifih1/Irf1/Nfkbia/Tlr2/Ripk2/Oas1g/Nod2/Irf7/Trim30a/Dhx58/Oas1a/Oas3/Lbp/Nepn/Irgm1/Tlr1/Cd14/Nmi/Tnip1/Slc15a3/Tlr3/Peli1/Mfhas1/Nod1/Ifi35/Zc3hav1/Cd86/Casp1/Aim2/Treml4/Myd88/Rnf135/Traf3/Mapkapk2/Alpk1/Rela/Bcl10/Ptgs2os/Lacc1"
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production",39,0.685234944922117,1.82674651280103,0.000105999576001696,0.00310538666987914,0.00266799976077573,707,"tags=56%, list=18%, signal=47%","Gbp5/Tnf/Ifi205/Nlrp3/Ccl3/Tnfaip3/Tlr2/Ripk2/Mndal/Zc3h12a/Casp4/Nod2/Ifi204/Malt1/Arg2/Jak2/Nod1/Gsdmd/Casp1/Aim2/S1pr3/Myd88"
"GO:0002702","GO:0002702","positive regulation of production of molecular mediator of immune response",43,0.678422973173537,1.82585668939234,0.000105030984140321,0.00310538666987914,0.00266799976077573,802,"tags=58%, list=21%, signal=47%","Il1b/Rsad2/Nlrp3/Tnfsf4/Tlr2/Ripk2/Casp4/Nod2/Cd74/Arid5a/Malt1/Tlr3/Nr4a3/Gata3/Nod1/Cd86/Casp1/Syk/Tnfrsf14/Myd88/Tnfrsf4/Ptprc/Il18/Il1r1/Mapkapk2"
"GO:0002697","GO:0002697","regulation of immune effector process",152,0.628456622569093,1.82542799798458,0.0001000200040008,0.00310538666987914,0.00266799976077573,768,"tags=48%, list=20%, signal=40%","Il12b/Il1b/Cxcl1/Rsad2/Il27/Tnf/H2-M2/Cxcl5/Nlrp3/C3/Il23a/Ddx60/Tnfaip3/Pglyrp3/Ccl2/Tnfsf4/H2-Q6/Irf1/Tlr2/Ripk2/Zc3h12a/Casp4/Nod2/Nfkbiz/Pglyrp2/H2-Q10/H2-Q7/H2-Q4/Cd74/Dhx58/Lbp/Il4i1/Nepn/Trex1/H2-T10/Arid5a/H2-Q1/Slamf8/Cfb/Malt1/Gm7030/Il13ra2/Nfkbid/Tnfrsf1b/H2-K1/Tlr3/Pik3r6/Nr4a3/Gata3/Nod1/Tap1/Ptprj/Cd86/Il27ra/Casp1/Adora2b/Ncf1/Foxf1/Tap2/Syk/H2-M3/Fcgr2b/Tnfrsf14/Gm11127/Cd47/Clec2d/Myd88/Il18rap/Tnfrsf4/Pnp/H2-T22/Ptprc/Il18"
"GO:0032814","GO:0032814","regulation of natural killer cell activation",18,0.763618828664814,1.821981675796,0.000117233294255569,0.00310538666987914,0.00266799976077573,373,"tags=56%, list=10%, signal=50%","Il12b/Il23a/Pglyrp3/Irf1/Slamf7/Il15/Pglyrp2/Il15ra/Prdm1/Jak2"
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation",50,0.665966399593865,1.81999311307435,0.000103691414350892,0.00310538666987914,0.00266799976077573,768,"tags=58%, list=20%, signal=47%","Il12b/Il1b/Ccl5/Csf2/Il1a/Il23a/Icosl/Tnfsf4/Cd274/Ripk2/Il15/Cd74/Vcam1/Csf1/Itgal/Jak2/Peli1/Il34/Cd86/Il27ra/Il23r/Tyk2/Syk/Ccdc88b/Myd88/Tnfrsf4/Pnp/Ptprc/Il18"
"GO:0060326","GO:0060326","cell chemotaxis",95,0.637138337238029,1.81817586835706,0.000100725221595488,0.00310538666987914,0.00266799976077573,547,"tags=42%, list=14%, signal=37%","Il1b/Cxcl10/Cxcl1/Cxcl2/Ccl22/Cxcl9/Ccl5/Saa3/Cxcl5/Cxcl11/Ccrl2/Ccl20/Ccl3/Il23a/Ccl4/Ccl2/Cx3cl1/Nod2/Cd74/Ch25h/Ccl7/Cxcl16/Ccl8/Ccl9/Lbp/Ccl17/Vcam1/Csf1/Slamf8/Ccr3/Edn1/Pdgfb/Enpp2/Cyp7b1/Rin3/Dapk2/Il34/Slamf9/Ptprj/Pde4b"
"GO:0031347","GO:0031347","regulation of defense response",238,0.619217466862193,1.8169718887708,9.99900009999e-05,0.00310538666987914,0.00266799976077573,713,"tags=45%, list=18%, signal=39%","Il12b/Il1b/Cxcl1/Gbp5/Il27/Gbp4/Tnf/Ccl5/Cxcl5/Ifi205/Zbp1/Nlrp3/C3/Ccl3/Il23a/Isg15/Tnfaip3/Parp14/Ifi203/Igtp/Cx3cl1/Tnfsf4/Slc7a2/Irf1/Nfkbia/Adora2a/Tlr2/Ripk2/Socs3/Oas1g/Mndal/Il15/Zc3h12a/Casp4/Nod2/Irf7/Nfkbiz/Pglyrp2/Trim30a/Dtx3l/Trim30d/Cd74/Dhx58/Parp9/Trim21/Oas1a/Oas3/Ifi204/Lbp/Irgm1/Trex1/Socs1/Tslp/Bcl6b/Stat2/Slamf8/Nmi/Tnip1/Nlrc5/Plscr1/Ptges/Stat1/Arg2/Tnfrsf1b/Jak2/Ikbke/Ptgs2/Tlr3/Nfkb1/Znfx1/Itga2/Aoah/Ier3/Pik3r6/Gpr31b/Gata3/Mfhas1/Nod1/Ifi35/Zc3hav1/Zfp36/Tap1/Samhd1/Ereg/Ctsc/Trim12a/Il23r/Casp1/Il1rl1/Rnf31/Aim2/Adora2b/Ncf1/Foxf1/Tap2/Akna/Syk/Adar/H2-M3/Fcgr2b/Tnfsf11/Treml4/Trim56/Cd47/Clec2d/Myd88/Il18rap"
"GO:0002440","GO:0002440","production of molecular mediator of immune response",81,0.641626787360745,1.81423993811305,0.000101173613921489,0.00310538666987914,0.00266799976077573,939,"tags=58%, list=24%, signal=45%","Il12b/Il1b/Rsad2/Tnf/Nlrp3/Tnfaip3/Icosl/Tnfsf4/Tlr2/Ripk2/Casp4/Nod2/Cd74/Fas/Batf/Nepn/Trex1/Arid5a/Malt1/Lax1/Il13ra2/Tnfrsf1b/Tlr3/Nr4a3/Gata3/Nod1/Slamf9/Samhd1/Cd86/Il27ra/Casp1/Syk/Fcgr2b/Tnfrsf14/Myd88/Il18rap/Tnfrsf4/Ptprc/Il18/Il1r1/Mapkapk2/Bst2/Traf2/Rasgrp1/Lacc1/Acp5/Swap70"
"GO:0043122","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling",76,0.643666867806545,1.81342122412963,0.000101276078590237,0.00310538666987914,0.00266799976077573,931,"tags=55%, list=24%, signal=43%","Il1b/Tnf/Ubd/Il1a/Traf1/Tnfaip3/Cx3cl1/Ripk2/Zc3h12a/Tnfsf10/Nod2/Trim30a/Trim30d/Cd74/Trim21/Trim30b/Tnip1/Stat1/Nfkbid/Trim34a/Tlr3/Peli1/Nfkbib/Trim25/Nod1/Zc3hav1/Trim12a/Casp1/Rnf31/Tnfsf11/Myd88/Sqstm1/Tank/Traf3/Trim14/Trim12c/Alpk1/Rela/Bcl10/Traf2/Trim5/Ticam2"
"GO:0001816","GO:0001816","cytokine production",275,0.616086596007822,1.81333018442292,9.99900009999e-05,0.00310538666987914,0.00266799976077573,922,"tags=52%, list=24%, signal=43%","Il12b/Il1b/Nos2/Gbp5/Rsad2/Il27/Gbp4/Tnf/Ccl5/Clec4e/Csf2/Il1a/Cxcl5/Ifi205/Nlrp3/C3/Ccl20/Ccl3/Il23a/Isg15/Ccl4/Tnfaip3/Tnfsf15/Pglyrp3/Ccl2/Icosl/Cx3cl1/Tnfsf4/Cd274/Ifih1/Irf1/Tlr2/Ripk2/Oas1g/Mndal/Il15/Cd83/Zc3h12a/Oas2/Casp4/Nod2/Irf7/Pglyrp2/Bcl3/Trim30a/Camp/Lcp2/Srgn/Cd74/Dhx58/Oas1a/Oas3/Ifi204/Lbp/Batf/Nepn/Trex1/Socs1/Chil1/Arid5a/Tslp/Bcl6b/Relb/Tlr1/Malt1/Cd14/Nmi/Tnfrsf8/Stat1/Arg2/Dll1/Tnfrsf1b/Clec4a1/Jak2/Ptgs2/Tlr3/Nfkb1/Peli1/Il1r2/Rel/Abcc8/Nr4a3/Gata3/Nod1/Gsdmd/Irf9/Zc3hav1/Zfp36/Slamf9/Ptprj/Ereg/Pde4b/Rnf19b/Irf5/Il27ra/Il23r/Casp1/Tyk2/Mcoln2/Il1rl1/Aim2/Adora2b/Syk/H2-M3/Fcgr2b/Tnfrsf14/Trim56/Ccdc88b/Cd47/S1pr3/Myd88/Eif2ak2/Il18rap/Tnfrsf4/Pnp/Rbpj/Rnf135/Pawr/Ptprc/Il18/Traf3/Egr1/Il1r1/Mapk11/Mapkapk2/Nav3/C5ar1/Rela/Itgb8/Bst2/Bcl10/Cebpb/Stat5a/Serpine1/Il1rl2/Ifngr1/Traf2/Il20rb/Nfatc1/Rasgrp1/Lacc1/Ly9/Acp5"
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion",91,0.635618323540874,1.80913296042531,0.000100836946657255,0.00310538666987914,0.00266799976077573,768,"tags=52%, list=20%, signal=42%","Il12b/Il1b/Tnf/Sele/Ccl5/Il1a/Nlrp3/Il23a/Icam1/Ccl2/Icosl/Tnfsf4/Cd274/Irf1/Ripk2/Il15/Cd83/Nfkbiz/Cd74/Selp/Il4i1/Socs1/Vcam1/Malt1/Nfkbid/Itgal/Jak2/Il2rg/Pik3r6/Nr4a3/Gata3/Itga4/Has2/Lck/Cd86/Il27ra/Il23r/Tyk2/Syk/Tnfsf11/Tnfrsf14/Ccdc88b/Cd47/Pnp/Pawr/Ptprc/Il18"
"GO:0050778","GO:0050778","positive regulation of immune response",180,0.619920114510496,1.80892597514947,9.99900009999e-05,0.00310538666987914,0.00266799976077573,911,"tags=56%, list=23%, signal=45%","Il12b/Il1b/Gbp5/Rsad2/Tnf/H2-M2/Ifi205/Zbp1/Nlrp3/C3/Fpr2/Il23a/Ifi203/Bcl2a1d/Igtp/Icosl/Tnfsf4/Cd274/H2-Q6/Irf1/Tlr2/Ripk2/Mndal/Il15/Zc3h12a/Nod2/Irf7/Nfkbiz/Trim30a/H2-Q10/H2-Q7/H2-Q4/Lcp2/Trim30d/Cd74/Parp9/Fpr1/Ifi204/Lbp/Irgm1/Trex1/H2-T10/Arid5a/H2-Q1/Cfb/Malt1/Nmi/Gm7030/Lax1/Nlrc5/Plscr1/Nfkbid/Jak2/Ikbke/H2-K1/Znfx1/Gpr31b/Nr4a3/Gata3/Ifi35/Ptprj/Ereg/Pde4b/Lck/Themis/Trim12a/Plscr2/Il27ra/Il23r/Tyk2/Rnf31/Aim2/Adora2b/Tap2/Syk/H2-M3/Trim56/Gm11127/Cd47/Themis2/Il18rap/Pnp/Pawr/H2-T22/Ptprc/Il18/Il1r1/Trim12c/Ptpn2/Usp12/C5ar1/Rela/Spi1/Bcl10/Plcl2/Stat5a/Cd44/Traf2/Trim5/Rasgrp1"
"GO:0071396","GO:0071396","cellular response to lipid",161,0.621961558183472,1.80847744769353,0.000100030009002701,0.00310538666987914,0.00266799976077573,395,"tags=28%, list=10%, signal=26%","Il12b/Il1b/Cxcl10/Nos2/Cxcl1/Cxcl2/Cxcl9/Tnf/Ccl5/Cmpk2/Il1a/Cxcl5/Gbp6/Nlrp3/Cxcl11/Gbp2/Tnfaip3/Ccl2/Igtp/Cx3cl1/Tnfsf4/Cd274/Nfkbia/Ripk2/Zc3h12a/Nod2/Trim30a/Trim30d/Cxcl16/Lbp/Foxh1/Irgm1/Gch1/Pim1/Arid5a/Malt1/Cd14/Nr3c2/Tnip1/Plscr1/Stat1/Tnfrsf1b/Jak2/Daxx/Nfkb1"
"GO:0097696","GO:0097696","receptor signaling pathway via STAT",48,0.664073060294956,1.80750904926228,0.000103939299449122,0.00310538666987914,0.00266799976077573,373,"tags=38%, list=10%, signal=34%","Il12b/Ccl5/Csf2/Cxcl5/Il23a/Parp14/Irf1/Socs3/Il15/Lif/Bcl3/Parp9/Socs1/Tslp/Stat2/Il15ra/Stat1/Jak2"
"GO:0050776","GO:0050776","regulation of immune response",300,0.611824771173393,1.80373585901322,9.99900009999e-05,0.00310538666987914,0.00266799976077573,912,"tags=53%, list=23%, signal=44%","Il12b/Il1b/Gbp5/Rsad2/Il27/Tnf/H2-M2/Clec4e/Ifi205/Zbp1/Nlrp3/C3/Fpr2/Oasl1/Il23a/Isg15/Ddx60/Tnfaip3/Parp14/Ifi203/Bcl2a1d/Pglyrp3/Igtp/Icosl/Tnfsf4/Cd274/Ifih1/H2-Q6/Irf1/Nfkbia/Tlr2/Ripk2/Oas1g/Mndal/Il15/Zc3h12a/Phf11a/Nod2/Irf7/Nfkbiz/Pglyrp2/Trim30a/H2-Q10/H2-Q7/H2-Q4/Lcp2/Trim30d/Cd74/Dhx58/Parp9/Trim21/Fpr1/Oas1a/Oas3/Ifi204/Lbp/Il4i1/Nepn/Irgm1/Trex1/H2-T10/Socs1/Arid5a/H2-Q1/Tlr1/Stat2/Slamf8/Cfb/Malt1/Cd14/Nmi/Gm7030/Lax1/Tnip1/Nlrc5/Il13ra2/Plscr1/Slc15a3/Nfkbid/Arg2/Tnfrsf1b/Jak2/Ikbke/H2-K1/Tlr3/Peli1/Znfx1/Pik3r6/Gpr31b/Nr4a3/Gata3/Mfhas1/Nod1/Ifi35/Zc3hav1/Tapbp/Tap1/Samhd1/Ptprj/Ereg/Pde4b/Lck/Themis/Trim12a/Plscr2/Cd86/Il27ra/Il23r/Casp1/Tyk2/Il1rl1/Rnf31/Aim2/Adora2b/Ncf1/Foxf1/Tap2/Syk/Adar/H2-M3/Fcgr2b/Tnfrsf14/Treml4/Trim56/Gm11127/Cd47/Clec2d/Tapbpl/Myd88/Themis2/Il18rap/Pnp/Rnf135/Pawr/H2-T22/Ptprc/Il18/Traf3/Il1r1/Mapkapk2/Trim12c/Ptpn2/Usp12/Alpk1/C5ar1/Rela/Trafd1/Spi1/Bcl10/Plcl2/Stat5a/Cd44/Traf2/Il20rb/Ptgs2os/Trim5/Rasgrp1/Lacc1"
