"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lipt2",55.9540576742935,-0.296649654180677,0.214844525331565,-1.38076431653477,0.167351438475348,0.422435402539092
"Snip1",471.916856225115,0.157601185514349,0.11414490042767,1.380711577336,0.167367660161482,0.422435402539092
"Pradc1",99.835078798469,-0.374101621763586,0.270987042117314,-1.38051479820069,0.167428196524185,0.422516032826914
"Dnph1",84.3857236921838,-0.548098860269723,0.397053513710399,-1.38041558969679,0.167458722876086,0.422520916281851
"Tomm7",845.97151967586,0.17711772863226,0.128319078547568,1.38029146278979,0.167496922482223,0.422545155418623
"Eaf2",68.9504806941467,0.341479312196987,0.247491806757223,1.37976006830788,0.16766053120663,0.422885702367567
"2610203C20Rik",599.932737477742,0.373193062055677,0.270524560508861,1.37951637867444,0.167735599873825,0.422930676494692
"C430049B03Rik",79.4510521824785,-0.927948602029825,0.672625190349223,-1.37959240204495,0.167712178142293,0.422930676494692
"Cdpf1",228.255385006548,-0.282092313042417,0.204570926035767,-1.37894625843897,0.167911324197191,0.423236666172648
"Dock3",125.820825198488,-0.637737075584135,0.462545762151178,-1.37875455310236,0.167970443289079,0.423236666172648
"Pramef8",547.009558677266,0.142919985998729,0.103659020260292,1.37875107867941,0.167971514893936,0.423236666172648
"Rhox5",14.9883838682198,-1.02981195467415,0.746859597238634,-1.3788561578129,0.167939107951986,0.423236666172648
"Qtrtd1",255.117288073221,0.319310332773333,0.231698402490497,1.37812919442304,0.168163403312398,0.423647932858952
"Rai2",80.7852479532201,-0.449360138960536,0.326087853169771,-1.37803397027054,0.168192800171525,0.42364977005877
"Pif1",47.457122360854,-1.06614364559913,0.773897921539284,-1.37762825810227,0.168318091709679,0.423893108262718
"Dcp1a",743.103087472248,0.205549194930687,0.14923486718118,1.37735368961155,0.168402923359256,0.423962248961344
"Ddx3x",7319.85918689538,0.235910092486781,0.1712734589045,1.37738849904538,0.16839216673775,0.423962248961344
"Gucy1b3",587.844783581056,-0.442738658571197,0.32148148461045,-1.37718244989343,0.168455846432747,0.424023249630921
"Zfp273",46.1554210960226,-0.423215814256669,0.307512629778558,-1.37625506491044,0.168742679440009,0.424672908168334
"Ano6",4452.61496676314,0.139440589899898,0.101333634479488,1.37605436355018,0.168804803029727,0.424737930424769
"Esrp2",155.077286653921,-0.437533197566106,0.318051189699895,-1.3756691115633,0.168924099116144,0.424737930424769
"Krtcap3",33.6196246854573,-0.364062691945871,0.264711590865334,-1.37531828793655,0.169032789225771,0.424737930424769
"Litaf",3622.96558028796,0.364132674371634,0.26477232913674,1.37526710422818,0.169048651045284,0.424737930424769
"Lpar4",169.05917072967,0.469288360392898,0.341147043994604,1.37561901430493,0.16893961674366,0.424737930424769
"Meis1",804.959766665581,-0.450355981002151,0.327326255793832,-1.37586268449485,0.168864149942675,0.424737930424769
"Pde1c",58.8701047800425,-0.709557892546456,0.515809325208069,-1.37562052074229,0.16893915010904,0.424737930424769
"Pja1",1152.6703764357,-0.16755830986188,0.121819528925636,-1.3754634526962,0.168987808773749,0.424737930424769
"Smo",1542.96418703612,-0.266177375202916,0.193549252448667,-1.37524362318843,0.169055928187745,0.424737930424769
"Zfp57",488.211687358492,0.639666334988239,0.465014354529321,1.37558406263759,0.168950443657162,0.424737930424769
"Chmp5",2346.99711108824,0.176577334069783,0.128425951302447,1.3749349900001,0.16915160029821,0.424896738637178
"Ufl1",736.499990619954,-0.166920403325016,0.121409528176975,-1.37485422957661,0.169176641639001,0.424896738637178
"Tlcd2",141.805739640376,-0.245535792005317,0.17862955479339,-1.37455300881936,0.169270065523864,0.425059138200793
"Eif5",6217.22264099894,0.221164658920759,0.160917406207712,1.37439860691813,0.169317968408575,0.425107192854558
"Exo1",72.2108071490332,-0.90673995268783,0.659793783098164,-1.37427780605948,0.169355453724783,0.425129080201264
"Pknox1",530.316337403888,0.144395208448256,0.105085196402147,1.37407754271757,0.169417610493316,0.425212881771437
"Atr",752.348312584489,0.33353770298815,0.242794182313798,1.37374668457695,0.16952033812249,0.425272786397803
"Dsg2",108.077957797005,1.13018658322521,0.822718184692653,1.37372262367996,0.169527810574466,0.425272786397803
"Lamtor4",715.357247083929,-0.174870764381393,0.127292700970212,-1.37376898320599,0.169513413188271,0.425272786397803
"Tamm41",146.468625582084,-0.241070943391495,0.175510283130178,-1.37354312859657,0.169583563106464,0.425340443921814
"Nol7",562.981693601312,0.188769207275927,0.137447441343301,1.37339193389886,0.169630535991145,0.425386061577659
"Wdr24",415.236171264274,-0.217427982270626,0.158326262326632,-1.37329069148406,0.169661995247352,0.425392766502439
"Tgfbr1",1568.8645745766,-0.393287007196793,0.28642798765276,-1.37307464406579,0.169729142717133,0.425488934872567
"Chm",909.072910233696,0.276819685147615,0.20163603783979,1.37286810489483,0.169793353652926,0.425577710360065
"Asb17",8.75491778835794,-0.984228279866072,0.717034329963907,-1.3726375973039,0.169865037629834,0.425685183329436
"2810001G20Rik",41.6386575542787,-0.344536740732853,0.251054825019303,-1.37235657871288,0.169952460362616,0.425749761092858
"Gnmt",7.5203651210733,-0.792972524328079,0.577851664357732,-1.37227695832537,0.169977235786159,0.425749761092858
"Tax1bp1",5624.03000457009,0.182230201470307,0.132787271554438,1.372346907479,0.169955469609657,0.425749761092858
"Atp1b3",4971.22995903034,0.262692811602482,0.191478321657589,1.37191933441031,0.170088550773688,0.425795088465027
"Dkkl1",11.1720175598853,0.884466926682535,0.644726353759132,1.37184857036722,0.170110583454968,0.425795088465027
"Insc",61.838954500431,-0.844579406856324,0.615580716508954,-1.37200432730586,0.17006209070681,0.425795088465027
"Vps29",2092.41333913718,0.164348060159178,0.119793345207975,1.37192980022263,0.170085292380739,0.425795088465027
"Vamp3",2663.05440418115,0.132712171512018,0.0967482166726025,1.371727315255,0.170148341714957,0.425817475675469
"Prmt2",1063.75067110896,0.135997978674529,0.0991838865406412,1.37117009040378,0.170321939618815,0.426179753418023
"Kdm1a",1610.51087303555,0.174142729349393,0.127018163975454,1.37100650725077,0.170372927527953,0.426235165567647
"Atad5",173.200152710097,-0.580390378564343,0.423401465939526,-1.3707802765313,0.170443461161271,0.426339449736164
"Egfr",3620.27356976704,0.451950955364887,0.32978875310288,1.37042561673987,0.170554080113121,0.426543949215045
"Col18a1",1248.53567840936,0.742410827139699,0.542017976166004,1.36971624519022,0.170775495590466,0.427025427044992
"Dnah17",36.014548464074,0.414061438058634,0.302376215434248,1.36935849092493,0.170887242736203,0.427232561860194
"Gbe1",697.889575064887,0.509142598055562,0.371943667753613,1.36887018706508,0.171039856375632,0.427541779012024
"Enpp1",187.092926537396,-0.385227224902916,0.28146846625867,-1.36863368754385,0.171113808203021,0.427654296909224
"Plekhg5",436.503624618673,-0.415839257475364,0.303866087985464,-1.3684951164911,0.17115714957263,0.427690286842125
"Cat",6009.72651749013,-0.555294679458164,0.405849658949032,-1.36822753749782,0.171240864483991,0.427827133616977
"Vcp",3993.46579574837,0.149155995400854,0.109023867342641,1.36810405864695,0.17127950648198,0.42785134327091
"Hars",1911.37664665159,0.153453176625042,0.112176183767659,1.3679657434494,0.171322799181727,0.427887160099299
"Taf8",459.493217653048,-0.147179848000314,0.107600564840064,-1.36783527316125,0.171363643930804,0.427916851978611
"Psd3",825.341277118353,-0.371326082329025,0.271490905875873,-1.36772935775166,0.171396806943164,0.427927354790686
"Fbxo8",555.717347936409,-0.170161498746236,0.12443383407807,-1.36748578075218,0.171473091195833,0.428045496907436
"Sri",1612.84848003623,0.143153179539087,0.104695393791353,1.36733025546833,0.17152181241367,0.428094805581696
"Btk",234.708436138376,-0.949704098281777,0.695047319132724,-1.36638768633309,0.171817311642168,0.428759917502188
"Brd3",1482.36593211244,-0.236933176130705,0.1734982698663,-1.36562270225108,0.172057417187485,0.429141689653442
"Oxr1",1386.46938650703,-0.18564535579183,0.135934467361254,-1.36569745257078,0.172033944244084,0.429141689653442
"Sh2b3",509.60788325558,-0.3659310842338,0.267943388301182,-1.36570298134199,0.172032208205759,0.429141689653442
"Agbl3",72.496152042634,-0.284936525467143,0.208674761247314,-1.36545753671402,0.172109290630571,0.429198632625476
"Kcnj15",176.426334409555,-0.493705172724516,0.361791270222338,-1.36461328218647,0.172374627934209,0.429787793421923
"1190002F15Rik",16.9873605024358,-0.937004456951685,0.686797943447171,-1.3643087692556,0.172470407106921,0.429809051640147
"Ndufa4",2311.25810469295,0.166160741742328,0.121781189136406,1.36442042421028,0.172435283389032,0.429809051640147
"Sptbn4",34.0685807037978,-0.739554356354952,0.542064918836547,-1.36432801802095,0.172464351568899,0.429809051640147
"D630039A03Rik",18.1182397673557,0.869599999911811,0.637780929332073,1.36347758284732,0.172732044738804,0.430291349165245
"Mettl8",211.059465456841,-0.311666248093214,0.228592108931869,-1.36341647815194,0.17275129074282,0.430291349165245
"Rph3al",17.2461540635231,-0.56176225004586,0.411983112545288,-1.36355649768073,0.172707191489493,0.430291349165245
"Psma1",2372.25167783948,0.174129619664131,0.12775192320009,1.36302934079045,0.172873263762679,0.430522597216863
"Clmn",260.488149808737,-0.602340035596684,0.442207007311296,-1.36212232198451,0.173159284813591,0.431097428844071
"Lrp1",55986.6354972566,-0.185829296563412,0.136427288414028,-1.36211236566881,0.173162426418893,0.431097428844071
"Zfp97",18.9066965577789,-0.651633493726836,0.478453546248399,-1.36195770485214,0.17321123340054,0.431146304058139
"Tmem14a",122.282302537502,-0.258240027463166,0.189684027290047,-1.36142210365604,0.173380334846517,0.431494541657432
"Rad21",2643.02315824894,0.267597392968655,0.196575291764041,1.36129719339226,0.173419789586485,0.431520062385767
"Fam210a",1364.38634122499,-0.169348318686172,0.124435832403054,-1.36092888532013,0.173536164156376,0.431696724271734
"Notch4",49.3803627373679,-0.571509241573975,0.419954519318292,-1.36088365592946,0.173550459342136,0.431696724271734
"Trappc3",1619.23338119101,0.177147084966328,0.130179094202462,1.36079518798017,0.173578423035772,0.431696724271734
"Aspm",307.819132271025,-0.833382194526801,0.612593141765583,-1.36041711489762,0.173697965495498,0.431921341762152
"Kdm4c",964.473696367013,-0.148222475781444,0.109037200871948,-1.35937528289556,0.174027699351716,0.432668462486483
"Lrrc16b",31.687603693066,-0.494759504397352,0.364277251937203,-1.35819489623975,0.174401849646676,0.43352574164484
"Lag3",15.9750886663496,0.701018807905913,0.516187584844056,1.35806987321808,0.174441513677579,0.433551410885849
"Ptgfrn",3384.13585116263,0.139931712750204,0.10305291418619,1.35786274318632,0.174507241293483,0.433641838210037
"Irak1",1725.18571006608,-0.126906475226119,0.0934783357387583,-1.35760306624181,0.17458966949805,0.433773728285505
"Creb3l2",2814.88643974803,-0.288713333605728,0.212740868004966,-1.35711269918758,0.174745403999854,0.4339822593791
"Lipa",7651.41007339232,-0.680432682374816,0.501425925871998,-1.35699541500874,0.17478266736438,0.4339822593791
"Pcmt1",1021.66666234219,0.187245137345604,0.137987780598267,1.35696897604827,0.174791068332955,0.4339822593791
"Tbx5",439.664295028807,-0.45937460236838,0.33846125351398,-1.35724428601221,0.174703603478391,0.4339822593791
"Ap3b1",2798.24923928487,0.126121911297803,0.0929530355446753,1.35683477746336,0.174833714524578,0.43401522480165
"Prr32",45.8073197289531,-0.714076850427599,0.526359746296517,-1.35663271261122,0.174897942194749,0.434101745004031
"Cdh4",52.0888858069123,0.659746124036979,0.486407407651907,1.3563652889701,0.174982971668986,0.434239858156889
"Emc4",897.923818556776,0.275079867927932,0.202838875635737,1.35614963879965,0.17505156182378,0.4343371357676
"Pcdhga6",74.6010004274321,0.354181685212853,0.261194422577746,1.35600784165837,0.175096673058705,0.434376134709006
"Bag2",831.368689210195,-0.275590632657331,0.203389927557143,-1.35498663069194,0.175421816593118,0.434906331834417
"Flrt2",3399.8905227328,-0.372567178904645,0.274911425038966,-1.35522624733344,0.175345484593842,0.434906331834417
"Spry2",557.149814687766,-0.429687105397765,0.317120008321844,-1.3549668709698,0.175428112333534,0.434906331834417
"Vac14",1023.76344246902,-0.245839853046424,0.181428736176827,-1.35502158162431,0.175410681120666,0.434906331834417
"Ptger3",17.5453973463523,1.21940845064583,0.900017072470655,1.35487257735945,0.175458157997203,0.434907859591188
"Nkd1",92.9742790694839,-0.536033538971236,0.395740240434583,-1.3545085493014,0.175574187714048,0.435049698363872
"Setmar",78.9167515836931,-0.535139502947917,0.395080261170081,-1.35450832537934,0.175574259104218,0.435049698363872
"Shisa9",21.8543430321724,-1.13629588396426,0.839025520552619,-1.35430431629284,0.175639309672586,0.435137924281889
"D430036J16Rik",15.4406722187877,0.76183024812269,0.56279858145474,1.35364635453324,0.175849230589036,0.43558496976949
"Crybg3",600.428768969774,-0.239519953969795,0.177011920104784,-1.35312895215197,0.17601443779151,0.435921126476108
"Acot12",7.8306171940273,-1.14840192237498,0.849063946747927,-1.35255056674302,0.176199253913481,0.436305726262302
"C1d",757.266492901548,0.180692666505082,0.133690499712239,1.35157447158932,0.17651148145682,0.436945298992186
"Mrfap1",1866.78406907401,0.149464056967742,0.110586471324896,1.35155824376226,0.176516675800741,0.436945298992186
"Ywhah",1335.86371944548,0.240575935264565,0.178053292096553,1.35114567347683,0.176648773153989,0.437199057054037
"Fanci",85.1119965974466,-0.702223516201996,0.519809624782608,-1.35092442063895,0.17671964454996,0.437301223569877
"Cox4i1",6045.11224963365,0.15121896248602,0.111962223283333,1.35062486302494,0.176815632182003,0.437465496799873
"Rbbp5",695.11595227847,-0.179596576480741,0.133004417640955,-1.35030534824461,0.176918057526175,0.437645640127522
"Bin3",668.589679953066,0.158846395349357,0.117656937859393,1.35008099173198,0.176990004848136,0.437677090302168
"Casz1",76.7356913456996,0.503729563900739,0.373095995154225,1.35013393454549,0.176973025022585,0.437677090302168
"Fpgt",556.696249825432,-0.203249759933898,0.150574925850277,-1.34982473865534,0.17707220752093,0.437733871318888
"Nudt1",109.76382570443,-0.22236208150524,0.164722870917806,-1.34991625793236,0.177042846056102,0.437733871318888
"1700003E16Rik",37.2942104007967,-0.541172647557429,0.401243595916271,-1.34873840496225,0.177421005196881,0.437786550550246
"Cdk11b",2377.43012783926,0.0933008966285464,0.0691661969786233,1.34893778614693,0.177356950007998,0.437786550550246
"Cenpt",334.507328723956,0.35501271924395,0.263228730540821,1.34868529933854,0.177438069344773,0.437786550550246
"Clic5",986.820162379933,0.89741388573789,0.665379857665531,1.34872415417931,0.177425584205261,0.437786550550246
"Dus1l",519.725482773587,-0.132060043512164,0.0978835337739364,-1.34915484168317,0.177287236164145,0.437786550550246
"Fam219b",568.288072969307,-0.223992555311183,0.166088472016196,-1.34863396954691,0.177454564035578,0.437786550550246
"Mtap",1614.66973485494,0.176398237870634,0.130817523346901,1.34842973141192,0.177520206723466,0.437786550550246
"Mtl5",17.4661333968955,-0.527458264494509,0.39118076325204,-1.34837475163538,0.177537880460659,0.437786550550246
"Polrmt",630.625538319896,-0.166642198800161,0.123540374358508,-1.34888856914562,0.177372760351627,0.437786550550246
"Raver2",60.4508005709573,-0.414469312452024,0.307299437113348,-1.3487473857596,0.177418119565811,0.437786550550246
"Sgsm2",558.226216978019,-0.203177190824245,0.150632858020092,-1.34882384557255,0.177393553584533,0.437786550550246
"Tcta",847.258555918297,-0.283986195372073,0.210605181639613,-1.3484292891617,0.1775203488835,0.437786550550246
"Tfap4",77.4652429417221,-0.571198479300122,0.423490365514299,-1.34878742425803,0.177405255171773,0.437786550550246
"Ttc26",269.970705776235,0.220378192934729,0.163426843772207,1.34848221900378,0.17750333534364,0.437786550550246
"Ubfd1",1672.01982183891,0.0939673224396681,0.06967186367623,1.34871262919478,0.17742928743464,0.437786550550246
"Mir25",7.67537614733288,-0.765196238318245,0.567646968788002,-1.34801431240272,0.177653779305355,0.437999257686775
"2210016F16Rik",705.015574717187,0.137898768327702,0.102327029775323,1.34762797894635,0.177778066951379,0.438013383362368
"Cops2",2622.41876922318,0.240979718116522,0.178801803278677,1.34774769436153,0.177739546289044,0.438013383362368
"Gm13375",69.1676288378167,-0.285722117135883,0.212009726719176,-1.34768400279269,0.177760039462731,0.438013383362368
"Ifitm6",12.7114787871731,-0.775122167707068,0.575083103990798,-1.34784375045641,0.177708642946981,0.438013383362368
"Manbal",743.442540155045,0.14045000277766,0.104247935243094,1.34726891664709,0.177893639204323,0.438087426833509
"Prpf18",902.877902158565,0.139840771495654,0.103785177313249,1.34740600840889,0.177849506547551,0.438087426833509
"Selenbp2",9.55914054471713,-0.858082222245728,0.636909947934766,-1.34725831340542,0.177897052945452,0.438087426833509
"Csnk2b",1870.39294933146,0.145372755245109,0.107941649253856,1.34677167015692,0.178053781485838,0.438400330356168
"Paf1",1407.02249468983,0.167426797233034,0.124373190307007,1.34616469047511,0.178249409642395,0.438808891503466
"Rac1",5294.27107276677,0.103516053373775,0.0769125396795216,1.3458930598977,0.178337007343567,0.438951414810666
"Afmid",119.328010903753,0.337262480395192,0.250624884176022,1.34568632920872,0.178403697050662,0.439042437138165
"Pogz",942.876022299117,0.255440791221674,0.18989232038787,1.34518758157211,0.178564665533147,0.439292263567312
"Ppard",866.601720538769,0.19207164171042,0.142783920517251,1.34519097819011,0.178563568925148,0.439292263567312
"7-Sep",5887.27913095372,0.231978659783057,0.172488535163918,1.3448932102218,0.17865972321489,0.439452960996944
"Rnf103",966.686886969125,-0.171285396765264,0.127405483754578,-1.34441149405477,0.178815359029553,0.439626025657593
"Tmem219",262.122382860615,0.26517322525994,0.197242919393557,1.34439921126315,0.178819328747313,0.439626025657593
"Zfp14",142.66314253815,-0.237020648684598,0.176290510916909,-1.34448897704036,0.178790318547408,0.439626025657593
"Ltc4s",19.886747009937,-0.884414759816785,0.657964851500937,-1.34416718127005,0.178894331636642,0.439737264292465
"Ncbp1",1518.87198222807,0.119503792658645,0.0889217530419534,1.34392079070082,0.178974002145305,0.439859937419478
"Dhx57",1155.74778518093,-0.148830070236835,0.110755951054391,-1.34376589989053,0.179024099669959,0.439909901051322
"Duoxa1",8.20724848332206,-0.932252836546713,0.693882127947098,-1.34353199051956,0.179099774540333,0.440022687972908
"Cc2d1a",1048.58606219373,-0.128102011961989,0.0953786066630021,-1.34308957159133,0.179242971920767,0.440154974916101
"Heatr5b",2160.90417150718,-0.129090601687894,0.0961060981838513,-1.34320926691815,0.179204221832345,0.440154974916101
"Rbx1",1016.52922659825,0.104565784819287,0.0778544569640238,1.34309311113179,0.179241825942816,0.440154974916101
"Sytl1",270.578996920926,-0.49785584524254,0.37078641709805,-1.34270248931715,0.17936832834119,0.440389625556755
"Stag2",2895.56471396333,0.288170295978576,0.214663458498513,1.34242827351341,0.179457172441292,0.440461400820032
"Zfp449",432.972386679509,-0.189539969604416,0.141184462642428,-1.34249878532637,0.179434323957984,0.440461400820032
"Gm5124",40.996010377529,-0.51836267599335,0.386216491773003,-1.342155726219,0.179545508368356,0.440605035315106
"Maml3",149.127830032953,0.373825246981285,0.278654273790901,1.34153781995032,0.179745899087409,0.440950348060048
"Vps11",2194.6767930813,-0.149180278528335,0.111197943876097,-1.34157407347891,0.179734137261612,0.440950348060048
"Usp9x",6742.19442033659,0.17036695493846,0.127071957054409,1.34071245054889,0.180013830600921,0.441534338360235
"Slc10a7",489.361957565061,-0.219749010928194,0.163955372233084,-1.3402977159894,0.180148573756339,0.44179150729691
"Rai1",1145.21015975331,-0.160312767912891,0.119654710339883,-1.33979487692141,0.180312041681053,0.442045678825913
"Zbtb48",131.460913919678,-0.208403557308161,0.155538616336454,-1.3398830606629,0.180283366068474,0.442045678825913
"Ctnnb1",21476.4041188461,0.127567303209733,0.0952369019742797,1.339473466327,0.180416586744744,0.442099444846619
"Ddx23",1868.26517146723,0.13275671353709,0.0991127411712246,1.33945153739359,0.1804237211984,0.442099444846619
"Hnrnpll",1230.22839983702,0.16753951200588,0.125068065013179,1.33958666417542,0.18037976180196,0.442099444846619
"Cops7a",1676.68543249853,0.0931232821563369,0.0695526750712921,1.33888857705163,0.180606948894764,0.442419645615512
"Shmt2",1756.53577238088,0.329948274306224,0.246438593309091,1.33886608374035,0.180614272702557,0.442419645615512
"Pex12",298.963417692534,-0.19257616701567,0.143885905267196,-1.33839493630774,0.180767728705313,0.442722156912018
"Fam57a",64.3484762982652,-0.326059408122729,0.243687669491953,-1.33802177517848,0.180889338578299,0.442873201708103
"Idh3a",1503.93498708485,0.16222342440687,0.121238835726815,1.33804835252959,0.180880675248758,0.442873201708103
"Gabarap",8618.96230043844,0.10339959633349,0.0772922103390708,1.33777512481386,0.180969753063493,0.44299668888062
"Abr",3225.02268389708,0.505963971910806,0.37831318771111,1.33742092093595,0.181085279234112,0.443206070970803
"Pcdha9",7.66527517788887,-0.743602441797822,0.556041207551519,-1.33731534947241,0.181119722723292,0.443216966783376
"Ubxn11",31.2852555589425,0.438531515352526,0.328188705904988,1.33621757075176,0.181478169602795,0.444020594435447
"Zmat1",189.344095278586,-0.362716379012411,0.271477388182547,-1.3360832054584,0.181522078715575,0.444054507409165
"Tnfsf18",97.0484396709716,0.994817282034531,0.744710690760883,1.33584396514855,0.181600279355125,0.444172282077134
"Trip13",112.155869082261,0.749213743341505,0.560966948864914,1.33557555370686,0.18168804493565,0.444313408581672
"Strada",425.294289175715,-0.194546594499707,0.145677764090846,-1.33545840515774,0.181726360210073,0.444333578951765
"Luzp1",2991.38346529345,0.209287087843546,0.156745365136125,1.33520431472912,0.181809485081388,0.444463287102193
"Nup88",1866.83955165737,0.134719952566234,0.10090535463039,1.33511202710407,0.181839683665403,0.444463586703164
"Gpi1",5934.86254390579,-0.106847620734013,0.0800514133451505,-1.33473746769876,0.1819622861179,0.444689707995755
"Spag7",964.811747549187,0.100226099707436,0.0750977881948327,1.33460787749715,0.18200471843436,0.444719862603005
"Ptma",710.102451080215,0.284966225745528,0.213538331225988,1.3344968283186,0.182041085617635,0.44473518982599
"Aox4",8.74130809867638,-0.599977053376589,0.44966583560671,-1.33427315545792,0.182114351975363,0.444840643552384
"Ncoa3",1892.26704154691,0.365805120655462,0.274257070613779,1.33380379159159,0.182268168059848,0.445142784265151
"Ccdc17",46.6344493854493,-0.353723203094085,0.265276029029635,-1.33341562895066,0.182395446312051,0.44530644401115
"Col19a1",39.67529484776,0.710987058399652,0.53317142504679,1.33350555749918,0.182365952941222,0.44530644401115
"Arhgef25",1739.96929804216,-0.317529944684445,0.238192979164032,-1.33307852229254,0.182506036806705,0.44550284306731
"Smpd2",395.903387865703,-0.201549787872456,0.151246169729487,-1.33259432773035,0.182664967624759,0.445817157978314
"Cyhr1",1848.50533316767,-0.14410954954048,0.108193800438388,-1.33195755169489,0.182874137573151,0.446181437214935
"Gin1",103.785819138879,-0.222639512808105,0.167163817924215,-1.33186424893119,0.182904800828805,0.446181437214935
"Mrpl21",275.652042630324,0.201301929892539,0.151140615478456,1.33188507440764,0.182897956361341,0.446181437214935
"Heatr3",861.719007512223,0.152923096874627,0.114879971301826,1.33115542371481,0.183137875392037,0.446676270431347
"Capza1",468.079425372449,0.176629020458895,0.132705580163866,1.33098412471271,0.183194234612538,0.44673999985216
"Rad51ap1",88.6832388837472,-0.796100084410872,0.598507093280857,-1.3301431066537,0.183471125088782,0.447341410091077
"Hpgds",471.597319333667,-1.02013322704782,0.766987972298837,-1.33005114016358,0.183501422241598,0.447341474412132
"Lrrc27",775.846145389524,-0.30973313092459,0.233011403571061,-1.32926168495497,0.183761650373785,0.447901974142139
"Erdr1",68.4028312918617,0.654843750873129,0.492675083757831,1.32915946525725,0.183795365030743,0.447910274476306
"Fubp3",1468.6760418954,0.162183783748418,0.122046310301657,1.32887084703794,0.183890583390873,0.44806843220945
"Pmvk",257.152375712219,-0.411469591372511,0.30984908639433,-1.32796774120177,0.184188764041935,0.448652648973648
"Sphk1",203.391251814323,0.469547654911884,0.353585488202926,1.32796076360013,0.184191069246388,0.448652648973648
"Pgpep1l",20.3598599227307,-0.606953115936586,0.45720524618706,-1.32752876525012,0.18433383102287,0.448852422945455
"Zfp446",114.214437651716,0.231029528354569,0.174024958474384,1.32756548474383,0.184321693208421,0.448852422945455
"2810004N23Rik",484.472667574245,0.227174284978518,0.171186036890754,1.32706083454397,0.184488559703039,0.448938896525596
"Lpar6",229.971780644765,-0.462148681296,0.348248749399186,-1.32706486984754,0.184487224955353,0.448938896525596
"Ltbr",2048.05356455334,-0.13604880345315,0.102526522079269,-1.32696204546921,0.184521238157834,0.448938896525596
"Pbx3",564.626561481521,-0.403236776951847,0.303812594852987,-1.32725497159514,0.184424353555787,0.448938896525596
"Zfp933",215.804230065494,-0.316538122896533,0.238539122106881,-1.32698619874481,0.184513248096042,0.448938896525596
"Pced1b",90.9255932389495,0.326384883279655,0.245981246270382,1.32686897163247,0.184552029987549,0.448939901095637
"Rspry1",833.044417430271,0.141163907815992,0.106398709845262,1.32674454437736,0.184593200480534,0.448966148239193
"2900056M20Rik",255.777413188571,-0.465984630637999,0.351489793859625,-1.3257415685421,0.184925313407311,0.449478006831125
"Esd",9685.00775694593,0.391873496032285,0.295587337676038,1.32574520652091,0.18492410797395,0.449478006831125
"Kcnrg",11.1381084662057,0.638424774469294,0.481491155154556,1.32593250703507,0.184862054365369,0.449478006831125
"Sh3pxd2b",2736.01950748376,0.394748569212019,0.297747258674331,1.32578405917009,0.184911234627839,0.449478006831125
"Mcm9",181.664676657156,0.34939312971283,0.263589192051635,1.3255214562985,0.184998257756456,0.449581360487568
"Lrrn3",68.8983194749685,-0.822010146408914,0.620257294066779,-1.32527284124193,0.185080673426643,0.449663085479017
"Manf",1984.64229003493,0.229493551087112,0.173176814547195,1.3251979006957,0.185105521478057,0.449663085479017
"Pa2g4",2748.00472838555,0.17830407785459,0.134554423346506,1.3251446769269,0.185123170392092,0.449663085479017
"A730098P11Rik",16.5068820034381,0.541606019007959,0.408796337545227,1.3248798222123,0.18521101428963,0.449763705967327
"Rps9",5793.8316677476,0.163904378959118,0.123716706402957,1.32483626281859,0.185225464509213,0.449763705967327
"Mlana",72.4016260829927,0.614215874374465,0.463691485462194,1.3246218523125,0.185296604350896,0.449862529833669
"Zfp53",259.232140830891,-0.295034613600242,0.222850179910973,-1.32391463052938,0.185531398645386,0.450358575752549
"Ift172",817.150188621092,-0.142380530943174,0.107561387396967,-1.32371415420389,0.185597995845633,0.450429510971059
"Slitrk5",401.472739352412,-0.339924817692564,0.256827809323802,-1.32355144323174,0.185652060584972,0.450429510971059
"Zfp318",864.93962594941,-0.228582792155732,0.172701290547406,-1.32357315588783,0.185644845345465,0.450429510971059
"Hdac2",1709.94693942549,0.147528860297893,0.111478033337938,1.32338951343598,0.185705877319876,0.450486121968667
"1110004E09Rik",260.836528771959,0.171099220352253,0.129325801269259,1.32300916501589,0.185832329995673,0.45056383273588
"Rab11fip3",1249.40633064677,-0.206038315238842,0.155755149150567,-1.32283469511282,0.185890356488744,0.45056383273588
"S100a11",3944.97116333162,0.182734293844725,0.138134299455745,1.32287414903253,0.1858772334399,0.45056383273588
"Srsf10",748.589443893412,0.339467869987533,0.256590911968106,1.3229925697046,0.185837848810891,0.45056383273588
"Vopp1",2522.32668214875,0.256335740124445,0.193730279010528,1.32315785345312,0.185782888663737,0.45056383273588
"Gm6654",10.540615324953,-0.658330340635254,0.49783519089486,-1.32238610824579,0.186039612326062,0.450851654797399
"4930563E22Rik",19.3543125135431,-0.556258180565099,0.420732611725124,-1.3221180509024,0.186128843841932,0.450977765332224
"D5Ertd579e",2029.50317018977,0.147864223696213,0.111844953589022,1.32204644868954,0.186152684296019,0.450977765332224
"Cers4",585.428654128093,-0.361156460612409,0.273214504311824,-1.32187879820691,0.186208513517293,0.451039077652607
"Fbxl7",433.898466403618,-0.372037438424744,0.281494003745361,-1.32165315592757,0.186283674098718,0.451091879302593
"Fem1a",705.817525083589,-0.187329512488828,0.141741259633296,-1.32163008127256,0.186291361441584,0.451091879302593
