"","Gene_name","P4_5_1","P4_5_2","P4_5_3","P7_4_1","P7_4_2","P8_4_3","P8_4_4","P8_4_5"
"8718","Gm26190",-0.319323494270944,0.370884425839508,1.61858698408261,-1.16552156429563,1.04380145671471,-0.494335222997448,1.0762835743326,-0.945445552956553
"8719","Gm26202",0.545578755890118,9.82520578743414,1.34041803120619,-3.3964240652,-3.36531079192943,3.9618530664053,-7.76380888390095,1.51380836244755
"8720","Gm26205",-4.6502500650865,-2.1904146991197,6.90994800602675,-0.564677798174253,-0.335914288952296,9.9010470248004,-2.71232747919607,-0.282812057599166
"8721","Gm26231",7.41625209178662,11.7636260591122,4.10837410755783,-9.22403188667817,3.75531296566846,2.37711183984318,8.09374535085905,-0.34565918151009
"8722","Gm26235",0.148028218054001,0.949395136106059,0.0871200139392604,0.100140627686897,0.521900728357353,0.792370613281061,1.0762835743326,-0.0314235619554628
"8723","Gm26237",6.7543380450818,3.75321240140966,1.93344921772237,-0.0639746597397703,5.84291587909787,-0.886934888425118,-0.186586776843625,-6.86950736633957
"8724","Gm26241",0.148028218054001,0.949395136106059,0.0871200139392604,0.100140627686897,0.521900728357353,0.792370613281061,1.0762835743326,-0.0314235619554628
"8725","Gm26248",-0.319323494270944,0.370884425839508,1.61858698408261,-1.16552156429563,1.04380145671471,-0.494335222997448,1.0762835743326,-0.945445552956553
"8726","Gm26269",-12.5254280001217,-8.30203808461014,-12.33578031644,15.1239716440506,0.204015734333968,2.87144706284063,1.0762835743326,-13.8360241128382
"8727","Gm26280",-5.4052323444431,2.55182283786198,1.55135133984805,-3.46039872493978,-1.5955928725234,10.0027825823702,28.3997835730639,-11.6281586930778
"8728","Gm26295",-0.467351712324944,-0.578510710266551,0.0871200139392604,0.200281255373793,-0.0839785722380739,0.792370613281061,-0.186586776843625,0.851174867090164
"8729","Gm26298",-0.319323494270944,0.370884425839508,1.61858698408261,-1.16552156429563,1.04380145671471,-0.494335222997448,1.0762835743326,-0.945445552956553
"8730","Gm26317",-0.467351712324944,-0.578510710266551,0.0871200139392604,0.200281255373793,-0.0839785722380739,0.792370613281061,-0.186586776843625,0.851174867090164
"8731","Gm26347",-0.0232670581629426,2.84818540831818,2.78476498741028,-0.965240308921841,-0.251935716714221,0.792370613281061,1.0762835743326,-1.92231466786857
"8732","Gm26348",-0.934703424649888,0.494512567786011,-1.27010692832557,-2.43118375627816,1.04380145671471,-2.27537628227341,22.128668903912,3.46754659227158
"8733","Gm26377",1047.90948180584,162.278966610714,2090.23024021739,1311.27084751034,2384.76037859014,177.726332091397,-1157.37251232919,-1187.07514482704
"8734","Gm26384",12.5655467964374,17.2127405918556,6.80601908102885,1.50210941530345,6.19685946297908,9.70474719208657,-0.186586776843625,3.94163871589619
"8735","Gm26386",0.148028218054001,0.949395136106059,0.0871200139392604,0.100140627686897,0.521900728357353,0.792370613281061,1.0762835743326,-0.0314235619554628
"8736","Gm26391",20.7135141094176,0.123628141946503,2.07099596483755,1.56608407504322,1.04380145671471,8.61434118852189,10.2463124995242,-0.0942706858663889
"8737","Gm26397",7.46278620811251,1.69116398778508,-0.103928924997902,-2.23090250090437,4.2591843990969,5.74289412568126,-3.97519783037229,-0.945445552956553
"8738","Gm26407",3.3031549135139,5.73600081610232,-1.39084476438211,3.53273066083403,-5.43488441042993,8.41804135580806,12.7288161151475,-9.29733771978821
"8739","Gm26427",-0.467351712324944,-0.578510710266551,0.0871200139392604,0.200281255373793,-0.0839785722380739,0.792370613281061,-0.186586776843625,0.851174867090164
"8740","Gm26440",-1.25402691892083,0.494512567786011,-3.53215183210029,-3.69684594826069,0.791865740000485,1.09040600356467,1.0762835743326,4.25587433545082
"8741","Gm26444",32.686948033639,-0.454882568320048,6.1258678805734,-2.23090250090437,3.9052408152157,-1.78104105927596,13.2453393589493,-3.71893508791528
"8742","Gm26457",-1.57335041319178,2.26967469805163,1.34041803120619,1.66622470273012,4.86506369969233,0.792370613281061,-12.8152902886058,0.788327743179238
"8743","Gm26460",0.740141090270003,-1.2806495624796,3.0629339402867,3.13216815008644,2.44154649731062,9.40671180180295,1.0762835743326,-0.0942706858663889
"8744","Gm26463",-4.9611476902811,-8.5144025125858,-10.8547400794726,-8.02234435443541,13.707485394316,7.73457758252249,-44.3870490680114,-2.26523515508599
"8745","Gm26464",0.124761159891058,2.51693098194463,0.713769022572725,-3.69684594826069,0.959822884476633,1.58474122656212,1.0762835743326,0.819751305134701
"8746","Gm26493",2.41498560518989,-0.538880710800587,0.800889036511985,1.56608407504322,-0.167957144476148,0.298035390283613,1.0762835743326,-2.83633665886966
"8747","Gm26496",-0.467351712324944,-0.578510710266551,0.0871200139392604,0.200281255373793,-0.0839785722380739,0.792370613281061,-0.186586776843625,0.851174867090164
"8748","Gm26507",-2.78084321578672,-1.2806495624796,0.348480055757042,-0.965240308921841,-0.773836445071575,0.298035390283613,1.0762835743326,0.69405705731285
"8749","Gm26509",2.11892916908189,0.370884425839508,-0.817697947570626,0.200281255373793,3.9052408152157,-2.27537628227341,1.0762835743326,-0.0628471239109256
"8750","Gm26510",-1.44858925330072,4.24772496919567,3.75989405180079,2.46734972422529,8.09847593700343,17.7230176000412,7.86392148728627,7.59772667990055
"8751","Gm26511",0.420817595999059,4.49971939663729,-3.35791180422176,1.96664658579081,-1.0257721617858,-2.27537628227341,-3.97519783037229,-2.99345446864697
"8752","Gm26512",-0.0232670581629426,-0.331254426373545,-3.07974285134534,-2.23090250090437,0.353943583881206,1.98451217441551,-23.4780134285465,-3.02487803060244
"8753","Gm26513",-6.24686753644122,-8.55403251205176,-6.19310352480797,-6.49242624733932,4.79911442238316,-4.44901700697703,-1.30610743790537,-7.56356442365242
"8754","Gm26514",-8.43358733094584,-21.9136232782942,-1.71328953314234,-6.94860614167219,-4.58276288323623,-10.5773395156602,-47.6591368777383,-4.53047031017198
"8755","Gm26515",-7.57912149892722,-6.85813038071807,1.21968019514965,0.801125021495173,5.57295086745474,7.32763535224338,10.5762489664823,2.36498322953771
"8756","Gm26516",2.4001444161033,-4.88481825312264,2.50967149317991,10.5981919825021,2.6635915265735,14.9533060947704,-35.4468440063925,3.65882665829702
"8757","Gm26517",-10.0639082786059,8.33692994052749,-6.43765465556711,-2.03062124553058,-10.6358623990746,-5.53942301054171,8.09374535085905,-2.01658535373496
"8758","Gm26518",-7.68703092066559,19.225682718917,23.4809911833732,8.30331482185795,-3.32308429966513,23.4730830081482,9.60007799553507,9.87117791786455
"8759","Gm26519",2.26695738713589,0.247256283893006,-1.63539589514125,-3.69684594826069,1.48172361283399,4.9505235124002,-33.0212159074254,-12.9220021218371
"8760","Gm26520",-5.77951582411627,1.6467958447705,10.9648199217626,8.59537942876415,-7.08456516774007,-2.96601133798469,19.7895149784031,-12.1022508167024
"8761","Gm26521",10.6179129035724,0.20288814087843,1.49784914802607,-3.19614280982621,-4.66104796535836,2.6751472301268,-1.8226306817071,-13.5818969229018
"8762","Gm26522",9.45695421730334,13.0046456221259,2.24523599271608,7.22957660909472,12.1536446017664,-0.196299832713835,19.7895149784031,1.73377329613579
"8763","Gm26523",-13.5616255264997,-4.95934010850595,-4.62801873254733,-9.82487565279955,0.45595145104819,-4.84878795483042,10.0597257226806,-2.07943247764588
"8764","Gm26525",-22.7522056858683,-25.1184786818061,9.82160174678568,-29.802857533252,-30.3058264222938,-49.8548070948754,-48.17566012154,-24.3534033603041
"8765","Gm26526",1.11442456994318,17.128742449375,-11.1665268544663,-4.06124249106115,-2.72337290147618,40.8908939354801,-169.411213834457,-21.2424707267133
"8766","Gm26530",10.5882305253992,13.1093211898779,3.13939596045943,20.7596554863095,16.4370261981987,38.128353712635,4.92177014451743,16.8062711024077
"8767","Gm26531",-1.10599870086683,7.22427666300897,0.609840097574824,-0.764959053548046,8.1644252143126,-7.12416423710383,-20.9955098129232,-3.71893508791528
"8768","Gm26532",-77.7897877694072,-16.6213038923377,-42.0892002804507,-70.1871924966971,-52.8367553917235,-0.924128904163439,130.803711254702,59.6246190354376
"8769","Gm26533",-4.78985241406415,19.0719008646017,10.2709352688946,14.6956004415104,0.510039335834918,1.49017695141806,82.9466709671412,-12.4479099982125
"8770","Gm26534",-4.02644426563121,-4.96407825205456,8.39098824299418,-20.7791069019476,4.75119444000291,-4.73988111483493,0.573398760457884,1.07661718936374
"8771","Gm26535",-0.934703424649888,1.89879027221212,5.046809891185,6.92915472603403,1.04380145671471,5.54659429296743,1.0762835743326,0.756904181223776
"8772","Gm26538",8.57721077805569,1.93368212812947,-4.05179645708979,0.436728478694715,5.52503088507449,11.0931885859349,-3.64526136341419,1.61081774260661
"8773","Gm26541",18.2772719951309,9.7571469266765,37.9107272930016,13.5106274615766,8.56676319286458,28.4236065205484,-7.85028305735926,12.016196213714
"8774","Gm26542",7.07366153935274,-0.706876995761665,-1.58189370331927,6.56475818323357,2.29161864776338,5.24855890268381,8.09374535085905,15.5411125413112
"8775","Gm26543",2.71104204129789,19.9420360017759,20.3782885036771,12.3923660047117,8.68632594266995,-22.5646342724459,17.966884296696,0.348397875802759
"8776","Gm26545",-4.03487013470755,4.04483682831724,5.39528994694204,2.1669278411646,-2.67545291909593,-4.84878795483042,-20.3925123956632,0.536939247535535
"8777","Gm26546",12.4175185783834,-0.830505137708169,9.69471299343703,19.0572648156322,8.43439022595573,-2.47167611498724,-7.76380888390095,-1.22825761055572
"8778","Gm26547",143.281262330942,166.038184809414,118.878413618713,198.692396275115,142.503570451183,-62.3521172431197,-34.2454927657687,56.1871980803854
"8779","Gm26549",27.4995450817387,11.714519772549,37.6631007035964,19.2937120389531,42.489836123802,6.54243602138804,97.7415800574957,12.7075145767342
"8780","Gm26550",0.592112872216002,-0.331254426373545,-1.63539589514125,-0.965240308921841,2.44154649731062,0.298035390283613,1.0762835743326,-0.976869114912015
"8781","Gm26551",-0.194562334379885,-2.76892540938625,-1.00874688650779,-2.43118375627816,4.2591843990969,2.6751472301268,-26.8934509283879,1.67092617222487
"8782","Gm26552",-2.50805383784166,-0.909765136640096,2.14130706771817,-0.664818425861151,1.75168862447712,-2.27537628227341,5.75459142535023,5.2641670123183
"8783","Gm26555",-1.39362926789849,17.3363687338021,-6.29703244980587,0.937431617129199,3.77334226059737,-1.5775699441364,-1.34934452463453,4.79281358298636
"8784","Gm26558",1.30898690432306,-0.909765136640096,-2.27885381483336,0.400562510747586,1.83566719671519,4.25988845668892,0.703110020645346,-4.97861626042647
"8785","Gm26559",6.07758280929037,2.79434097820638,-4.83280112389708,-0.692627117653792,-12.3813831211452,10.2062536975097,34.5844240687576,-7.96933203478077
"8786","Gm26561",-8.9727507668257,-18.9672252968497,2.57998259606053,-12.584289983931,-4.58893078564272,8.22174152309422,-29.4191916307404,-8.16061210080621
"8787","Gm26562",-1.26886810800743,1.31554141839695,10.0095752270768,0.837290989442302,-5.83674797669139,-10.6862463556557,14.7380335736983,-1.98242309748683
"8788","Gm26563",2.59470675048318,1.35517141786292,1.84632920378311,3.06819349034667,4.98510086178823,-6.82612884682021,-4.53495816090316,-7.1837429858942
"8789","Gm26568",-1.10599870086683,-0.207626284427042,0.626649008633464,3.03202752239954,-0.941793589547722,1.58474122656212,-6.50093853272473,0.819751305134701
"8790","Gm26569",-3.10016671005767,-0.662508852747091,-1.65220480619989,-0.865099681234944,0.791865740000485,-7.12416423710383,30.222414254771,-5.01003982238193
"8791","Gm26573",-9.69805066800911,7.22427666300897,-0.921626872568527,0.400562510747586,-10.9898059829558,4.9505235124002,-41.8613083656589,-0.314235619554628
"8792","Gm26574",-7.99151322584994,9.57321135999252,2.6472182402951,-2.29487716064414,-8.27829447400201,-5.93202267596938,-29.4191916307404,-7.56082572935975
"8793","Gm26575",1.92436683470201,-2.76892540938625,2.05418705377891,-1.83033999015678,2.44154649731062,3.16948245312424,-9.2132660119208,-1.22825761055572
"8794","Gm26576",0.101494101728115,-2.52166912549325,-2.36597382877262,0.500703138434484,2.44154649731062,0.298035390283613,1.0762835743326,0.756904181223776
"8795","Gm26577",-0.95797048281283,0.286886283358969,-0.191048938937162,-3.3964240652,-3.80323294804871,-6.13549379110893,1.0762835743326,-5.67267331773932
"8796","Gm26578",21.7432963157854,22.0294999842206,35.1763890387672,17.7276279639099,19.430364111318,55.5461646399669,-17.9100087800399,46.654761185889
"8797","Gm26579",-1.25402691892083,3.92120868637074,2.24523599271608,-2.33104312859127,2.69348221402484,-1.78104105927596,1.0762835743326,2.61637172518142
"8798","Gm26580",2.11892916908189,0.494512567786011,2.33235600665534,3.03202752239954,0.521900728357353,-1.78104105927596,-0.186586776843625,1.70234973418033
"8799","Gm26581",-10.4763000055287,-8.47003436957122,-0.935360324981112,0.436728478694715,4.0433072722405,5.24855890268381,1.0762835743326,-5.67267331773932
"8800","Gm26582",2.15904796539753,20.5554385679598,-8.41845514781935,4.57030290565012,-0.93562568714124,5.45203001782337,73.590055265106,12.5162345107088
"8801","Gm26583",1.79960567481095,-1.24101956301364,0.0703111028806198,-2.33104312859127,-2.59147434685786,-1.78104105927596,-5.23806818154851,-2.77348953495873
"8802","Gm26584",38.6144920758093,40.2549564293912,42.9146929861311,52.100788402812,30.2821036372489,5.74289412568126,8.09374535085905,2.58494816322596
"8803","Gm26586",40.3527224452077,46.7676179530899,23.0453911136769,34.3537090232639,11.9918553596967,-11.376881411367,-17.5368352263526,3.8473680300298
"8804","Gm26587",-12.2209456949374,-3.23328426480352,-9.14903308145072,-22.144909721617,-10.2937802077158,25.355859624994,3.18561363626864,-1.25420378392585
"8805","Gm26590",6.38005456540862,7.47153294690197,-3.18367177634325,1.86650595810391,5.21900728357353,-7.42219962738744,1.0762835743326,1.67092617222487
"8806","Gm26592",4.55718183243473,-1.24101956301364,6.92675691708539,14.1587313351288,2.52552506954869,-2.76971150527085,-1.44945712801985,6.02107119354207
"8807","Gm26593",-7.30633212098216,-4.1335731143464,-4.19241866285103,-2.69543967139173,-14.1691303354801,-6.23005806625299,10.1598383260659,-11.439617321345
"8808","Gm26594",14.2171242531943,-17.024066881623,23.1829378607921,20.6233488906754,6.73678948626534,5.94636524082082,52.5376699355266,9.64847428988363
"8809","Gm26595",-4.33092657081555,-6.19562152797098,0.0703111028806198,-4.96250814024322,2.08760291342941,0.298035390283613,1.0762835743326,-8.3204686048762
"8810","Gm26596",-1.08273164270389,-1.0333932785866,0.713769022572725,-4.86236751255633,5.03302084416848,0.298035390283613,1.0762835743326,-1.92231466786857
"8811","Gm26599",-3.26303611719826,15.8480928868954,5.13700536377031,11.9639948021715,0.22204502926288,0.799541895706781,-15.0975686974585,-11.7538529408996
"8812","Gm26600",6.13895811470285,0.0348918559173512,2.38585819847731,-6.39228561965242,6.46682447462221,-0.290864107857892,-37.5561740683285,-14.9385874755721
"8813","Gm26601",9.8777718133024,1.02865513503799,1.41072913408681,4.79839285281656,-5.35090583819186,4.06358862397508,-5.23806818154851,1.26241986680385
"8814","Gm26602",-44.430105598109,-29.8400387935162,-33.3880691032805,-7.04874676935908,-45.2668224977744,5.7572366905327,-18.1830697303418,-16.5753513915488
"8815","Gm26603",-1.08273164270389,3.42669611858473,3.60246293498091,6.92915472603403,1.48172361283399,-3.06774689555447,-2.00921745855072,0.788327743179238
"8816","Gm26604",-9.27723307201006,2.76418726583764,-2.295662725892,-5.52718593841748,-3.86918222535787,5.35029446025359,5.75459142535023,-1.6681874779322
"8817","Gm26606",-2.83178210305677,-25.1817993990151,-28.6835883505604,-21.9362711900888,-28.4938820106235,13.0046503324835,-1.66564256166561,-21.8599871886519
"8818","Gm26608",-7.64892267341605,-14.7892840394887,-4.57451654072536,1.30182815992966,-3.26330292476245,-4.2527171742632,5.89794111546471,-1.38537542033303
"8819","Gm26609",-1.44858925330072,4.08446682778321,2.3155470955967,-2.99586155445242,-2.74140219640509,0.894106170850838,-20.3925123956632,-4.75865132673823
"8820","Gm26610",-4.34576775990215,5.10838381927258,-1.92729830043026,6.40064289580691,-1.30759856595136,-23.4515691608711,82.7168471035685,12.7389381386897
"8821","Gm26612",-0.786675206595888,-4.79134382354487,1.25329801726693,-6.12802970453886,-1.379715745667,-1.48300566899234,3.41543749984142,-4.63295707891637
"8822","Gm26613",-6.8855145249831,-0.622878853281128,-1.58189370331927,5.09881473587725,1.58373148000097,14.3572353142032,-16.9770748958218,5.0127785166746
"8823","Gm26614",-0.319323494270944,-1.73553213079965,1.25329801726693,1.56608407504322,7.20460232983596,-2.27537628227341,-3.97519783037229,-1.00829267686748
"8824","Gm26615",-1.74464568940872,-2.1904146991197,-2.46990275377052,1.96664658579081,-5.01499154923957,-0.690635055711283,1.0762835743326,2.4592539154041
"8825","Gm26617",8.10306007290853,21.5431752621373,44.128434486978,-19.7804374884078,1.87267461115405,60.9538293596262,130.817349684629,-14.3086754669063
"8826","Gm26620",-8.09300732757805,-3.76268868850688,-3.47864964027831,-1.73019936246989,-7.16854373997814,-14.648099422061,1.0762835743326,-2.26797384937866
"8827","Gm26621",-4.7982782831405,0.410514425305473,-6.52477466950637,-5.82760782147817,10.9418860005755,10.6934176380815,-26.7068641515443,5.92680050767569
"8828","Gm26622",-4.47895478886956,-0.662508852747091,-2.7312627955883,2.93188689471265,-2.84341006357208,-0.494335222997448,-2.71232747919607,-1.8908911059131
"8829","Gm26624",11.2184516448648,5.10838381927258,-5.8782412911682,6.10022101274621,-3.47918005161885,-3.35861100341236,-53.4137283030886,-3.52765502188984
"8830","Gm26625",-1.55008335502883,-1.1570214205331,-1.72251590908051,-6.12802970453886,-0.419892861190369,3.66381767612169,1.0762835743326,-0.125694247821851
"8831","Gm26626",-3.10016671005767,-1.24101956301364,-1.09586690044705,-1.06538093660874,-2.67545291909593,1.58474122656212,15.1112071273855,5.23274345036284
"8832","Gm26627",-1.40205513697483,0.247256283893006,-1.72251590908051,1.46594344735632,-0.251935716714221,-0.494335222997448,5.75459142535023,-0.157117809777314
"8833","Gm26628",6.61473569610413,15.1015858916678,19.9121460705096,11.3631510360501,12.3937189259582,21.2922710010189,12.0257060945022,-17.2379848869062
"8834","Gm26629",0.841635191998119,2.06204841362459,0.505911172576923,-1.83033999015678,-1.7156300346193,2.97318262041041,12.7720532018767,-9.36018484369914
"8835","Gm26631",-2.5610032741778,14.2710807539596,-1.78667609466902,-8.05015304622806,-13.4731045602402,-32.7493741226785,-41.4744963820447,-5.2272660617775
"8836","Gm26632",-2.01743506735378,-0.0839981424805396,0.800889036511985,-6.02788907685196,-1.90161647402436,0.298035390283613,-17.8667716933107,-0.976869114912015
"8837","Gm26634",-0.708448163030715,1.85442212919754,10.3213620020705,-3.96110186337426,0.0360585898578218,6.83330012924594,21.3823217965375,-7.68925867147427
"8838","Gm26637",22.9339373802276,28.6894803676088,28.5247256159122,23.5552357853881,22.9456027527946,-9.39954051937723,-10.2895495862534,3.0276167248951
"8839","Gm26638",-4.54875596335838,1.27591141893099,-3.39152962633905,-4.36166437412184,-8.21234519669285,-2.96601133798469,-1.30610743790537,5.76968269789837
"8840","Gm26640",-0.0232670581629426,-3.71832054549231,2.69764497347102,-1.06538093660874,0.875844312238559,1.58474122656212,1.0762835743326,4.35014502131721
"8841","Gm26641",-1.25402691892083,-1.1570214205331,-0.556337905752845,1.46594344735632,6.07682230088318,-6.13549379110893,1.0762835743326,-6.55527174678494
"8842","Gm26642",-6.23844166736487,0.153781854315241,-0.918551413922472,17.2269248254754,-4.77491722504778,3.96902434883103,-26.3769276845862,-0.280073363306499
"8843","Gm26643",0.56884581405306,2.84818540831818,-0.834506858629267,-1.93048061784368,5.55492157252583,-4.84878795483042,5.75459142535023,2.36498322953771
"8844","Gm26645",-5.48345938800827,-8.30677622815875,-2.66095169270768,-8.5230474928699,-4.20509651431017,4.55792384697253,41.5450103286279,2.17644185780494
"8845","Gm26647",3.7472395676759,-0.870135137174133,-2.46990275377052,-0.464537170487358,-2.65742362416702,13.5648647009221,1.0762835743326,-0.408506305421017
"8846","Gm26648",152.685650784721,157.263600023684,150.180109463926,190.600456848115,138.75347656334,18.3406022278856,-43.6270635307099,28.3825374487453
"8847","Gm26649",31.4477623038048,22.4193369842545,0.539528994694204,15.1239716440506,0.162263654360189,14.8587418196263,92.1303383222599,3.49897015422704
"8848","Gm26650",-4.22943246908744,-3.76268868850688,-1.87687156725434,-1.73019936246989,-7.60646589609742,-4.84878795483042,1.0762835743326,-1.92231466786857
"8849","Gm26651",-4.69678418141238,-6.23998967098555,-10.9617444631165,-6.8929887580869,-11.4936774163842,-7.02242867953405,5.75459142535023,6.4008926313003
"8850","Gm26656",1.79960567481095,1.19665141999906,2.15811597877681,-2.33104312859127,-1.54767289014315,-2.76971150527085,1.0762835743326,-2.99345446864697
"8851","Gm26659",-6.82212867050453,-3.11439426640563,-0.27201803558431,-16.9459543580529,0.396170076145502,27.9364425799767,45.0741988617816,-17.3267781841872
"8852","Gm26660",-1.91594096562566,-3.76268868850688,-5.01011661042166,-8.25879157775633,-7.25252231221622,0.894106170850838,-16.6039013421345,-6.83808380438411
"8853","Gm26663",-0.319323494270944,-0.207626284427042,-0.730577933631366,-2.33104312859127,-0.0839785722380739,4.45618828940275,-5.23806818154851,4.28729789740628
"8854","Gm26664",-0.630221119465542,-11.817470489224,5.08350317194833,-0.828933713287814,-11.2237124047411,18.4208239381782,-47.2859633240511,5.42402351638828
"8855","Gm26668",-5.80278288227922,12.6686530522037,5.90120111951896,4.13357442695541,12.8975903593866,-7.81479929281511,1.0762835743326,-10.5255953303439
"8856","Gm26669",84.0382821821026,99.9384837185779,36.078131541631,49.0854754327215,396.636962412311,129.695110485974,353.025655974988,18.7026395969062
"8857","Gm26670",9.65994242075958,-1.40901584797472,-1.14629363362297,-6.8929887580869,-3.68319578595282,0.697806338137003,-2.71232747919607,0.285550751891833
"8858","Gm26671",-0.342590552433886,-0.207626284427042,-3.81032078497671,-3.4965646928869,-2.0695736185005,-4.35445273183297,-8.69674276811908,-6.61811887069587
"8859","Gm26672",-11.9212518335091,-12.7315373597302,-5.05110474467011,25.644357964,-14.3114670457493,16.9364806655762,-274.188537692303,53.0653106696239
"8860","Gm26674",-1.44858925330072,-7.68389737487763,-5.81100564693364,-0.965240308921841,-2.0695736185005,-4.84878795483042,-0.746347107374499,2.49067747735957
"8861","Gm26675",22.2868645226094,30.6770069258501,-14.3364651783969,-20.1504544440336,46.526975493636,31.9785173566746,-7.95039566074458,23.4844984027218
"8862","Gm26677",1.184225744432,1.32027956194557,0.435600069696302,1.66622470273012,3.21538294238219,3.66381767612169,1.0762835743326,-4.72722776478276
"8863","Gm26679",0.226255261619174,6.06725524247587,2.8550760902909,-4.56194562949564,-4.30710438147715,-1.97734089198979,-1.8226306817071,10.3712162148593
"8864","Gm26680",2.86749612842824,3.74847425786105,3.36098726286782,-0.027808691792643,-2.36942931759497,2.97318262041041,5.75459142535023,-12.1650979406133
"8865","Gm26682",7.61924029524286,7.4271648038874,15.2642429682576,11.5272663234768,17.456630457578,-0.487163940571726,-9.02667923507718,23.4844984027218
"8866","Gm26685",-3.27146198627461,2.97181355026468,-1.82644483407841,0.400562510747586,2.00362434119134,2.37711183984318,1.0762835743326,0.756904181223776
"8867","Gm26686",-10.0237894822903,-7.86136994693593,-24.1992672824204,16.862528282675,3.65947300090795,39.7059236567714,-1.44945712801985,19.3912192656337
"8868","Gm26688",0.911436366486946,-1.2806495624796,3.0629339402867,-1.06538093660874,-0.167957144476148,-2.76971150527085,-17.9100087800399,-3.8760528976926
"8869","Gm26690",1.26245278799718,-0.459620711868657,1.84632920378311,-12.5203153241913,8.11650523193234,-7.12416423710383,36.3069421470793,-2.42509165915597
"8870","Gm26691",39.1344095516584,11.9936546198878,50.8686495416006,45.9978305267366,57.9974045372659,-35.1851938255372,15.3227489671351,-30.1722397106501
"8871","Gm26692",-1.86940684929978,0.370884425839508,0.888009050451245,0.30042188306069,0.959822884476633,1.09040600356467,1.0762835743326,1.6395026102694
"8872","Gm26693",1.20749280259495,2.02241841415862,0.174240027878521,4.29768971438208,0.43792215611928,-4.35445273183297,-10.2895495862534,-1.8908911059131
"8873","Gm26694",-24.8627089858738,-14.511874043227,-15.4796833533739,-6.1558383963315,-13.9470853062173,-13.9431218014983,-0.172948346916613,-7.74936710109253
"8874","Gm26696",-0.0232670581629426,-3.84194868743881,-3.98456081285523,-3.4965646928869,-2.67545291909593,-1.97734089198979,2.15256714866519,2.49067747735957
"8875","Gm26698",1.20749280259495,-0.331254426373545,-2.0878048758962,-1.16552156429563,-2.0695736185005,5.24855890268381,1.0762835743326,-1.03971623882294
"8876","Gm26699",-4.27596658541333,22.4193369842545,0.385173336520378,31.5136054800837,1.26584648597759,4.65965940454231,5.52476756177746,1.9564769241167
"8877","Gm2670",-8.10784851666465,-6.95634295384444,4.45992962196092,17.3632314211094,-6.38853939250009,0.0358564121285951,-79.5471936941749,-27.6925170104612
"8878","Gm26702",-10.8273164270389,-11.1105934934624,6.0219389555755,-6.02788907685196,-13.4133231853375,-14.648099422061,-40.4550883243682,8.79456072850081
"8879","Gm26703",8.6787048797838,-0.998501422669246,1.02863125621248,-19.5496106779122,-8.09230803459695,12.9759652027806,55.7232835717952,-0.565624115198332
"8880","Gm26704",-2.85064439027555,-4.42045939770536,-4.73194765754524,4.79839285281656,6.01087302357402,-5.53942301054171,-22.0285563005266,-3.15057227842429
"8881","Gm26705",-4.72646655958557,-9.88378836109455,-10.1042777761365,-25.0406306483826,-11.3195523695016,-6.01941566868771,-6.35758884261026,-42.4480405028858
"8882","Gm26706",1.036197526378,2.97181355026468,4.05487191573585,0.30042188306069,4.86506369969233,-0.196299832713835,1.0762835743326,0.69405705731285
"8883","Gm26707",-12.0179574914811,-3.89579311755062,-20.5295687032049,-11.8833055901228,-6.30456082026202,9.021283418801,-13.6481115694386,7.06626482095035
"8884","Gm26708",4.85323826854273,5.44911453274335,7.11780585602255,0.30042188306069,1.48172361283399,-10.7879819132255,-9.9596131192953,-0.188541371732778
"8885","Gm26710",0.18814701436964,1.64205770122189,4.85883641089389,3.46875600109426,-1.32562786088027,8.02544169038039,13.475163222522,-3.59050214580077
"8886","Gm26711",8.8267330978378,14.4438151824693,4.5974763690761,-11.6552156429563,15.4890647062445,8.51977691337784,-8.51015599127545,1.42227637087383
"8887","Gm26712",-1.75747632942922,-20.2224592905091,-22.0044580228802,-24.5037615420009,9.28651175314943,4.77573752696352,-83.4791544378181,-14.2390530296739
"8888","Gm26717",2.88233731751484,-1.1570214205331,1.70570699802187,0.30042188306069,-1.29573717342893,1.88277661684574,1.0762835743326,1.73377329613579
"8889","Gm26719",-2.67934911405861,-6.98175852266457,-6.15948570269069,-12.1559187813908,-3.53326793640558,-0.988670445994896,1.0762835743326,-0.251388495643702
"8890","Gm26720",-0.903010497410602,6.31451152636887,-2.31247163695064,8.63154539671127,-4.4750615259533,-1.67930550170618,-30.4954752050729,19.796986876762
"8891","Gm26722",0.397550537836117,-1.69590213133369,4.03806300467721,3.63287128852092,-0.503871433428443,4.75422367968637,35.9770056801213,-1.10256336273387
"8892","Gm26723",-0.365857610596828,-2.1904146991197,3.0629339402867,4.29768971438208,5.38696442804968,-8.2145702406685,47.859362084509,2.61637172518142
"8893","Gm26724",-34.1463573778941,-34.9372214746145,-18.8314442403035,-11.17396392016,-38.2059801150792,4.88464436695902,-82.9626311940164,10.8562631156546
"8894","Gm26730",12.7685349998936,1.43443141679485,4.12825847726252,17.627487336223,5.98098233612267,35.7512418727918,-1.1627577477909,-3.77630482324088
"8895","Gm26732",1.09115751178024,-0.622878853281128,-6.08917459981007,-6.69270750271311,-3.70122508088173,-4.55075256454681,6.45770144599558,3.18473453467242
"8896","Gm26733",-10.8188905579625,8.24819365449834,13.8030871009949,19.1574054433191,9.6641781220755,-39.4881099767804,1.0762835743326,8.64018161301616
