gene,log2FC,pvalue,adjusted_pvalue
Sod2,0.790303798813958,1.73219304772764e-05,0.0007981068277527
Stat5a,0.903869795712668,1.79254607894856e-05,0.0008237858024157
Ccdc93,0.336049747088676,1.8160132992029e-05,0.0008304554381109
N4bp3,2.52163742167864,1.81637384814791e-05,0.0008304554381109
Meis2,-0.28657358907855,1.83149046117711e-05,0.0008352252279603
Hivep3,0.685452898943079,1.84891588070006e-05,0.0008410208946112
Zbtb10,0.909923606019232,1.86843154044154e-05,0.0008477354401428
Adar,0.303323523744471,1.93475333233546e-05,0.0008755986464181
Zfp263,0.918608715258905,1.96602215360945e-05,0.0008874972410382
Ifi205,2.00635668186722,2.0147500117264e-05,0.0009071971580579
C130026I21Rik,2.91490999952595,2.08294651926553e-05,0.0009355420500005
Npy1r,-0.673107205665863,2.13560583158188e-05,0.0009567836076114
Cd74,2.47790741741836,2.15340573091628e-05,0.0009623402904252
Gm13889,3.157319376835,2.16987161074244e-05,0.0009672745172787
Gm12250,2.48049404461285,2.21813118926451e-05,0.0009863216268273
Rcor3,-0.326315908943021,2.32040986344193e-05,0.0010292345342048
5830415F09Rik,-1.17796594134467,2.32684450658042e-05,0.0010295276525269
Fmnl1,1.41195439510456,2.37921241978773e-05,0.0010500924915157
Socs3,1.5561782281439,2.41245520442373e-05,0.0010621355246933
Nudt7,-0.533185646919114,2.64145756818481e-05,0.0011600943324705
Chst15,0.916033133850195,2.72286150107258e-05,0.0011929077008753
Arhgap5,-0.431129307521405,2.75462437534311e-05,0.0012037678806571
Gypc,0.56930804874182,2.7611522807962e-05,0.0012037678806571
Ipo5,0.174180640930105,2.80431969662299e-05,0.0012196054758654
Itga5,0.603868775842523,2.83408890454959e-05,0.0012226064859288
Gm10074,-3.79206917293248,2.83864665568144e-05,0.0012226064859288
Csf3,2.88704237842651,2.83732095672544e-05,0.0012226064859288
Ccdc50,0.393451742245769,2.82542685226489e-05,0.0012226064859288
Phc2,0.429576505343478,2.92209622468735e-05,0.0012555156092144
Kif26b,-0.744297794327823,2.99224340589588e-05,0.0012825647156377
Dcp2,0.394053364528235,3.08322641905026e-05,0.0013183935318485
Serpina3h,2.82223459733508,3.09825274287254e-05,0.0013216493937358
Pex11b,-0.395536485933378,3.15625616790165e-05,0.0013431790866313
G3bp1,0.279356394699287,3.31492442863812e-05,0.0014073432735011
Rgs9,0.888164158206721,3.34427093680257e-05,0.0014164298117369
Gm26762,-1.22028737518786,3.38371416990405e-05,0.0014297395109848
Etv6,0.363784453660503,3.49000701196646e-05,0.0014711658399615
Heatr1,0.419828196356896,3.51347010348276e-05,0.0014775633352641
Zhx3,-0.525007155823433,3.53594369384174e-05,0.0014835155765857
Pard6g,0.38250790434914,3.56581071254514e-05,0.0014925345261829
Slfn5,1.59356792729595,3.6423047157045e-05,0.0015209820933425
Mfap3l,-0.420978567152143,3.73514063637644e-05,0.0015561049693277
Mylk2,1.77261312149496,3.80929757237733e-05,0.0015833003499547
Gm6225,2.36957857384181,3.8636069360904e-05,0.0016021389599401
Plcd3,-0.57743313318659,3.9422354820995e-05,0.0016309512965502
Il4i1,0.893386918622536,4.02612140771043e-05,0.0016618002504834
Ankrd10,-0.44760542962932,4.10088609831354e-05,0.0016887505778066
Ido2,1.65272574712665,4.21070604112716e-05,0.0017299792492935
Cacnb3,0.758746067165272,4.29940131796184e-05,0.0017623591931167
Lrp6,-0.454837902064964,4.3679235977351e-05,0.0017863404970462
Rnf144a,1.50208825958468,4.5095932826118e-05,0.0018400585314016
Smurf1,0.477543371691053,4.52137906952174e-05,0.0018406554837589
Dclk1,0.296225299723911,5.02876647136003e-05,0.0020425497710893
Endov,0.331677425048045,5.12443066053471e-05,0.0020766755251816
Rims2,1.83968104363915,5.15914529053281e-05,0.0020860027137299
Bhlhe22,2.21008832692712,5.18642974966123e-05,0.0020918140897072
Fosl1,1.09706697997725,5.19698077359837e-05,0.0020918140897072
Ptgs2os,1.3607722065803,5.26405884262389e-05,0.0021140412888024
Slmapos2,1.16414022272882,5.34140064951725e-05,0.0021402812355402
Ddx60,1.5079056849523,5.40661450878395e-05,0.0021615547826485
Aph1b,-0.38688446061773,5.53291536419693e-05,0.0022071009811855
Clasp1,0.293618284247633,5.57378985145186e-05,0.002218443009849
Gramd1a,0.487915824376106,5.67669451956015e-05,0.002254368373681
Axin1,0.34931676210915,5.72138798215015e-05,0.0022545423032974
Gdnf,1.06138100554427,5.71087365872615e-05,0.0022545423032974
Pde4a,0.933047897990603,5.70510184992665e-05,0.0022545423032974
Ptx3,2.50196913887458,5.72770827992689e-05,0.0022545423032974
Stat1,0.582191199998927,5.76918611279072e-05,0.00226191315801
Mapk6,0.405686333543348,5.77180464861515e-05,0.00226191315801
Atl1,-0.445702424275289,5.915065564832e-05,0.0023129722387394
Ubp1,0.366484103904281,5.96605524790092e-05,0.0023278059327203
Asxl2,-0.292747667502582,6.12822636670641e-05,0.0023858603568721
Gm12216,2.08535446680595,6.32610880426699e-05,0.0024575347731783
Mfhas1,0.872693244465874,6.37031874040623e-05,0.0024693294230474
Hebp1,-0.346475175652091,6.80409933916322e-05,0.0026317547791023
Mbnl1,-0.232310877487199,6.8208058078984e-05,0.0026325062415722
Usp6nl,0.402899127711414,6.86485907573514e-05,0.0026437862241778
Usp43,2.71833068310305,6.88040569244656e-05,0.0026440627996123
Slc15a3,1.25943468692721,6.91252154925141e-05,0.0026506918654774
Nlrc5,0.53347713112745,7.2890343778676e-05,0.0027890723603381
Madcam1,2.98173676418419,7.37046894616617e-05,0.0028141933999804
Fam184a,-1.0557259601615,7.90574981340244e-05,0.0030121244641619
Casp7,0.616599540185304,8.5461406031015e-05,0.003249173413516
Fam83c,1.55068980272807,8.60221510671787e-05,0.003263533990806
Fzd4,-1.10308343590573,8.64832253760394e-05,0.0032740602795757
Slc9a5,0.453097254471518,8.81048890804494e-05,0.0033283861804946
Tmem100,1.18541936497565,8.97173889896838e-05,0.0033821369198204
Ncoa1,-0.430000129802778,9.10199258251151e-05,0.0034240006274
Phf11d,1.02394660810138,9.15335750649982e-05,0.0034360740568083
Efna2,1.30339721073243,9.18612572486714e-05,0.0034411304159686
Il18rap,1.17837487887015,9.28606968608167e-05,0.0034640148236929
Nptx1,1.02197860965517,9.27316302769431e-05,0.0034640148236929
Fam227a,-0.710588544546823,9.45267799819873e-05,0.0035188037867616
Ahr,-0.55469044725119,9.70905990916595e-05,0.0036067134841737
Krt16,3.52416022345811,9.76341078725739e-05,0.0036193633627356
Gm20483,1.94604554176137,0.0001017671489077,0.0037647511040951
Vps37c,0.466581041448198,0.0001026701002659,0.0037902910100234
Mcoln2,1.73168599951153,0.0001037205884643,0.0038211607704702
Ptges,0.890175690431633,0.0001049231457921,0.0038574940466373
Ccm2,0.472511675936456,0.0001059065298678,0.003885636489864
3110043O21Rik,1.04027599114715,0.0001074311879067,0.0039334815432549
Brd4,0.340958701875642,0.0001108886624173,0.0040517535646799
Slc9a3r1,0.478732978102282,0.0001114312344681,0.0040632522327231
Fam208b,0.50918829544521,0.000118735771759,0.0043207705025234
Gm10155,-4.58122945463445,0.0001206637316704,0.0043819857421909
Ccl8,1.02760451771565,0.0001211526820774,0.0043907997441538
Cybb,1.38766487947108,0.0001222074182037,0.004420041529395
Camk2d,0.245273334741022,0.0001270029241878,0.0045841885449269
Cmpk2,0.67429725073293,0.0001275970742779,0.0045963301645462
Pyhin1,1.42065967659968,0.0001294407452844,0.0046533425991273
Irf5,1.19482885115034,0.0001300001759366,0.0046640505777175
Maff,0.436214030432662,0.0001315939706894,0.0047117511874781
Cebpg,0.275290182957539,0.0001319836040435,0.0047162317509024
Gm15596,-3.27694731430255,0.0001351266466924,0.0048092679384682
Was,1.38837130981856,0.0001349666414622,0.0048092679384682
Tenc1,-0.501965304805731,0.0001363304914115,0.0048424481919526
D17H6S56E-5,1.54083040895429,0.0001367466714022,0.0048475743494502
Nrg1,1.13175284586988,0.0001391208881409,0.0049219534850033
Mef2c,-1.32947918059907,0.0001400300865745,0.004934538485596
Spsb1,0.486616934475119,0.0001398354403029,0.004934538485596
Prickle2,-0.585120584553302,0.0001433942872331,0.005043123344484
Fam161a,-1.1138752836713,0.0001441045359829,0.005058125947071
Acpp,1.37554314525894,0.0001447663133872,0.0050713715795833
Tox4,0.400698695003187,0.0001465239557165,0.0050959354940911
Marf1,0.363659561748683,0.0001466106728993,0.0050959354940911
Fam134c,0.418634243113812,0.0001462232440767,0.0050959354940911
Cd47,0.771876775501005,0.0001465662932258,0.0050959354940911
Fpgt,-0.575889642049487,0.0001494676892244,0.0051851330088753
Tbx18,-0.625273432302206,0.0001531488115323,0.0053025173950158
Mov10,0.418210980110918,0.0001553561621956,0.0053685188529286
Efnb2,-0.597877177159729,0.0001612430099181,0.0055508617681685
Irf7,0.822155967969463,0.0001614735768514,0.0055508617681685
Lactb,0.769588215462175,0.0001615667801962,0.0055508617681685
2410002F23Rik,0.299718174006582,0.0001628658886523,0.0055740147035718
Slc30a7,0.265150755869464,0.0001626260636198,0.0055740147035718
Gab2,0.437653934838139,0.0001653630120418,0.0056486357619106
Nr3c2,0.75917882198587,0.0001659515172864,0.0056578996266426
Dcbld2,0.554909662477942,0.0001693978620066,0.0057643764836663
Ern1,0.697820074936975,0.0001717454123214,0.0058331284706733
Map3k4,-0.356122976619205,0.000174963807053,0.0059121835021429
Pxylp1,-0.444603359723088,0.0001745449848159,0.0059121835021429
Stk4,0.511615904934919,0.0001750677409641,0.0059121835021429
Birc2,0.6389399656409,0.0001826856622917,0.0061461661213651
Stip1,0.487912204755041,0.0001824999634475,0.0061461661213651
Klf16,0.615252883639322,0.0001844131049469,0.0061809587862935
Rtp4,1.10776021022095,0.0001841366993607,0.0061809587862935
Mapk1ip1,-0.587132592441997,0.0001930749421135,0.0064591356338199
Epn2,0.627057909658034,0.0001975353880368,0.0065959803447296
Pprc1,0.28487919523025,0.0002003858380628,0.006678653978502
Lmcd1,-0.965292336495788,0.0002016238457562,0.0067073783464179
Gm15910,-0.94073242822481,0.0002043858882109,0.0067866010664614
Otud5,0.29196467660434,0.0002052330950187,0.0068020656454993
Irf9,0.43574799714321,0.0002071336674457,0.0068396304152328
Dact2,1.70556229455085,0.0002067502334894,0.0068396304152328
Gm14403,-1.07094857079923,0.0002081584329215,0.0068607634333162
Angptl4,1.88756781374082,0.0002094244574132,0.0068852434319686
Pdgfc,-0.49056300650187,0.0002097843509316,0.0068852434319686
Zfp598,0.523680173053214,0.0002100595831412,0.0068852434319686
1110038F14Rik,0.595077794024578,0.0002116438581254,0.0068964912079564
Cxcl11,2.34187282234832,0.0002119498167214,0.0068964912079564
Serpina3e-ps,3.25600799837705,0.0002108443064357,0.0068964912079564
Tmem144,-0.564400284327624,0.0002112374943922,0.0068964912079564
Clint1,0.207084521097947,0.0002128189119881,0.0069121566842635
Psmb9,0.960127741967057,0.0002135677391174,0.0069238661021889
Gm4951,2.09878323567761,0.0002142115509454,0.0069321346005586
Mul1,0.354214397034421,0.0002182449768162,0.0070498662710332
Agrn,0.642381470196331,0.0002187231617647,0.0070525365233775
Lpar4,1.01365607320273,0.0002249901396933,0.0072415147669164
Arhgef17,0.492274252778153,0.0002267816314661,0.0072860239111219
Zfp697,0.646506330721397,0.0002286539065763,0.0073329636837475
Mcee,-0.623996649948876,0.0002304109941251,0.0073760474618413
Gm17552,-0.95393717528485,0.000231945870894,0.0074118760285156
Gadd45b,1.10059842411289,0.000235629323425,0.0075161117459608
Tlr3,0.537854210886212,0.0002362493493991,0.0075224324091728
C430014B12Rik,1.57805970451298,0.0002375309861283,0.0075363256470736
Mccc2,-0.466935923145527,0.0002371598635593,0.0075363256470736
Id4,-1.23536945025318,0.0002384160292379,0.0075509701906598
Noxo1,1.11718798905788,0.0002396134345536,0.0075620303566848
Vav3,-0.875586002302568,0.0002394176500673,0.0075620303566848
Gpatch2l,0.262584031052646,0.0002451825051359,0.0077241152810572
Arl4c,0.520856855201519,0.0002517934196932,0.0079183923572309
Gm10425,0.947523977216358,0.000256572234985,0.0080544709894686
Kcnk10,1.85210968907515,0.0002582219382962,0.0080920129732166
Cspp1,-0.317807152643379,0.0002594375683885,0.0081158443542751
Acaa1a,0.50446649380001,0.0002640013642949,0.0082441476825624
Clec2d,0.450856163200044,0.0002660357892031,0.0082894358759257
Rmdn3,0.724914496311657,0.0002663814007574,0.0082894358759257
Adam17,0.667082261775651,0.0002680609892693,0.008327169860039
Gcnt1,-1.55680729878067,0.0002708714669389,0.0083998419599809
Trmt13,-0.392660976338829,0.0002738521717833,0.0084775313803268
Xaf1,0.722597180716911,0.0002746762315269,0.0084883048255745
Gng12,0.297793344887099,0.0002759186238465,0.0085119463353089
Metrnl,-0.389043410091088,0.000278581055315,0.0085792379919215
Rhob,0.917998916726398,0.0002801512743031,0.0086127196070682
Cdc42ep4,0.378980403740985,0.0002833774928143,0.008696908905976
Sik1,0.921069774586687,0.0002854813890621,0.0087314213522593
Nudt12,-0.627475542172588,0.0002854414652189,0.0087314213522593
Gm12286,2.27495002074432,0.0002875758880073,0.0087804206490749
Ciita,2.09528847839096,0.0002903878531483,0.0088495000894487
Uvrag,0.337608767695634,0.0002908309714775,0.0088495000894487
Jak1,0.160837114238002,0.0002949418732287,0.0089592990486231
Egf,-0.975004708894526,0.0003017481794696,0.0091504622246996
Hmgb1-ps3,-2.39534779728216,0.0003039091023682,0.0092003449988609
Zfp30,-0.583539201294988,0.0003074217340194,0.0092909100666128
Upp1,2.3121774550695,0.0003115308262073,0.0093991644028815
Rhou,0.491146842278399,0.0003129258217173,0.0094253046064898
Clec2g,1.48129773786996,0.0003175348446279,0.0095479996872864
Ppfia3,1.35940333542762,0.0003277277041457,0.0098379001559315
Casp1,2.16093998779881,0.0003301880824116,0.0098950986512295
Zfp9,-0.313024870145489,0.0003376092640838,0.0100836026597651
Slc12a7,0.296304817914305,0.0003371580606026,0.0100836026597651
Chn1os3,-1.79427757091326,0.0003410259482132,0.0101686181983113
Tnfsf10,1.9746560586726,0.0003416274335189,0.0101695471904448
Mx1,0.822628301109427,0.0003447043681667,0.0102440393146352
Litaf,0.650282878967591,0.0003491076670207,0.0103576352922585
9430008C03Rik,0.317582754636343,0.0003521746703168,0.0104312733329218
Col18a1,0.673551908598059,0.0003642717788402,0.0107716916890553
Isg15,1.6073368009815,0.0003681554023279,0.0108685082432271
Slc28a2,3.81282709725572,0.0003711101502318,0.0109376282459244
Fam219a,0.507252973700572,0.0003736166454972,0.0109933307027413
Ccdc13,-1.6021710272846,0.0003787656342981,0.0111264745060454
Bambi-ps1,-1.52702888937228,0.0003796584493728,0.0111343582413939
Slc35d1,-0.250276505603826,0.0003813392900764,0.0111652888035365
Zfp40,-0.690750518756224,0.000382642960661,0.0111850928386009
Rab27a,-0.811399807911672,0.0003896022407136,0.0113513031930814
St8sia1,-1.23806628566816,0.0003894597087369,0.0113513031930814
Pik3cb,-0.614857452281526,0.0003951637974516,0.0114945606400657
Vipr1,1.44416712709403,0.000396332872269,0.0115097906277358
Cpox,-0.252744047093723,0.0003975198211166,0.0115254893176112
Acvr1c,-2.37709752132864,0.0004025797655565,0.0116532464279859
Gm12743,-1.02407167095054,0.0004062487337772,0.0117213934821724
Mark2,0.324189472535623,0.0004058601868309,0.0117213934821724
Map3k6,0.546907627484856,0.0004247512899327,0.012235444670099
Ms4a7,1.9837278296164,0.0004286356082505,0.0123274218237338
Tiparp,-0.318888980385,0.0004372577219167,0.0125551408043436
Ttyh2,0.38145972542282,0.0004409288242771,0.012559427900457
Trib1,0.520768860303577,0.0004397392881006,0.012559427900457
Zfp281,0.368974463166572,0.0004394817378381,0.012559427900457
Gm15512,2.79896125203186,0.000440647041559,0.012559427900457
Gm17080,2.21057797081934,0.0004383334496649,0.012559427900457
Plagl2,0.279738793875372,0.0004436985070216,0.0126181628049499
Arap2,-0.273668676438141,0.0004492720169242,0.0127563205951841
Eif4e3,0.402582761618214,0.0004502757108353,0.0127644931636018
Ppp1r14a,1.12848977540512,0.0004532296526607,0.0128075086158371
Ptbp3,0.331452994753117,0.0004530416257987,0.0128075086158371
Lpar3,1.68056417533433,0.0004601815158998,0.0129833807120402
Ccdc28b,-0.729610831817327,0.0004658081139626,0.0131213656873116
Ulk1,0.408937764189814,0.00046658916836,0.0131226363738623
Gm14387,-1.19946547740254,0.0004748672021676,0.0133344206013421
Fam198a,-1.61484577331636,0.000482357864243,0.0135234639580468
Gm14124,-2.22320269965438,0.0004851018604872,0.0135790443867313
Slc43a3,0.901297906326279,0.0004954365920025,0.0138465985454518
Sqstm1,0.822580859699803,0.0005022021169812,0.0140137182283127
Dtwd1,0.727897795555382,0.0005083933001026,0.0141643139595789
Ttll4,0.420518398312804,0.0005121238656831,0.0142459916520993
Cap2,-0.523134757430336,0.0005139294134243,0.0142517501878215
Lrriq3,-0.873910673751128,0.0005134934442664,0.0142517501878215
Trim26,0.460458794283105,0.0005306235830619,0.0146918464434438
Abcc1,0.54118394795395,0.0005395723389509,0.0149032901436867
Lyst,0.30635930311471,0.0005399318845169,0.0149032901436867
Plk2,0.747109838012535,0.0005449899540121,0.0150196535857648
Gm684,-0.865496751479736,0.0005472108190465,0.015034385384314
Spdl1,0.673135639131466,0.0005469773065325,0.015034385384314
Kri1,0.310318801304596,0.0005528653831223,0.0151663733022379
Ednra,-0.650628063031849,0.0005603737080913,0.0153487305514231
Ankrd44,-0.49664015966812,0.000569418640682,0.0155725518128871
Gm5862,3.15571067203679,0.0005723440589291,0.0156285863932083
2610020H08Rik,-0.819725242978701,0.0005738110982276,0.0156446876032077
Ubtd2,1.01721246364854,0.0005785089263288,0.0157486910921672
Gm6169,-3.03520378308156,0.000582121870697,0.015822888835975
Ctss,1.47847194344179,0.0005842098256737,0.0158554724529507
Foxc2,-0.596826968633372,0.0005865110754529,0.0158937370614011
Zbp1,1.74039504963836,0.0005874525981069,0.0158950945020412
U90926,1.70743649627361,0.0005888915832026,0.0159098876061906
Sox13,0.595499026188103,0.0005913369063557,0.0159392487451244
Thap3,-0.607519693065847,0.0005917661751596,0.0159392487451244
Sybu,-1.46383210206836,0.0005944811314891,0.0159882248198836
Met,-0.539671851997721,0.0005991736676235,0.0160901591376451
Snx24,-0.636179016003329,0.0006193418270306,0.0166067430342615
Gpsm1,-0.496888210982016,0.0006255996147172,0.0167493494444798
Rcsd1,0.782873306957657,0.0006322036690113,0.0168754844642836
H2-Q1,2.49879434468033,0.0006315597659508,0.0168754844642836
Ccbl1,-0.501723067463279,0.0006449334732741,0.0171895497189111
Arih2,0.281106601594451,0.000647228493926,0.0172249720525299
Rbm43,0.471673835734573,0.0006563616297245,0.0174420033079274
Zfp710,0.350630975684839,0.0006637335065501,0.0176116549930004
Bcl2l1,0.510779595966153,0.0006689994435461,0.0177250060592442
Dusp9,0.868191521897009,0.0006729226116305,0.0178024971631808
Ifi30,-0.372384893629605,0.0006804786574858,0.0179689878303609
Rps13,-1.38447697985914,0.0006812313259673,0.0179689878303609
Ppat,-0.518405530131013,0.0006885158524313,0.0181343074810987
Sprr1a,1.45321012267263,0.000692583636812,0.0182145410442421
Arl4a,-1.02732679696182,0.0006943609793414,0.0182256458964204
Cacnb2,-1.13608102917401,0.000695050149154,0.0182256458964204
Mlkl,0.345530915748609,0.0007063770270916,0.0184954607490029
Sash1,0.522089092298601,0.0007117094918007,0.0185775232854716
Mab21l2,-0.6616888484742,0.0007126367521318,0.0185775232854716
Plekhf1,0.553747056574872,0.000711170893607,0.0185775232854716
Gm5148,-2.37714700273698,0.0007202498685606,0.0187485772354824
Iqgap1,0.280820911165819,0.0007320426663785,0.0190277737378951
Sh3pxd2b,0.565505133950082,0.0007340526468244,0.0190522456266753
Kif19a,1.94729509884675,0.0007489323698235,0.0194101934394238
Pfkfb2,-0.245288896223784,0.0007644766769487,0.0197843013449537
Dock10,1.37015016646131,0.0007666839605543,0.0198126691313682
Otud4,0.25128246041352,0.0007711865148958,0.0199001834256254
Cntnap1,0.813820789047891,0.0007728780145013,0.0199150113823312
Kcna7,2.90061073165814,0.0007820099145177,0.0201212392291
Map3k1,-0.86988453271164,0.0007857680709349,0.02018880471591
Clvs1,1.21883696956847,0.0008016892341635,0.0205682312724739
Kif21a,-0.444320143958664,0.0008065291054441,0.0206626731022633
Rfx2,-1.2773672148602,0.0008180917457354,0.0209239350121459
1110032A03Rik,-0.596605862684383,0.0008190738959384,0.0209239350121459
Chd3os,-1.19474965354797,0.0008238037064085,0.020984634127102
Sh3rf2,-0.666390160599697,0.0008231748208035,0.020984634127102
Arhgef40,0.498751878931326,0.0008472604509263,0.0215206568382736
Fgfbp3,-0.730621780094271,0.0008466787022114,0.0215206568382736
Ncoa5,0.375037102846812,0.0008514175914112,0.0215954865895513
Arhgef2,0.401101373719265,0.0008565410826,0.0216945796077303
Ccl7,2.69511983584007,0.0008657530316342,0.0218657823046312
Gm13236,1.36853268054106,0.0008652751530122,0.0218657823046312
Heca,0.297447265879292,0.0008729139822703,0.0219854163189121
Ptpre,0.50101754535421,0.0008729557934939,0.0219854163189121
Trak1,0.353425555731598,0.0008778472834526,0.0220774258268596
Smim3,0.511750275005048,0.0008791052322803,0.0220779230940708
Gm21982,3.5439057459599,0.0008913003589029,0.0223527098447235
Sez6,3.27507905107938,0.0008978545544214,0.0224854558425397
Zfp647,-0.651454944186215,0.0009084616562572,0.0227191862450523
Tagln2,0.595049419294789,0.0009238937424583,0.0230727581537453
Katna1,0.976279121307379,0.0009307645538793,0.0232118360282846
Ints9,-0.353391668758604,0.0009351511284018,0.0232886588973941
D2hgdh,-0.32779205958443,0.0009411405630094,0.0233313995817546
Dip2b,-0.279827600522637,0.0009434097413742,0.0233313995817546
Igf2bp2,0.224188182613292,0.0009424267427329,0.0233313995817546
Malt1,0.631142831115119,0.0009398878836623,0.0233313995817546
Stc1,-1.02438694611731,0.0009414404911473,0.0233313995817546
Gm19684,2.25248988381644,0.0009477597780124,0.023374141911121
Slc25a24,-0.357520915576924,0.0009472256819882,0.023374141911121
Alyref2,-0.892077997066008,0.0009499796319959,0.0233965287543089
Rap2b,0.448658404936886,0.0009554200400441,0.0234980617021067
Fzr1,0.360649088540159,0.0009798129082141,0.0240591250978601
Mgat3,-0.716515388721999,0.0009809311842378,0.0240591250978601
Fzd1,0.335295897343418,0.0009946457559939,0.0243619896636374
Abcg1,0.432898071547099,0.0009974907350575,0.0243981581574906
Lace1,-0.443231548125306,0.0010014471158645,0.0244613746890154
Syt7,1.16261315790251,0.0010056558764051,0.0245305744626278
Nudt6,-0.664299123182279,0.0010123773638054,0.0246607934071232
Rassf9,1.10953950112525,0.0010149136045028,0.0246888464964392
Tead4,-0.799055016002671,0.0010165166405931,0.024694152886126
Tfdp2,-0.418280545421779,0.0010219844072386,0.0247932026741115
Plxna2,0.591951260418811,0.0010244342622585,0.0248188686553437
Fscn2,2.76269824856702,0.0010293562179025,0.0249042750629853
Il27ra,1.08208711231771,0.0010318300352774,0.0249302999444879
Lce1f,2.52522687694345,0.0010427306706054,0.0251595813092912
Gm10499,1.08330557552702,0.0010577511117806,0.0254517320867195
Hnmt,-1.37615341047694,0.0010591209247011,0.0254517320867195
Ttc39aos1,-1.46198237075061,0.0010585502639146,0.0254517320867195
Hcar2,3.02426881969473,0.0010648808148985,0.0255213572721173
Zkscan17,0.247186175571769,0.0010647372313188,0.0255213572721173
Rexo4,0.277247733127122,0.0010787862183062,0.0258199155149253
Brsk1,0.48252887889211,0.0010874219038494,0.0259873456328116
Fsbp,-1.96585444942716,0.0010886964941792,0.0259873456328116
Fam105a,-0.764830256319255,0.001093069615474,0.0260326684783662
Tpm3,0.253538923355585,0.0010935151528403,0.0260326684783662
Elk4,0.384814543989109,0.0011094108404581,0.0263758729282778
Zfp652os,-1.48506146964878,0.0011140919104983,0.0264518946153087
Selp,1.47439407001976,0.0011251102242944,0.0266779792678114
Drp2,-0.852440956785726,0.0011359769042128,0.0268998727477019
Pbx1,-0.265163313405738,0.0011380499270897,0.0269132204906334
Tef,-0.347492782485245,0.0011421998855138,0.0269755843160234
AI593442,-1.93235482569953,0.001150290311603,0.0271307229447013
Gm10068,3.77394126561451,0.0011659692064802,0.0274279642753943
Usf1,0.421334125765701,0.0011644671124588,0.0274279642753943
1700084C06Rik,1.15977736785982,0.0011753993928116,0.0275770349647695
Tnfrsf19,-1.21282237496939,0.0011740748217201,0.0275770349647695
Egr2,2.67957758823096,0.0011829502613966,0.027717721564999
D930048N14Rik,1.46080250371657,0.0011886092572865,0.0278137685914399
Frem2,2.37206895335096,0.0011977200694555,0.027990231400343
Exoc3l4,0.832757126395947,0.001213861069595,0.0283230823037408
Tnfaip8,1.25223767176073,0.0012151398105749,0.0283230823037408
2310030G06Rik,-1.26266277906373,0.0012188861180317,0.0283733137997696
Pfkfb3,0.538896124280912,0.0012346700884028,0.0286938590269278
Gm26802,2.69363924351148,0.0012358748097515,0.0286938590269278
Gdpd3,1.62410760201514,0.0012483054138391,0.0289447774176406
Diap1,0.202670000624815,0.0012555242874458,0.0290743552849961
Il23a,2.33668407979187,0.0012573026610481,0.0290777739937086
Rcor2,-0.69452862123448,0.0012628972499959,0.0291315923217052
Synj2,0.310897494375261,0.0012614322385816,0.0291315923217052
Enpp2,1.316707176195,0.0012654220686062,0.0291521200327117
Fam109a,0.60724923224707,0.0012779969698673,0.0294038244770393
Rbfox2,0.325126263044045,0.0012892681504883,0.0296249231847387
Aox1,0.312249609591841,0.0013007123282635,0.0298454053410604
Kcnj14,2.94310279201862,0.0013038848500188,0.0298454053410604
Vasp,0.275103462807376,0.0013032526382585,0.0298454053410604
Lrrc4,-1.45441716934453,0.0013264537230779,0.030323072225901
Armc2,-2.0401482220291,0.0013304386700589,0.0303752265375419
Gm12416,1.75596507901945,0.0013417651874428,0.03059464841086
Vps54,0.254285825845398,0.0013492605159625,0.030726263422897
Arl15,-0.390180917790162,0.0013530798419268,0.0307739370681102
Zfp275,0.169166417654731,0.001362324235337,0.0309447177583372
Pnck,-1.23044666394943,0.0013733071521784,0.0311545036011378
1700009P17Rik,-0.658706135128268,0.0013827123055848,0.0312882526914768
Phactr2,-0.261215826605483,0.0013821648053858,0.0312882526914768
5730596B20Rik,-1.07346796747962,0.0013950783609892,0.0315280636942963
Il18bp,0.853243101267545,0.0013978438308559,0.0315505738582176
Fgfr2,0.363099247355547,0.0014012606312449,0.0315877096279755
Zc3hav1,0.548335557496826,0.001424754171822,0.0320767571183828
Fbxo42,0.348403064661446,0.0014305411881243,0.0321664311796276
Gm6254,3.08640502219507,0.0014324795966943,0.0321694504894921
Ppp4r2,0.51446439838945,0.0014476961043211,0.0324702757687422
Prokr2,1.81516029474496,0.0014510760263306,0.0325051967657052
Ppp6r1,0.381645135519006,0.0014627595755693,0.0327258042559319
P2ry2,0.472540482441023,0.0015151932399299,0.0338564043373328
BC024978,0.438805093263084,0.0015201371688288,0.0338819573217343
Hdac11,-0.358747152917297,0.0015201009074182,0.0338819573217343
Serpinb9,0.51620807376384,0.0015259754549219,0.0339696233916528
Mgat4b,0.6979085569322,0.0015379563966443,0.0341538673279579
Stk17b,1.17309526810889,0.0015380828593096,0.0341538673279579
A230028O05Rik,1.63566995657952,0.0015491580163745,0.0343570106840477
Rac2,0.99632879204388,0.0015620738037863,0.0346004198699565
Gm20470,2.9789484474278,0.0015653013450124,0.0346288936512624
Nr4a3,0.726149833491571,0.0015772390372305,0.0348497512674816
Slfn9,0.85805672127771,0.0015919700599323,0.035131705617145
Hcfc2,-0.33181309320871,0.0015973822713766,0.0352075689504542
Gm12258,-0.661096751603215,0.0016060142151293,0.035310529556069
Plau,2.09088819673237,0.0016053280555173,0.035310529556069
Gna13,0.352195834254499,0.0016094295749712,0.035342042797183
