gene,log2FC,pvalue,adjusted_pvalue
Rad52,0.447764876327148,0.0010871543825231,0.0207191712085069
Adamts5,-0.611398714952143,0.0010885014239853,0.0207192007762051
Nav3,1.51121204738085,0.0011086511487152,0.0210766901716862
Lrp6,-0.510093941341118,0.0011120755733712,0.0211157234948758
Fam110b,-0.543311862878557,0.0011207390331837,0.0212540152364497
F630028O10Rik,-2.7944689050721,0.0011240288841039,0.0212901854690233
Ptgs2os,0.989261203978669,0.001135069504428,0.0214521666863707
Stxbp1,0.557041134374627,0.0011353669621009,0.0214521666863707
Urb1,0.542931005711353,0.0011377867120161,0.0214715411499226
Papss2,0.666956963227475,0.0011427805461905,0.0215393851050041
Card10,-1.39292817111663,0.0011764127257727,0.0221461852862768
Rogdi,-0.525058726470819,0.0011805607270586,0.0221971363076628
Tbxa2r,-1.54604919600996,0.0011877256815646,0.022304619232213
Sumo1,0.381089581808457,0.0011904012425775,0.0223276354865427
Rab40b,-1.02849072453652,0.0011959886654178,0.0224051453269703
Eef2k,-0.538728472326777,0.0012028580384006,0.0225064531389198
Irf2,1.01945958804451,0.0012090626983008,0.0225950928290471
Mapkapk2,0.749950505477716,0.0012164410565217,0.0227054252477318
Narf,-0.660290507552805,0.0012207072513505,0.022729952797518
Nrros,-1.9257867162629,0.0012195595492649,0.022729952797518
Birc2,0.888552897042913,0.0012354481741443,0.0229625432462762
Rfx2,-0.854384293273634,0.0012361808137647,0.0229625432462762
Adam17,0.936270364875921,0.0012396546058971,0.0229993268388075
Mgat4b,0.760501401615546,0.001251990982793,0.0232002516775325
Slc4a2,0.253265224840154,0.0012615113833319,0.0233485742691451
Pdlim2,-0.997023357099486,0.001277037492695,0.023607563445392
Szrd1,0.513239477275007,0.0012797902755542,0.0236300844763311
Rel,1.41668142260161,0.0012946925323766,0.0238766111449909
Nupr1,0.352139326690649,0.0013115860033148,0.0241386331317921
Rgs18,-3.15165531326905,0.0013120355822657,0.0241386331317921
Pus1,0.437698140924516,0.0013136826581385,0.024140094573598
Bcl2a1b,2.43340929128236,0.001318049055701,0.0241914629424791
Plxna2,0.857669241887419,0.001332030186815,0.0243320674338854
Mitd1,1.08700258456481,0.0013296126427256,0.0243320674338854
Gpr146,-0.753563748453155,0.0013313227978828,0.0243320674338854
Fam167a,2.150907232397,0.0013281038530541,0.0243320674338854
H2-M3,1.60688651803375,0.0013411686729659,0.024469972031994
Aph1b,-0.566971592175901,0.0013437775460381,0.0244885567235997
Slco3a1,1.05080610472813,0.0013500470498364,0.0245737287475543
Tmem158,-1.24068392499979,0.0013574807774013,0.0246798659872526
Bst2,1.30032832091581,0.0013604009180413,0.0247037897841024
Oxct1,-0.360282348672498,0.0013635889899804,0.0247325169101405
Pom121,0.301399344141776,0.0013770449873258,0.0249178798587907
Taf4a,-0.276369664946712,0.0013757871429286,0.0249178798587907
Paqr7,-0.679205607487555,0.0013795647999514,0.0249341764723625
Myom2,1.89593521263326,0.0013930359831056,0.0251186898171465
Ogfr,0.7870264970202,0.0013917771305017,0.0251186898171465
BC039771,-1.48167963315926,0.0013995268315927,0.0251900645530665
Htr2a,1.33589948077041,0.0014002659430758,0.0251900645530665
Src,0.495218464580523,0.0014033432230375,0.0252159653343698
Fbxl22,0.869518975981773,0.0014075477647708,0.0252550619072017
Wdyhv1,0.577183370376945,0.0014087991543792,0.0252550619072017
Klhl3,-1.35488141839394,0.0014168539218805,0.0253654229506617
Nme3,-0.683261022200273,0.001418249831841,0.0253654229506617
Nsun2,0.261241243888978,0.0014207406358255,0.0253804930986986
Inpp5d,-2.42372066646256,0.0014310521269679,0.0255350772922129
Selenbp1,-1.57970755039172,0.0014354458007217,0.0255838308857804
Erap1,1.01602828416354,0.00144702043343,0.025760309427039
Homer2,1.37935224077963,0.0014536137747753,0.0258478042930317
Leo1,0.233671275623561,0.0014771144902855,0.02623539335168
Ptch1,0.844929504207833,0.0014820914739672,0.026293463833665
Gltscr1l,-0.42009384858192,0.0015162650492035,0.0268478084875334
Oacyl,1.45414815845827,0.0015168253382787,0.0268478084875334
Lrrtm2,-1.54460906399817,0.0015319429671015,0.0270842591853012
Plekha3,0.33705820954912,0.0015396827492955,0.0271898791931222
Wdr72,-1.51686999079181,0.0015444638004155,0.0272430676547522
Lonrf1,-0.530228411923866,0.0015464473050353,0.027246844451074
Sertad3,-0.547576705100883,0.0015533846837033,0.0273377951363966
Crebrf,-0.45118415879871,0.0015806449971274,0.0277857903090936
Cd86,2.41907904629057,0.0016047260510666,0.0281769400916486
Ctns,-0.40797575383624,0.0016252300421192,0.0285044617523845
Enpp4,1.05962088772426,0.0016323477588186,0.0285967271195083
Bcl11a,-1.00470342067296,0.0016417538309773,0.0287284735656381
Dlg4,0.281018910705752,0.0016435992734156,0.0287284735656381
A430105I19Rik,-0.908428455808212,0.0016584292353169,0.0289548206288505
Ebna1bp2,0.315932007533358,0.0016697051361354,0.0291012245117283
Mmp10,1.89075930617236,0.0016705943547222,0.0291012245117283
Eif2ak2,1.21054558434907,0.0017151328162898,0.02980962780818
Ppfia1,0.300644074172806,0.0017148799245854,0.02980962780818
Irak3,0.843647214961183,0.0017530514618447,0.0304343173178662
Slc5a3,-0.658137909529131,0.0017619191421358,0.0305538207992679
Tmem200b,1.21997407305276,0.0017753772835311,0.0307180166169611
Nop58,0.513032068394213,0.0017746408962845,0.0307180166169611
Cnksr3,-0.826218065360327,0.0017842674746088,0.030732536414509
Ctrl,1.91296905472845,0.0017832647568064,0.030732536414509
Kctd16,-1.77000153138985,0.0017816890574954,0.030732536414509
Slc25a23,-0.608615222922968,0.0017860043015936,0.030732536414509
Slitrk5,-0.7804449246822,0.0017861952133895,0.030732536414509
Rpf2,0.48652980137298,0.0017932936256997,0.0308202327479357
Nos1ap,-1.39777403898735,0.001822235486811,0.0312827249291001
Ephb6,-0.776000145685937,0.0018387550844263,0.0315311687584417
Smg8,0.33071268343928,0.0018435083824105,0.0315775145503227
Rtn4rl2,1.61486887867721,0.0018485790907734,0.031629188243133
Hk2,0.858060789438896,0.0018538579045529,0.0316843039647175
Ccdc146,2.11062642046243,0.0018620075992524,0.0317531063354245
Zfp467,-0.89170777630513,0.0018608596523753,0.0317531063354245
Mrpl38,0.395321785901585,0.0018688225519223,0.0318340691117837
Peg3,-0.797757419611392,0.0018731113650044,0.0318718695134853
Stim2,0.439767263015693,0.0018791892899052,0.0319399954472968
Trim14,2.21212652741472,0.0018851569024866,0.032006098281579
Dcp2,1.22942671857659,0.0018880238709905,0.0320194709134175
Cttnbp2nl,0.331699504960149,0.001914710321391,0.0324363302960405
Zfp36l1,0.845008592595175,0.0019367597432794,0.0327738058096266
Chek2,-0.516085473973043,0.001948423986548,0.0329349955750303
Apol9b,2.02543457228908,0.0019647424607994,0.0331380823152796
Zfp362,-0.617359905451958,0.0019634452964407,0.0331380823152796
2010002M12Rik,2.08214781128789,0.0019964482211168,0.0336033730062102
Fpr1,1.98621656123523,0.0019988758798421,0.0336033730062102
Spry4,0.895093262000347,0.0019968505865038,0.0336033730062102
Lrriq3,-0.912295320548317,0.0020099056476458,0.0337519488201735
Ankrd34a,-0.796428063563238,0.0020411747207646,0.0342306912155435
Nanog,-1.86806010293176,0.0020428602654123,0.0342306912155435
Igsf6,2.05452914111106,0.0020899306381815,0.0349813498884329
Ddx26b,-0.692299031396296,0.0020939547627163,0.0350106508046354
Lyar,0.477670858297781,0.002103990114533,0.035140286088606
Rtcb,0.175758323338284,0.0021073967826736,0.0351590498985825
A2m,2.38450055562294,0.0021192541427559,0.0353186088141755
Nat8l,-1.97714638206287,0.0021318115433858,0.0354894767098367
Lincrna-cox2,1.31162648834581,0.0021410003551118,0.0355879654328311
Parp3,0.526921191835363,0.0021435820382995,0.0355879654328311
Psmd7,0.17837296145103,0.0021446608170444,0.0355879654328311
Polr3d,0.329141133069657,0.0021677472077501,0.0359323350399836
Hscb,-0.376464020460803,0.0021934058498459,0.0363185555718033
Cxxc5,-0.935983089664822,0.0021970551441559,0.0363399056550569
Prorsd1,-0.475984934417264,0.0022001466205363,0.0363519933579813
Tirap,0.333944254955355,0.0022146864365845,0.0365530079710246
Il2rg,1.78838063017276,0.0022204550946371,0.0365862820311921
Zim1,-1.10903000127177,0.0022214542307399,0.0365862820311921
Zfp108,-0.547592165415216,0.0022271160821483,0.0366403424668826
Ube2z,0.228978402190945,0.0022398623707456,0.0368107157386474
Fzd4,-0.86709590700662,0.0022700772090262,0.0372675042023409
Rhbdd3,-0.356028116009601,0.0022770422513155,0.0373420379425004
Tnfsf4,1.82688183603303,0.0023053285654325,0.0377656963607405
Hlf,-1.99250923947376,0.00232760818745,0.038090157788038
Gfi1,2.60323970684263,0.0023382070397563,0.0382229832327053
Spsb2,-0.554481743224141,0.0023554385417935,0.0384638368028412
Peli1,1.2494341799837,0.0023635577656308,0.038555536051853
D3Ertd751e,-0.542970487982718,0.0023846341267179,0.0388581808648993
9930012K11Rik,-1.18484575607022,0.0023878076303294,0.0388687628958166
E2f3,0.314482070247241,0.0024124194591495,0.0392141213268293
Uap1,0.766319315689152,0.0024141169568046,0.0392141213268293
Cyp26c1,2.34829834187601,0.0024363900877155,0.0395342159754816
AA414768,-0.739386296035979,0.0024500455210882,0.0397139483991985
Meox1,1.6497140644115,0.0024666958787767,0.0399417979361544
Gng4,2.05951700163679,0.0024744117226268,0.0399826506996124
Gpatch4,0.493917340358424,0.0024735157041397,0.0399826506996124
Trak2,0.261708242097416,0.0024890313205445,0.0401728813338001
Kat6b,-0.630499726706187,0.0024914021477874,0.0401728813338001
Pmepa1,-0.457981670583985,0.002502009871149,0.0402175887325927
Rsl1,0.549889331204654,0.0025014201220533,0.0402175887325927
Spata13,1.18554527714266,0.002499706211671,0.0402175887325927
Diras2,-1.08020862908074,0.0025080339023351,0.0402723817122612
Agbl2,-0.848662660379322,0.0025207824210611,0.0403675991936082
Rasa2,0.505201658408656,0.0025211965660801,0.0403675991936082
Susd2,0.829434993994394,0.0025244495112309,0.0403675991936082
Usf1,0.420429258712275,0.0025228400791926,0.0403675991936082
Lacc1,1.22962904154234,0.0025423359727886,0.0406114436151168
Tnfrsf14,1.53525433532056,0.0025556232379576,0.0407391741628458
Tnfsf11,2.29691182608765,0.0025532161160895,0.0407391741628458
Ptplb,0.447167964646013,0.0025764557911185,0.0409844063587329
Areg,1.91957201263322,0.0025816529753861,0.0409844063587329
Mtmr3,-0.30675148498926,0.0025810658155225,0.0409844063587329
Ythdf2,0.260480781995033,0.0025795613498981,0.0409844063587329
Dtx4,0.958109921510238,0.0025932267776857,0.0411186972156353
Bphl,-0.4013401956256,0.0025954525419571,0.0411186972156353
Hoxa2,-1.11745714551515,0.0026056450168922,0.0412377467781327
Slco4a1,1.59269589384897,0.0026191895406438,0.0414095479839567
Slc9a3r2,-0.534580453265793,0.0026339397200923,0.0416000387176434
E130308A19Rik,-0.791879010584979,0.0026474668819106,0.0417280885512195
Tlcd1,-0.522360184784248,0.0026460694112514,0.0417280885512195
Synpo2,1.08217821003999,0.0026641361989135,0.0419050391492029
Zfp260,-0.494989072458655,0.0026617041093557,0.0419050391492029
Slc25a35,-0.823773041521553,0.0026793481722157,0.0421013086775
Fgd4,-0.73769416718429,0.0027065196355015,0.0424849091407634
Creb5,1.37427993486201,0.0027455549504207,0.0430537685147956
Lrrc61,-0.519267351420197,0.0027534422663968,0.0430952502028336
Nop56,0.489315161744815,0.0027537974024019,0.0430952502028336
Mpp6,0.752403585761357,0.0028008656045104,0.0437873395369096
Litaf,0.790747508689683,0.0028102850215717,0.0438900396016051
Acer2,0.771003224895551,0.0028348225285572,0.0442284013346036
Zbtb4,-0.344808315114812,0.0028587143053549,0.0445560137531987
Etl4,1.02006701893386,0.0028618377023555,0.0445595943160493
Fam227a,-0.93830322917848,0.0028812578863177,0.0448166567589977
Gpr176,0.488548396886234,0.0029206484834453,0.0453674058644553
Ppp1r16a,0.312277181498932,0.0029225577386544,0.0453674058644553
Tmem140,1.24481757229081,0.0029294369634156,0.0454283985897657
Tjp3,-1.96022572404063,0.0029494439734294,0.0456467213536075
Tm9sf4,0.239281044367422,0.0029471445106002,0.0456467213536075
Fam105a,-1.60850056682511,0.0029676693053281,0.0458366495814929
Purg,-0.549686401280305,0.0029666465013239,0.0458366495814929
Gdpd5,0.816610603253513,0.0029713204771374,0.0458470581437267
Dram1,1.38483989772579,0.0029882276296155,0.0460617790474971
Mxi1,-0.480979036292558,0.0029947486592842,0.0461161346043175
Bmp3,2.23710926173716,0.0030271073514574,0.046567858246846
Pnmal2,-1.33935813636178,0.0030867828320174,0.0473911952445039
Trmt61a,0.467329496440573,0.0030845143751788,0.0473911952445039
Serpina3n,2.27874369113936,0.0030917220570439,0.0474197489605768
Casp7,0.944532524394523,0.0031034449461697,0.0475521877871325
Bhlhe41,-0.902461879458738,0.0031148629654082,0.0476184911542424
Gif,1.44307340891902,0.0031113531802912,0.0476184911542424
Ppp1r3b,-0.558382755497155,0.0031170490995179,0.0476184911542424
Nov,1.17580526385862,0.0031340686918783,0.0478310443867539
Xpo5,0.461146634881836,0.0031408396506398,0.047886920574459
Atg14,-0.332684408710874,0.0031530937768872,0.048026202839057
Tgfbr3,1.27138544337126,0.0031608202765045,0.048096315650092
Rnf31,0.91588342446169,0.0031746256240854,0.0482111045219841
Eef1e1,0.441957202282283,0.0031745842666787,0.0482111045219841
Il1rn,1.73818327777639,0.0031892903969662,0.0483860914511161
Zfyve21,-0.505065401462739,0.003193864594955,0.0484077961591655
Opn3,0.848819536834155,0.0032019550665142,0.0484526092992225
Slc12a9,-0.519219195827269,0.00320311424551,0.0484526092992225
Syt17,0.816551485790029,0.0032220314542545,0.0484777018045414
Pde4a,0.574839986376905,0.0032190814098952,0.0484777018045414
Ncoa1,-0.452496494866448,0.003224775476801,0.0484777018045414
Ctps,0.602825370793421,0.0032082372587127,0.0484777018045414
Hes6,-0.426974038851312,0.0032261862621241,0.0484777018045414
E2f4,0.325930525373928,0.0032115480677703,0.0484777018045414
Lrrc55,1.86475874256608,0.00322680981555,0.0484777018045414
D19Bwg1357e,0.280181773825539,0.0032370292674679,0.048583834005593
Pik3ip1,-0.724292042472207,0.0032441871097121,0.0486438532643207
Nav1,-0.631215900629361,0.0032610684129552,0.0488494090380331
1810034E14Rik,-0.773701162721786,0.0032686409030327,0.0489152587617113
Dlgap4,0.487390525849356,0.0032977473652535,0.0493029239587763
Wdr59,0.700746830022598,0.0033179153962798,0.0495563328683927
Pfkfb2,-0.427653989928818,0.0033246944336981,0.0496094666516642
2610008E11Rik,-0.530169980284547,0.0033341189164661,0.0497019333927027
Npy1r,-1.22839964993485,0.0033390956576135,0.0497279826224285
Ech1,-0.315193970867527,0.0033458144389741,0.0497318499476479
Tnfrsf19,-0.94211507207487,0.0033443728173693,0.0497318499476479
