gene,log2FC,pvalue,adjusted_pvalue
6030419C18Rik,0.907255746625626,8.69162542891219e-05,0.0004396652617986
Dvl1,-0.525279475306521,8.71153780659327e-05,0.0004405599967358
Gm4924,1.29720279804962,8.73806358996344e-05,0.0004417886426745
Maf,-0.71542648436292,8.76160101727462e-05,0.0004428656113989
Jam3,0.45525466852499,8.77143648189808e-05,0.0004432496251276
Azi2,0.449448010713275,8.78718777706946e-05,0.0004438221674934
Dusp1,0.360292832936945,8.78808064842433e-05,0.0004438221674934
Kcnb2,-1.93921647020341,8.78948970364139e-05,0.0004438221674934
Fgf5,1.83302089761058,8.79582828638728e-05,0.0004440290170369
Emc1,-0.349178242269283,8.88467978213671e-05,0.0004484000978731
Mfap5,-2.18351466781581,8.89147007108813e-05,0.0004486284669753
Ddb1,-0.388636170676377,8.90245907752006e-05,0.0004490685164829
Rab5a,0.53711079800509,8.90567092765739e-05,0.0004491161371309
Fkbp7,0.68028403018472,8.91832103710144e-05,0.0004496395871149
Ube2q2,0.406606276821826,8.93921115986038e-05,0.0004505781059044
Spop,0.218606932586998,8.98765197806254e-05,0.0004529044777952
Mfn1,0.505570561006271,8.99202433568195e-05,0.0004530095394145
Fgf16,4.05150663817969,9.00367172164032e-05,0.0004534809633147
Cacna1h,1.75921732713344,9.0687985133399e-05,0.0004566450184545
Tmem81,0.559047710351605,9.10105777728245e-05,0.0004581528932925
Cmtm8,-2.546769778178,9.1355573038435e-05,0.000459655937107
D6Wsu163e,0.476375410367049,9.1339202385356e-05,0.000459655937107
Wdr47,0.555141905835823,9.21853419136187e-05,0.0004635953558296
Rnf11,0.742256925112832,9.21832046707569e-05,0.0004635953558296
Gm6634,0.628416266277339,9.24167788791878e-05,0.0004646412513133
Micu2,0.350414604195129,9.27186210936845e-05,0.0004660405005429
Ubxn7,0.28903520408786,9.27971926207272e-05,0.0004663170775592
Dock4,0.463832169671701,9.32901407108143e-05,0.000468675278193
Zfp933,0.425338866302801,9.339155980805e-05,0.0004690658002634
Tmem14a,0.827259384416003,9.37132296664457e-05,0.0004705620690452
Nfic,-0.460252676727617,9.38818353364768e-05,0.0004712891931568
Rbbp6,-0.233199204124311,9.39364403789537e-05,0.0004714438077204
Ppl,-2.02273464496802,9.40910552420864e-05,0.0004721001413768
Rbms1,-0.339526553180946,9.41637315706158e-05,0.0004723451215867
Tspyl5,1.2743451460012,9.42207630865388e-05,0.0004725115199204
Fundc1,1.24034970352562,9.45474894158619e-05,0.0004740299950358
Csrp1,-0.88887467244604,9.46590421554506e-05,0.0004744691649826
Ppapdc3,1.18187699914411,9.48475384642855e-05,0.0004752936871828
Mdm4,-0.328456723087797,9.50167397018897e-05,0.0004760211265004
Lrrc28,0.44798474836939,9.56879423243771e-05,0.0004792625214446
Steap4,1.70597406098845,9.57928150454528e-05,0.0004796664751353
Cep192,-0.363989770463444,9.59339575294905e-05,0.0004802517934565
Oas3,-0.973696453700127,9.61211450894362e-05,0.0004810672624086
2610203C22Rik,-1.11416230234638,9.64441906943085e-05,0.0004825620900732
Zim1,1.38111514023549,9.67233818883291e-05,0.0004838367908351
Mylk,-2.11303431339005,9.68849671757104e-05,0.0004845226994817
4930433N12Rik,2.87253757289912,9.70482125418451e-05,0.0004852165617719
Mtmr6,0.238358387809442,9.73349789700369e-05,0.0004865274920551
Cdk9,-0.338643433295336,9.74760978201998e-05,0.0004871099271337
Kif27,-1.29232662797635,9.75045924769184e-05,0.0004871294019709
Camta1,0.793534263885951,9.75859414052617e-05,0.0004874128584085
Trim39,0.246058807867673,9.78102477951436e-05,0.0004884100220209
Fndc9,1.30630970708874,9.79346596447138e-05,0.0004889079908252
Hnrnpf,-0.388867990673524,9.80350918151612e-05,0.0004892860277992
Plag1,0.55324957167029,9.84285489141449e-05,0.0004911259719565
Prelid2,-0.728502055914757,9.8916505221999e-05,0.0004934363902812
Sfrp4,-1.02020529241224,9.92972886873403e-05,0.0004952111571805
Epn2,0.586307711978742,9.94203021535535e-05,0.0004956998146648
Rab28,0.399216534549374,0.0001004464499176,0.0005006900312531
D630036G22Rik,-0.702117143822951,0.000100774512756,0.0005020725661937
Tmc7,-1.00972525698901,0.0001007667439793,0.0005020725661937
ENSMUSG00000045502,-3.37454043219638,0.0001014143448115,0.000505133220485
St7l,0.624560178060179,0.0001017249486894,0.0005065529001371
Rpgr,0.684688363765754,0.0001017693135856,0.0005066464269105
Pde4b,-1.11412458028921,0.0001018733011844,0.0005070366566112
Slc16a5,0.861523704043335,0.000102284911775,0.0005089573851239
Tmem132b,1.89996303795235,0.0001026953266924,0.0005108712006574
Garnl3,-1.01078009486357,0.0001028958320328,0.0005117400948215
Utp3,0.45007764178282,0.0001033107410646,0.0005136745960445
Me2,-0.353245758316718,0.0001034989760472,0.0005144813558333
Pet100,0.700812749087833,0.0001036112548916,0.0005149102363546
Lmln,0.52889899526775,0.0001036950964397,0.0005151976141226
Stim1,-0.40200549768315,0.0001040982875206,0.000517071102598
Mob4,0.612703416812803,0.0001046236728837,0.0005195504558147
Rian,-0.700997193377206,0.0001048110114387,0.0005203502809056
Dact3,-0.635008715763747,0.0001050273708432,0.0005211631300875
Veph1,0.87217450092693,0.0001050110260019,0.0005211631300875
Tha1,0.77975678849177,0.0001062183838777,0.0005269411007802
Upk3bl,1.71560472606466,0.000106249295721,0.0005269624473977
Fam161b,1.24017573243107,0.0001064523237826,0.0005278372108639
Dip2a,-0.663693086232398,0.0001066463010088,0.0005286666696317
Zdhhc17,0.440313594703847,0.0001070613234834,0.0005305912037703
Pgpep1l,2.21093641551457,0.0001075040040128,0.0005326518127271
Ggn,-1.16926927787831,0.0001076337100596,0.0005331610790446
Map3k5,-0.893132148027619,0.0001078209794515,0.0005339551580541
Thoc7,0.442284033327075,0.0001078871385791,0.0005341492231051
Thumpd3,0.788440439376999,0.0001081178318614,0.000535157596147
Ranbp3l,3.09265557538709,0.0001084264543555,0.0005365510999643
Nono,-0.409511724413438,0.000109335358855,0.0005409136764341
Sema6d,-0.617284151406038,0.0001099128826249,0.0005436350468291
Colq,2.05444773419735,0.0001099735878311,0.000543799483997
Tmem209,0.309113352276404,0.0001101953907129,0.0005447602390613
Adam12,-3.15500465088781,0.0001102765896646,0.0005450256006287
Trub2,0.421694022710175,0.000110323071223,0.0005451192870514
2900076A07Rik,0.64047866549634,0.0001109327170405,0.0005479948935573
Arvcf,0.849160051490245,0.0001112050055508,0.0005492029750444
Nudt8,-0.450096120761737,0.0001113122562915,0.0005495955930184
Sipa1l3,-0.690709783304868,0.0001114234405131,0.0005500074316857
Asap1,-0.646814793162815,0.0001116696982335,0.0005510856475995
Memo1,-0.418343670391606,0.0001117019626874,0.0005511075408723
Ptpn2,0.564587393099454,0.0001118097105082,0.000551227161291
Pttg1,1.13739702232559,0.0001118007027653,0.000551227161291
Siah1a,0.858087395107212,0.000111789231336,0.000551227161291
Cebpg,0.243997875288221,0.000112184823855,0.0005529388381344
Mb21d2,0.846356481884893,0.000112281147221,0.0005532758993693
Erbb4,3.3183336144843,0.0001124141116996,0.0005537933005221
Ddx39b,-0.32595315476354,0.00011370502982,0.0005600135315983
N4bp1,0.246201334646786,0.0001139499016872,0.0005610800231266
Gm21092,0.359963901923103,0.0001141539464513,0.0005619450051012
Rps16,-4.82574359987286,0.0001145582566109,0.0005637951575353
Gm12942,0.500996498288006,0.0001148803292483,0.0005652397615983
Synpo2,-1.95957052387713,0.000114960636193,0.0005654943962161
Dolk,0.433508321115199,0.0001150321896427,0.0005655654130299
Sec61g,1.02662165181573,0.0001150064938831,0.0005655654130299
Sf3b3,-0.513486761486959,0.000115991307694,0.0005701394533564
Wdr81,-0.7881691415484,0.0001168370353702,0.0005741540070651
Cpxm2,-1.31528857311648,0.0001172273478077,0.0005759291480983
Gclc,1.9005135271978,0.000117496242258,0.0005771070391067
Car6,1.67040957352104,0.0001178336566421,0.0005786208123335
Pls3,0.767340176846326,0.0001179960878914,0.0005792747953899
Tenm1,2.96322560978143,0.0001184876330398,0.000581543763252
Bhmt,2.17693688472419,0.0001188256606673,0.0005830583210745
Lrrc3b,2.57491041131587,0.0001191336416883,0.0005844247312352
Dse,-0.373590685751346,0.0001192306524315,0.0005847557802757
Zfp708,0.909988356601576,0.0001203004476947,0.0005898564164758
ENSMUSG00000097108,-2.13010205164448,0.0001206241431636,0.0005912971611914
A430057M04Rik,-0.963634692078002,0.0001211332378844,0.000593645791404
Foxo3,0.353733402086258,0.0001214836590597,0.0005952158297918
Rxrg,2.09364067906138,0.0001216573662373,0.0005959194857689
Ccdc113,1.58884456429835,0.000121824987401,0.0005965929897353
Tecta,-1.08207666815305,0.0001218772697835,0.0005967014711481
Fpgs,-0.780080748559361,0.0001219178678722,0.0005967527076967
1700088E04Rik,1.43629973935498,0.0001222927092202,0.0005984395387689
Tor2a,-0.403333442624735,0.0001224633998467,0.0005991267713846
Heph,1.80365818758624,0.0001226461425397,0.0005998726122146
Hist1h1d,0.58004528880318,0.0001228421709673,0.00060068305033
Axdnd1,-1.49333910749068,0.0001229818026591,0.0006012173833281
4933430I17Rik,-1.63132876263299,0.000123030472944,0.0006013068820787
Spock2,1.40143816523274,0.0001235642592293,0.0006037667381636
Ttc14,0.373367162233834,0.000123966104214,0.0006055808406153
ENSMUSG00000078439,-1.7846033467145,0.0001249147617433,0.0006100645971798
Rpe,0.521551977702378,0.0001252820092493,0.00061170732524
BC030336,0.635171128486532,0.0001253906827937,0.0006120870303298
Zfp644,0.502818930509273,0.0001256699925236,0.0006132992932327
Cyba,-1.6690626201948,0.0001257321997471,0.0006134517082515
Mrs2,0.324884766067373,0.0001258295797987,0.0006137756153534
Pknox2,-1.59693976851834,0.0001261390131279,0.0006151334686002
Foxo4,0.337088246230047,0.000126378969141,0.0006161519214351
Lipn,-3.06647178409292,0.0001266818896987,0.0006173248384828
Srp72,0.167243620292826,0.0001266652014868,0.0006173248384828
Meiob,2.23277699764566,0.0001269520100523,0.0006184889562302
Blvra,-0.739784486446825,0.000127360131984,0.0006203246566187
Taf1a,0.561168426313147,0.0001275759458164,0.0006212230221169
Olfr1372-ps1,-2.61904043512628,0.0001276733607407,0.0006215445516492
Fbxo7,1.10820125237969,0.0001279716930564,0.0006228437968273
Xrcc4,0.533030407189871,0.0001288980982558,0.0006271985105305
Zfp593,0.44382872109606,0.0001296938639177,0.0006309155689087
Rab5c,-0.331217518577207,0.000129745336199,0.0006309485685946
Smim11,0.68170199419236,0.0001297799197208,0.0006309485685946
Mcm3ap,-0.213876266592604,0.0001297962264418,0.0006309485685946
Tll1,-2.12409829919397,0.0001304129288174,0.0006337908324664
Eed,0.645652831311887,0.0001306201845615,0.0006346423295036
Clpb,0.375782326278178,0.0001318609970218,0.0006405139036108
Mbp,-1.91400346390485,0.0001319401143789,0.0006407410557038
Emc2,0.537776999855598,0.0001321049812732,0.0006413844199889
Mgat5,0.587057009181798,0.0001323905087122,0.0006426131457198
Wsb2,-0.291736562503386,0.0001325573854184,0.0006432654890531
Dusp7,-0.69935177343738,0.0001329568440489,0.0006450458940581
Ifnar1,-0.426453063722951,0.0001331245523228,0.0006454720907501
Mlf2,-0.373705288238327,0.0001330963931422,0.0006454720907501
Rarg,0.377363336989621,0.000133142470749,0.0006454720907501
Zfp939,0.794171969126154,0.0001335328649843,0.0006472062795276
Tbc1d25,-0.709436156058943,0.0001335729492853,0.0006472421550398
Twistnb,0.628914952113624,0.0001338635511855,0.0006484916261443
Rasal2,0.6776824800749,0.0001342950789086,0.000650423023406
Hmg20a,0.288397947372853,0.0001347176956247,0.0006523103286435
Adrb2,0.960636346015285,0.0001348901614761,0.000652985763352
Cdt1,-1.54135030057338,0.000136291471009,0.0006596080869657
Cacng7,0.89236003254998,0.0001363380195637,0.0006596545479294
Procr,1.18281963733848,0.0001363676893164,0.0006596545479294
Tanc1,-0.218349507167572,0.0001370400173545,0.000662744933746
Polq,-1.5553623128216,0.0001375347527985,0.0006649751573295
Sbf1,-0.341005235705728,0.0001376279072772,0.0006652631378369
2810468N07Rik,-1.83563179083835,0.0001379206568921,0.0006658655994859
Alg2,0.58666236293238,0.0001378454098246,0.0006658655994859
Nup50,-0.184618990456886,0.0001379168164094,0.0006658655994859
Prosc,0.395193453875397,0.0001378742627633,0.0006658655994859
Zbtb41,0.349875345303443,0.0001379026438204,0.0006658655994859
Itsn1,-0.613133532445456,0.0001381707372236,0.0006669103777665
Usp10,-0.419196807650269,0.0001382826131384,0.0006672877364994
Nubp1,-0.345915763480628,0.0001385471375653,0.0006684013428368
S1pr3,-2.10071780389779,0.000139353961906,0.00067213001987
Plin4,1.73283725727346,0.0001395659993451,0.000672988812036
Spats2,-0.386961537290917,0.0001397584444221,0.0006737527345023
Mthfd1,0.208884303385884,0.0001401891073023,0.0006756644149464
Tsku,0.764617359859602,0.0001402310691802,0.000675702212663
Atp2a3,-1.7413521062686,0.0001402897723275,0.0006758206400325
Cacfd1,0.335726162076923,0.0001406279511242,0.000677285005852
Sema3c,2.11601558605011,0.0001407203084587,0.0006775650349421
Cd34,1.38975077551505,0.0001415314429991,0.0006811687634044
Slc16a8,1.80960209336566,0.0001415375409719,0.0006811687634044
Ccr1,-2.31616995280232,0.000141583423832,0.0006812240343952
2610027K06Rik,1.29497825245073,0.0001422378672344,0.0006841047441005
Pias3,-0.44158271073534,0.000142251228853,0.0006841047441005
Kifc2,-0.655768794984357,0.000142405734597,0.0006845976879811
ENSMUSG00000097243,0.928401302024341,0.0001424228678288,0.0006845976879811
Lace1,0.426744103461059,0.0001425053727391,0.0006848280518626
Sdf2,0.436526019125167,0.0001427807279242,0.0006859848461454
Sall2,-0.288966462089507,0.0001431237151282,0.0006873957816176
Wash,-0.291337839771159,0.0001431438196016,0.0006873957816176
Fndc4,-0.910627384503032,0.0001433580413052,0.0006882576121233
Bmp8b,1.45644101634217,0.0001444070535703,0.0006931258577089
Kcnh5,2.47034665375957,0.0001450215339387,0.0006959065805965
Ccdc93,-0.261947161271805,0.000146298633643,0.0007018648596577
Farsa,-0.399826242413677,0.0001466251728676,0.00070326106163
3300005D01Rik,-2.15243638774248,0.0001468844561628,0.000704334084709
1300002E11Rik,0.481615449982643,0.0001480039524595,0.0007093587305202
ENSMUSG00000090353,0.535975385452615,0.0001479712719763,0.0007093587305202
Selk,0.939059923542674,0.000148427062055,0.0007110424617654
Gprin3,1.76330982357568,0.0001484094327281,0.0007110424617654
Trac,-2.49864561198625,0.0001486529813607,0.0007116492158734
Atp6v0a4,-2.54697590417639,0.000148661523231,0.0007116492158734
Mboat1,-1.49187919354036,0.0001486059731191,0.0007116492158734
Wnk4,0.547275083815072,0.0001488361840489,0.0007123131437664
Fyco1,0.560704362083076,0.0001492162860243,0.0007139597314389
Tlr4,1.00629165473168,0.0001500779741011,0.0007179092268354
Scn4b,2.02188239179143,0.0001505371041961,0.0007197578009416
Tnk2,-0.810801899379249,0.000150506769354,0.0007197578009416
2310001H17Rik,-0.764520324024259,0.000151611699219,0.0007247207558134
Armc8,0.389934053056997,0.0001517230978382,0.0007250782407306
Glo1,0.478938411627137,0.0001519965104206,0.0007262096242147
Suclg2,-0.692596229528783,0.0001521697750975,0.000726862090215
Tnn,1.01304542579661,0.0001526255896158,0.0007288635584161
Sulf2,0.649757687283657,0.0001540317624148,0.0007354014037763
4933407K13Rik,-0.443018254522929,0.0001551296293235,0.0007404644924376
Oxgr1,2.50491159107064,0.0001551698555248,0.00074047802863
Msrb1,-0.573498844300602,0.0001558273202419,0.0007434363406581
Ermard,0.50627400084696,0.0001562721001588,0.0007453787744571
R3hdm1,-0.318764623925467,0.0001563481856287,0.0007455621161067
Frmpd4,2.29845225613792,0.0001569880135425,0.0007484329851219
Mon2,0.288372752119889,0.0001572165412558,0.0007493420897789
Grik3,2.84392019307881,0.0001575053832314,0.0007505381639834
Cetn2,1.21344271965545,0.0001576002210831,0.0007508094246648
Map2k4,0.305481192790738,0.0001580510280154,0.0007527759881716
Sema3g,1.71131335226807,0.0001591070699237,0.0007576235664268
Gm5127,2.4995563731833,0.000159505463919,0.0007593380306376
Mex3b,-0.977387028393512,0.0001604822760647,0.0007638046131187
Gm2000,-0.362593835875184,0.0001605595627897,0.0007639888470657
Ppp6r1,-0.401836205675853,0.0001609662376768,0.0007657399401756
Sap130,-0.340125936781503,0.0001614154871993,0.0007676926773526
Ppara,-1.12367817922225,0.0001614549708654,0.0007676960967631
Trim65,-0.392048428581911,0.0001617970581434,0.0007691380075546
Srp54a,0.59833617460116,0.0001618513856678,0.0007692116250936
Pum2,0.545542632918159,0.0001619072407096,0.0007692924652144
Fzd10,1.73685915598815,0.0001620443741087,0.0007697593631206
Fam120aos,0.973825089604735,0.0001628007385444,0.0007731668647804
Fam19a5,1.89845721653707,0.0001628802025311,0.0007733587942763
H2-Aa,3.23339655817938,0.0001630945358227,0.0007741908407081
Cenpc1,0.609215359067598,0.0001631525759585,0.000774245242256
Cthrc1,-1.40673941163209,0.0001631841870923,0.000774245242256
Gm3248,-1.77200814315342,0.000163829999058,0.0007771231859509
Adcy4,-0.735419146256627,0.0001640649518923,0.0007780513187923
Gm5862,-3.14236821984691,0.0001643005727423,0.0007789821744287
S100a11,-0.873047216408673,0.0001645307039918,0.0007798865633926
Fen1,-0.615530617394175,0.0001651787957295,0.0007827712061806
ENSMUSG00000086368,1.57922369323728,0.0001656532296431,0.0007848317128834
Pde1a,-1.19816865596909,0.0001660107887618,0.0007863376370818
AI464131,-0.602459121483197,0.0001671339441536,0.0007914683476848
Rnaseh2b,-0.358100703560985,0.0001689151388429,0.0007997120271684
D3Ertd254e,0.55874787778571,0.0001690033375307,0.0007999383595745
Cdc42ep5,-2.25891157514656,0.0001698029771584,0.000803531220943
Dhx32,0.374465568021932,0.000170185421873,0.0008051486131806
Cyb5d2,0.370282727076927,0.0001706684625029,0.0008072410392665
Cdc6,-1.23222096176106,0.0001709063874959,0.0008081733758287
Bak1,-0.558142706726707,0.0001710055913855,0.0008084494465981
Espn,0.733159152347845,0.0001712272800961,0.0008093043090751
Trp53cor1,0.582788377294527,0.0001715772992757,0.0008107651717624
Ino80,0.248858772721259,0.0001718680717895,0.0008119454422044
Chrna1,1.36083368362164,0.0001724167723881,0.0008143433723764
Zfp462,-0.73571762515103,0.0001733887862809,0.0008186348083276
Cnot3,-0.492718866761562,0.000173408049936,0.0008186348083276
Fam57a,-0.612084703585575,0.0001737185724673,0.0008197099378467
Zfp945,0.496637898658093,0.0001737012496772,0.0008197099378467
Tmem8b,0.875721230690519,0.0001742897270772,0.0008222090888606
Psd,-0.779517464407994,0.0001743838419398,0.0008224571578413
Zfp420,0.789824356876126,0.0001746640449871,0.0008235825587918
Deaf1,-0.318279692161959,0.0001752948307965,0.0008263601116628
Unk,-0.453415713767096,0.0001771347114722,0.0008348347991422
Map2k2,-0.56609061889652,0.0001773976614028,0.0008358751573688
ENSMUSG00000065947,1.22028070898232,0.0001783589204931,0.0008400047708552
Gm10222,1.22028070898232,0.0001783589204931,0.0008400047708552
4632415L05Rik,0.565455611503946,0.000178667987239,0.0008412602994013
Nr4a1,0.877014467980838,0.000178893715245,0.0008421229229171
Chpt1,0.825784054451426,0.0001810528516402,0.0008520842856188
Pml,-0.668730798727193,0.0001811085234031,0.0008521437865233
Yipf5,0.504016888118821,0.0001816143223123,0.0008543206743644
2610015P09Rik,0.609357011924877,0.0001818868628191,0.0008553995324793
R3hdm4,-0.227918248526312,0.0001825414533521,0.0008580704823607
Slc1a5,-0.490746815889383,0.0001825222711919,0.0008580704823607
Gpr183,-2.53132417041298,0.0001828189405367,0.0008591709298505
Hexb,-0.662495516072019,0.0001836420773818,0.0008628345671339
Prim2,-0.861792626644486,0.0001846488855685,0.0008673592338232
Fam185a,0.641829193705321,0.0001851406707625,0.0008694630883994
Gbp6,1.50127303103437,0.0001852577105668,0.0008698064722773
Ankrd35,-1.30359897466226,0.0001853712955812,0.0008701334765799
Hebp1,0.268313614857012,0.00018555239303,0.0008705708579878
Slc45a1,2.22523930751711,0.0001855307069029,0.0008705708579878
Mcam,-1.39829018072212,0.0001858114680399,0.0008715798941408
Syn2,1.1843587735458,0.0001865566730983,0.0008748681870803
C030039L03Rik,1.11264439724482,0.0001867950039146,0.0008757784700583
Zscan18,0.701139272479144,0.0001879330961622,0.0008809058074312
Gm7452,0.948258962887423,0.0001884580856235,0.0008831575787241
Gyltl1b,1.97746916058526,0.0001886645446969,0.0008839159316721
Esyt3,1.4039545257159,0.0001887890459844,0.0008842900346915
Kif18b,-1.70537313169723,0.0001891155292185,0.0008856098228054
Cend1,0.992625217769506,0.0001905611123555,0.0008921683851274
Nradd,-0.79905724873651,0.0001908421384202,0.0008932729163968
Tbx5,2.16107448438312,0.0001917143612055,0.000897143480462
Nacad,-0.588335325920005,0.0001919096877529,0.0008978170529364
Nlgn1,2.51820554817222,0.0001919489700127,0.0008978170529364
Erlin2,0.224813783976373,0.0001921798175156,0.0008986845586964
Hbegf,0.64596268828185,0.0001922480320404,0.000898791318822
Pak6,1.64934528070525,0.0001926899337506,0.0009006446655645
Arhgef5,0.325510127625085,0.0001934894197151,0.000904168114214
Zfp583,0.430124093619645,0.0001937432625728,0.0009051407341334
Acadvl,0.347164790492675,0.00019384479723,0.0009054015010246
Ten1,-0.415484473171205,0.000193978059156,0.0009057082841505
Accs,0.318461190940604,0.0001940019461405,0.0009057082841505
Sash1,0.513951079409434,0.000194134908515,0.0009061154202764
Mpp2,0.570487260878407,0.0001942676277406,0.000906521229919
ENSMUSG00000097028,-1.11186010550775,0.0001944875579168,0.0009073337095371
Efnb2,0.523364969359751,0.0001945586726437,0.0009074517082046
4930562C15Rik,-1.42176088705804,0.0001947257932272,0.0009080173320162
Gm12608,2.02009563750647,0.0001961107339116,0.0009142601163811
Bmp8a,1.32784982415889,0.0001964764466917,0.0009157494822976
Exosc9,0.416248244160708,0.000197374433137,0.0009197184173755
Apod,1.82462458625202,0.0001975357405477,0.0009202535417094
Psma8,2.72503128485483,0.0001979767935139,0.0009220913496588
Sepsecs,0.390508495474542,0.0001980530452845,0.0009222296047059
Hspa12a,-1.17156732304041,0.0001982465319895,0.0009229135682937
Zbtb34,-0.406432757452376,0.0001986080996888,0.0009243795079289
Crebbp,-0.271140934635003,0.000199894027114,0.0009301459851894
Apob,1.60913917164932,0.0002009294800891,0.0009347445204807
1700064E03Rik,-1.54636986308522,0.0002011141656014,0.0009353839679592
Znrf2,0.462530704407961,0.0002016611236969,0.0009377076528983
Evi2a,-1.77780458288803,0.0002017323980417,0.0009378188757792
ENSMUSG00000064351,1.434788332909,0.0002028595878412,0.0009428376619592
Nt5c,-0.240475478606942,0.0002029214115365,0.0009429037151736
Ntng1,1.67193752752901,0.0002031578981677,0.0009437811436346
Tead4,0.777355521971166,0.0002033383302328,0.000944397817057
Olfr456,-1.89912286914972,0.0002041422783947,0.0009479094211791
Zfp558,0.503810245221015,0.0002044437794799,0.0009490868750165
Fez2,-0.424925924294616,0.000205772492144,0.0009550312712492
Fam160b2,-0.313664542792921,0.0002060904281524,0.0009562827645573
Gng3,-1.68457193188771,0.0002063884347656,0.0009574412185755
Itch,0.207307019160717,0.0002074084303235,0.0009619476707558
Cnot11,0.275881239421018,0.0002098666415999,0.0009731208078307
Pdha1,0.250051847659229,0.0002111029761327,0.0009786243771845
Impa2,-0.768685303844732,0.0002111535600385,0.0009786297924183
Glud1,-0.459664212369391,0.0002113043004106,0.0009790992899703
Arhgap22,0.428634749955224,0.0002113584191646,0.0009791209668158
Mrps14,0.454269305293455,0.0002116437364849,0.0009802134137855
Nedd4l,-0.616525955518143,0.0002146831098831,0.0009940575889938
Dctd,-1.0845735341618,0.0002148492089075,0.0009945941405342
Slc6a8,-0.59485517660036,0.0002151455904352,0.0009957334127083
Vezf1,0.164374297064659,0.0002155317602671,0.0009972876122268
Gbp7,0.544687888037333,0.0002157050320959,0.0009978562148163
Ces2e,1.20306277700754,0.0002174168331044,0.0010055401594585
Ccdc30,0.801450008400308,0.0002175757314196,0.001006040108577
4933438K21Rik,1.998319437466,0.0002195566498391,0.0010149626268472
Cir1,0.533211726366523,0.0002201145259278,0.0010173041006945
Cdh4,-1.93626476126675,0.0002202261847726,0.0010175826792435
Utp14b,-0.623252943876372,0.0002224393958029,0.0010275693479079
Apopt1,0.659719218200461,0.0002248964248183,0.0010386774246973
Akap7,0.391378153845276,0.0002261062562779,0.0010440215200114
Ppp1r1a,1.30912580604749,0.0002278906459173,0.0010520154666076
Dlec1,0.634103007569871,0.0002280108478538,0.0010523250596358
6430571L13Rik,1.06630319337193,0.0002280743567812,0.0010523729174502
Fam195b,0.287326539097502,0.000228591248709,0.001054512250043
Stap2,-0.725927972249798,0.0002292022979848,0.0010570848414748
Mllt10,-0.273712162897279,0.0002294356875154,0.0010579148674171
Tomm40l,-0.310420058269139,0.0002295745521849,0.0010583087596535
Nbl1,-0.565130998645888,0.0002297369190866,0.0010588107855697
Golga1,0.309688184598438,0.0002298353093147,0.0010590177909888
Lrfn5,1.57127644820872,0.0002301756605363,0.0010603393303702
Gm16938,0.960550468721821,0.0002304504576693,0.0010613583403914
Plekha3,0.480139304772137,0.0002314419164847,0.001065676752863
Gareml,-1.36704576481394,0.0002315159336841,0.0010657697700329
Gm3604,1.04394956456706,0.0002316783500675,0.0010662695897601
Traf7,-0.480874017121694,0.000234412758071,0.0010786036851391
Ift52,0.432709085461026,0.0002347313707006,0.0010798188305121
Dock7,-0.512415364557031,0.0002353222829757,0.0010822857622041
Sbno2,-0.359038552574811,0.0002359217451257,0.0010847908614976
ENSMUSG00000087578,1.42696660255478,0.0002366982781587,0.0010881087977382
Alg11,0.468789034654497,0.000236910322786,0.0010888308267473
Snhg1,0.37380005865589,0.000237717457312,0.0010922868966605
ENSMUSG00000081679,1.66954703509322,0.0002379916498915,0.0010930671301932
Map3k9,-0.558840576865436,0.000237997650242,0.0010930671301932
Gm5141,0.887331704175456,0.0002387241658521,0.001095930859525
Zfp629,0.229188354403146,0.0002387318586139,0.001095930859525
Zfp217,-0.608680785940671,0.0002395352512909,0.0010993641058088
Cep250,-0.246099649660125,0.0002403983278214,0.001103069620986
Txlng,0.758443724285153,0.0002405951833766,0.0011037171673828
Aldh3a2,0.361784246922417,0.0002411288418754,0.0011059091210055
Cstf2t,0.352941716988829,0.0002412263221413,0.0011061000425298
Eftud1,0.317264842981091,0.0002413054006589,0.00110620651728
Arl15,0.382461138553495,0.000241544871959,0.0011070480546812
BC037034,-0.474103232023884,0.0002418131490773,0.001108021194893
Pcdhb14,1.95300544308017,0.0002421817676336,0.0011094535568396
Ddx3x,0.54195130185131,0.000242846290859,0.0011122405051276
Fam179a,2.38046691821079,0.0002432973130976,0.0011138203678603
Zfp395,-0.598948087274273,0.0002433037220442,0.0011138203678603
Nos1ap,1.46365377301921,0.0002438043242711,0.0011158541340109
Wdfy1,0.235414232376854,0.0002440793689068,0.0011168548571699
Lrrc27,-0.519799894244312,0.0002448193128219,0.0011199819060121
Sft2d2,0.335331593809743,0.0002456711202789,0.0011236191376454
Zfp661,0.475014520805039,0.0002471810537434,0.0011302640471795
Dnal1,0.369775675158928,0.0002472929270554,0.0011305145723469
Tmem230,0.637153984139437,0.0002478694853005,0.0011328888268849
Spopl,0.779244685385573,0.0002485280626919,0.0011356367682398
Zkscan1,0.573046921143852,0.0002487161678952,0.0011362341381771
Gm8430,-0.424220270416699,0.0002490923952942,0.001137690451201
Gm13341,1.40743411542509,0.0002495091376577,0.0011393310957283
B2m,0.884530469546914,0.0002498066284828,0.0011404265722625
Mogat2,-1.71459104510124,0.0002510857855158,0.0011460020503237
2700099C18Rik,-1.42512748132699,0.0002512130517736,0.0011463187274943
2300009A05Rik,0.876485773947329,0.0002513251840403,0.0011465662162486
